Reporting Period	Peer Group Description	Peer Group	UBPSE885	UBPSFB80	UBPSFB82	UBPSE880	UBPSE892	UBPSE886	UBPSE658	UBPSE883	UBPSE889	UBPSE891	UBPSFB78	UBPSD647	UBPSE894	UBPSE884	UBPSFB81	UBPSE392	UBPSE895	UBPSE881	UBPSD490	UBPSE893	UBPSD649	UBPSE882	UBPSFB83	UBPSD646	UBPSE663	UBPSD650	UBPSE887	UBPSE657	UBPSE888	UBPSE890	UBPSE632	UBPSFB79	UBPSD648	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Virgin Islands	VICOM	0.0000	0.0000	0.0000	0.0000	0.0058	0.0000	222.2909	70.9857	0.0000	0.0000	181.0382	181.5921	0.0000	470.7029	1.7795	104.9260	4.1659	32.6969	39.8031	0.0000	252.5779	175.9118	0.0000	7.4486	21.6663	47.2669	61.7111	33.6515	4.8906	0.0000	6.1516	19.5863	33.9828	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Virginia	VACOM	0.0705	0.0000	0.0000	12.1973	2.0350	2.1654	209.3064	95.5053	0.4527	0.0281	171.7508	171.5905	0.1890	501.2953	20.5977	98.7701	0.9052	20.7953	46.4338	0.0031	270.3638	197.7661	0.0205	7.1050	29.0418	42.3355	64.1543	30.8707	39.0224	5.1196	14.1621	5.6524	27.0671	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Washington	WACOM	0.0000	0.0000	0.0000	14.2675	2.6145	24.0214	113.3702	115.3090	0.5094	0.0000	88.3403	223.8306	0.0000	485.5928	5.6440	127.3866	2.2755	38.8593	52.5159	0.0545	351.3733	250.3985	0.4389	7.9940	18.1836	53.6808	86.5270	33.1603	16.8159	5.4951	18.6007	3.5124	34.2867	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in West Virginia	WVCOM	0.0000	0.0000	0.0000	4.3162	1.6149	1.2876	275.5083	59.0454	0.2371	0.0000	254.2907	115.3819	0.0000	460.6217	14.7893	66.1827	0.6052	15.6926	24.0179	0.0307	179.0150	129.7920	0.1147	4.0145	14.4422	30.0427	55.2756	15.4402	38.9924	4.2507	7.0117	4.2465	19.4195	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Wisconsin	WICOM	0.0325	0.0000	0.0000	48.5119	0.9492	21.2099	151.2994	94.1700	0.4926	0.0000	127.4173	146.8254	0.0000	460.8813	5.1960	83.4765	0.1530	22.4612	33.7979	0.0599	244.9456	180.9457	0.2506	5.6889	14.5775	40.9309	76.4466	20.8547	12.5738	8.9181	10.0748	6.1442	24.5717	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Wyoming	WYCOM	0.0000	0.0000	0.0000	40.5363	0.3802	43.7184	99.7512	84.7354	0.6667	0.0000	83.7808	126.3588	0.0000	362.3384	10.9367	79.7550	0.2557	9.5426	35.6988	2.2173	216.2183	169.4940	0.2459	7.1612	9.8535	42.6043	68.6737	20.8639	24.5002	0.7913	14.0464	4.4545	24.7233	
6/30/2018 11:59:59 PM	All insured savings banks	SVG	0.0827	0.0000	0.1948	3.5271	0.3250	0.6742	321.7793	35.1359	0.0125	0.0175	291.1594	105.6357	0.0000	496.9740	3.2978	47.2558	0.1647	21.6921	21.8760	0.0218	148.5811	86.2932	0.1966	3.8331	17.7018	25.6469	23.0621	11.5349	10.8766	0.5346	9.1648	5.3629	18.4049	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Alabama	ALSVG	0.0000	0.0000	0.0000	1.8529	0.1840	0.2706	386.9535	37.7618	0.0000	0.0000	335.1991	61.5858	0.0000	488.1542	7.9387	25.0460	0.0000	5.4971	31.0426	0.0000	99.3477	62.8078	0.0000	5.4193	27.3739	19.0159	19.7335	17.3459	22.5789	0.0000	13.6967	24.3804	11.5156	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Alaska	AKSVG	0.0000	0.0000	0.0000	0.0424	0.0089	0.0000	31.0136	48.7038	0.0000	0.0000	16.9235	74.0394	0.0000	153.7992	0.1673	46.6370	0.0000	16.3119	11.0904	0.0000	122.7432	95.3408	0.0000	5.8704	12.8681	64.9711	34.3525	4.3209	0.7577	0.0000	6.7694	1.2219	39.1909	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Arkansas	ARSVG	0.0000	0.0000	0.0000	11.6787	0.0775	11.4588	856.2726	17.2917	0.0000	0.0000	850.8535	51.5390	0.0000	931.1691	2.3150	0.0000	5.6130	0.0000	45.9260	0.0000	68.8308	17.2917	0.0000	4.6824	1.9399	7.0177	29.7594	29.5783	8.3419	0.0000	16.3476	3.4790	5.2547	
6/30/2018 11:59:59 PM	All Insured Savings Banks in California	CASVG	0.0000	0.0000	0.0000	0.0433	0.0101	0.0000	158.2215	19.3870	0.0000	0.0000	152.3516	282.5368	0.0000	460.1888	2.1302	51.2609	0.0000	227.6128	3.6630	1.7444	301.9239	70.6480	3.8378	0.6217	2.9609	61.8906	9.6824	3.0699	2.4666	2.2005	0.5930	2.9089	57.3940	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Colorado	COSVG	0.0000	0.0000	0.0000	26.0944	3.0287	10.2406	333.4726	45.7467	0.0000	0.0000	322.2477	79.4687	0.0000	481.9622	4.3082	27.6005	2.8202	23.9492	25.0986	2.6908	125.2154	73.3472	0.0000	4.7774	6.2161	25.2466	12.0736	10.5923	7.5836	0.0000	14.5062	5.0087	17.2208	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Connecticut	CTSVG	0.0000	0.0000	0.0000	0.5159	1.1740	0.0150	310.7102	56.3872	0.0322	0.0000	271.6777	133.3073	0.0000	509.2715	3.7481	82.8806	0.2764	19.6645	24.5347	0.0059	193.2185	144.5530	0.0697	3.9819	30.2544	32.4865	45.8061	15.5630	10.5278	1.4880	8.7454	7.9777	21.7964	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Delaware	DESVG	0.0000	0.0000	0.0000	5.9304	0.2910	0.2677	130.6766	104.2100	0.1090	0.0000	85.3833	172.8412	0.0000	410.1671	0.1338	117.4634	3.4913	11.3146	40.5718	0.0000	277.0513	221.6734	0.0000	8.2020	27.6382	57.2242	65.0287	33.2202	6.8015	0.4068	7.3516	17.6550	35.5453	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Florida	FLSVG	0.0000	0.0000	0.0000	1.2749	39.6513	0.4578	355.8511	42.4005	0.1239	0.0000	327.6426	117.4035	0.0000	516.8188	0.5141	78.0430	0.1112	17.3752	21.8740	11.2917	159.8040	120.4435	22.5834	3.6638	20.3947	30.0532	18.7133	7.1830	7.7897	3.2434	14.6910	7.8136	22.2728	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Georgia	GASVG	0.0000	0.0000	0.0000	5.8754	0.6815	2.0399	288.2453	57.9552	0.0000	0.0000	266.8230	112.9629	0.0000	464.5222	7.6856	50.4900	0.5167	9.1140	52.8420	0.0000	170.9182	108.4452	0.0000	8.5276	16.9669	29.0596	30.0413	23.8080	20.8942	2.7033	29.0340	4.4553	18.6785	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Guam	GUSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	336.9979	0.0000	0.0000	11.7300	336.9979	94.8003	0.0000	431.7983	120.5276	25.9568	0.0000	24.7674	44.0760	0.0000	94.8003	25.9568	0.0000	6.7346	0.0000	14.4850	60.3344	36.4032	162.3365	0.0000	7.6728	0.0000	14.4850	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Hawaii	HISVG	0.0000	0.0000	0.0000	0.0000	6.9009	0.8820	472.0507	26.7508	0.0000	0.0000	326.4315	120.2408	0.0000	613.8107	0.0000	75.4669	5.2316	12.3148	27.2274	0.0000	146.9916	102.2178	0.0000	3.6732	114.9119	19.8305	84.5483	14.3816	35.1991	0.0000	12.8457	30.7072	16.2215	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Idaho	IDSVG	0.0000	0.0000	0.0000	0.0000	5.6791	0.0000	341.8042	47.9231	7.8258	0.0000	288.3232	174.4502	0.0000	558.3040	26.4553	91.0688	5.8736	2.3763	75.1314	0.0000	222.3734	138.9920	0.0000	11.6147	44.3149	34.3771	43.6677	33.6352	41.1909	0.0000	41.4962	9.1660	26.9686	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Illinois	ILSVG	0.0000	0.0000	0.0000	11.3237	0.3377	3.4101	302.6019	25.1386	0.0173	0.0000	282.9957	55.7648	0.0000	418.9999	11.5175	23.5300	0.0008	25.2083	6.2847	0.0000	86.1093	49.4171	0.0000	1.1741	11.1503	16.6724	14.9813	3.1802	20.8253	0.4038	2.5508	4.5116	10.9615	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Indiana	INSVG	0.0000	0.0000	0.0000	6.9442	0.0460	0.8121	298.0681	33.0915	0.0692	0.0000	269.4932	66.2697	0.0000	424.4243	11.4967	32.0828	0.0000	10.9997	20.5378	0.0000	100.8283	66.7799	5.1247	3.8467	21.2213	20.4349	20.0721	7.6415	16.3118	2.0313	11.3611	3.3739	13.3599	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Iowa	IASVG	0.0000	0.0000	0.0000	29.0058	0.1606	9.7455	290.9275	9.8505	0.0000	0.0000	275.1189	16.5029	0.0000	346.2868	12.5943	5.8022	0.0000	4.5568	6.1438	0.0000	26.3534	15.6528	0.0000	1.1093	2.2856	4.7389	13.6866	0.7539	34.2397	2.1884	5.3899	13.5229	2.9514	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Kansas	KSSVG	0.0000	0.0000	0.0000	23.5870	1.6606	14.4707	257.7985	15.3268	0.0000	0.0000	237.7469	76.1178	0.0000	370.0352	6.2159	45.3918	2.7949	12.7914	15.1396	0.8754	91.4446	60.7186	0.0000	4.5437	15.4071	19.6308	19.8415	6.2778	14.8266	0.0000	8.8617	4.6443	16.5141	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Kentucky	KYSVG	0.0000	0.0000	0.0000	11.5334	0.4401	2.6138	335.1498	24.5102	0.0978	0.0000	313.3226	64.0041	0.0000	435.1977	4.2264	27.9814	0.0000	19.0796	16.9430	0.0000	88.5144	52.4916	0.0000	3.6018	17.1203	18.0248	13.5288	8.0818	10.4068	0.5905	8.8611	4.7068	13.6942	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Louisiana	LASVG	0.0114	0.0000	0.0000	5.3882	0.3876	0.4645	280.5196	50.5858	0.2951	0.0000	262.0470	97.6552	0.0000	433.8629	2.8762	40.1946	0.2860	12.3482	44.8262	0.0000	148.2410	90.7805	0.0000	10.1059	13.9474	28.9883	29.8660	22.6050	13.8790	0.4677	22.2211	4.5250	20.0596	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Maine	MESVG	0.0000	0.0000	0.0000	0.9002	0.8850	0.3729	388.8703	56.4626	0.0039	0.0000	340.5595	121.6010	0.0000	593.6075	3.3008	80.2463	1.2309	15.7285	23.7247	1.0273	182.0067	139.1964	3.1905	3.5211	41.7019	27.3410	44.9444	14.4155	10.8442	3.6817	8.2246	6.6088	18.2881	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Maryland	MDSVG	0.0000	0.0000	0.0000	3.2329	0.2453	0.0000	356.2602	24.6680	0.0000	0.0000	339.5454	99.7363	0.0000	483.5964	3.5245	51.3427	0.3011	15.0655	33.0269	0.0088	124.4044	76.0108	0.0000	6.2161	10.7128	25.1507	8.5316	17.8590	14.5446	0.0000	15.1678	6.0019	20.2706	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Massachusetts	MASVG	0.0000	0.0000	0.0000	0.1527	0.3186	0.0240	385.9935	53.7830	0.0332	0.0000	345.9401	183.7748	0.0000	635.7529	1.4529	90.1125	0.0299	37.3447	43.1140	1.4058	243.4787	154.0039	0.0000	6.2035	33.0136	34.5541	35.3990	19.7329	10.6491	0.6615	20.5640	5.2600	26.1541	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Michigan	MISVG	0.2108	0.0000	0.0000	1.9232	15.3365	1.3340	450.3686	51.5517	0.0000	0.0000	399.3159	98.4144	0.0000	602.2503	17.9503	60.6660	0.0078	7.9242	29.8163	0.3502	149.9662	112.2177	0.9338	4.0329	41.2049	21.9219	18.9805	19.6757	21.0614	0.8427	10.1405	9.8477	14.1722	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Minnesota	MNSVG	0.0000	0.0000	0.0000	27.1185	4.7907	16.4141	313.0777	56.7944	0.9207	0.0000	237.4157	103.1833	0.0000	497.8075	21.1494	54.8448	2.3666	20.2772	25.6946	4.7874	159.9778	111.6393	0.0000	3.8113	48.5060	25.0237	49.9083	17.8337	37.6093	0.4787	7.8608	27.1559	16.1837	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Mississippi	MSSVG	0.0000	0.0000	0.0000	0.0000	0.2972	0.0000	559.7407	2.3855	0.0000	0.0000	553.5220	13.7360	0.0000	575.8623	0.0000	0.2549	0.0000	0.4023	13.0787	0.7999	16.1216	2.6404	0.0000	2.7501	4.1405	3.3028	0.0000	10.3624	5.4516	0.0000	2.7163	2.0781	2.8495	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Missouri	MOSVG	0.0000	0.0000	0.0000	9.2182	0.0756	1.9535	280.9021	8.7134	0.0000	0.0000	273.4490	70.4075	0.0000	369.1004	2.2161	27.4778	0.1408	19.4556	23.3332	0.0000	79.1209	36.1912	0.0000	5.4225	4.0983	18.7485	7.0973	6.5791	4.4120	0.7697	16.7540	3.3547	16.4819	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Montana	MTSVG	0.0000	0.0000	0.0000	5.1305	0.0000	0.0000	147.0699	2.3545	0.0000	0.0000	144.8811	7.0257	0.0000	161.5807	1.2179	2.1684	0.0000	1.3836	3.4736	0.0000	9.3802	4.5229	0.0000	1.9437	1.3371	5.2490	13.6300	0.1540	3.4939	0.0000	3.3195	0.8516	3.9314	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Nebraska	NESVG	0.0000	0.0000	0.0000	28.1449	11.5136	21.0614	384.9182	44.3213	0.0339	0.0000	364.0805	136.5261	0.0000	593.9106	7.9633	60.6145	0.0000	37.3642	38.5473	0.0000	180.8474	104.9358	0.0000	5.7894	11.8973	26.8265	47.8811	25.0119	10.8467	0.4161	13.5354	8.9403	20.4697	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Nevada	NVSVG	0.0000	0.0000	0.0000	0.0000	1.5881	27.3477	27.3765	0.7002	47.6218	0.0000	23.7346	2.4683	0.0000	28.3527	148.6756	0.0000	2.1924	0.0000	0.2759	0.0000	3.1686	0.7002	0.0000	0.0506	2.6505	3.0643	24.8266	0.2759	228.4659	0.0000	0.0000	0.9913	2.9358	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Hampshire	NHSVG	0.0000	0.0000	0.0000	1.2737	2.4996	0.0642	415.4835	80.7687	0.0000	0.0000	379.9625	114.9469	0.0000	612.0568	1.6513	59.3997	0.4162	24.0430	31.0880	0.0656	195.7157	140.1685	0.0000	4.0943	30.4168	26.2162	46.8722	21.4782	18.0756	7.3636	9.6097	5.1041	15.4208	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Jersey	NJSVG	0.0000	0.0000	0.0000	0.1562	0.5630	0.0443	341.6779	43.1382	0.0000	0.0000	312.5376	144.8420	0.0000	544.9467	0.0618	68.7056	0.3938	52.4803	15.6447	0.0000	193.7300	118.1958	0.6296	2.4371	17.2017	31.5669	18.2277	7.2715	2.8353	0.2966	7.2429	8.2813	23.3197	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Mexico	NMSVG	0.0000	0.0000	0.0000	0.1904	0.0388	0.0000	238.3815	45.8778	0.0045	0.0000	231.2342	185.7120	0.0000	460.7722	0.9630	96.2795	9.3896	38.0311	42.0117	0.0000	231.5899	142.1574	0.0000	8.4609	6.3702	41.2408	18.8977	21.0192	6.9082	0.0000	20.9924	0.7770	32.4221	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New York	NYSVG	0.7992	0.0000	0.0000	0.7101	0.1205	0.1301	309.1337	32.6487	0.0000	0.0000	279.7551	171.4355	0.0000	553.8585	2.0686	67.4768	0.2823	67.6231	15.6211	0.0000	213.1254	105.4995	1.3514	2.4693	19.4419	36.4280	29.3129	9.3009	10.7692	0.0545	5.7693	4.8840	29.8121	
6/30/2018 11:59:59 PM	All Insured Savings Banks in North Carolina	NCSVG	0.0000	0.0000	0.0000	2.4137	0.3533	0.0195	299.8052	32.6931	0.3905	0.0000	285.3967	80.6500	0.0000	415.1488	0.5239	24.3456	0.4133	19.6106	36.2803	0.0938	113.3432	57.0388	0.0000	8.7159	14.0611	25.0744	5.9739	19.0894	4.5301	1.8091	17.1909	0.3473	18.1898	
6/30/2018 11:59:59 PM	All Insured Savings Banks in North Dakota	NDSVG	0.0000	0.0000	0.0000	90.1532	0.3904	124.7713	308.6267	24.2974	0.0000	0.0000	279.1808	76.0970	0.0000	498.8324	69.6860	13.8170	0.3421	55.0578	6.8800	3.7247	100.3944	38.1144	0.0000	0.8662	13.3624	12.4472	27.6067	4.4592	134.2391	2.9925	2.4207	16.0834	9.4110	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Ohio	OHSVG	0.0000	0.0000	0.0000	11.8497	0.1172	0.9936	397.4975	25.1091	0.2510	0.0000	365.5479	74.4772	0.0000	523.4149	4.7813	32.4235	0.2461	17.7454	15.2395	0.0000	100.8076	61.1023	0.0000	2.7140	21.3860	17.5744	17.1108	6.7044	10.1391	0.0707	7.9541	5.7976	12.8460	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Oklahoma	OKSVG	0.4904	0.0000	0.0000	70.6682	3.7159	4.8241	227.5765	65.8740	0.9466	0.0000	217.7881	134.9208	0.0000	494.9224	2.3881	90.9764	4.1172	13.1747	26.6524	0.0000	200.7948	156.8504	0.0000	3.7130	6.5004	30.8215	50.2761	22.4074	8.3865	0.4284	4.2450	3.2879	19.5679	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Oregon	ORSVG	0.0000	0.0000	0.0000	2.8318	0.0179	0.0000	262.8363	56.0909	0.0000	0.0000	249.6283	185.2032	0.0000	506.9623	0.5451	127.9541	0.0000	26.0275	31.2215	0.0000	241.2941	184.0450	0.0000	5.5710	10.8437	43.7090	9.6184	16.9833	1.7239	3.4173	14.2381	2.3642	33.5702	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Pennsylvania	PASVG	0.0000	0.0000	1.2906	1.4298	0.4093	0.0958	335.4857	26.8955	0.0411	0.0000	294.1898	84.0770	0.0000	468.4979	2.4012	47.6129	0.4843	14.3951	16.0688	0.2139	115.1729	77.5143	2.1587	2.7889	18.5131	20.9313	18.8073	8.5904	9.4541	1.3991	5.8351	14.3112	15.5301	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Rhode Island	RISVG	0.0000	0.0000	0.0000	0.0000	0.0037	0.4795	460.5885	91.1625	0.0000	0.0000	357.5108	61.0571	0.0000	612.8082	52.4106	43.2601	0.0000	7.8978	9.8991	0.0000	152.2197	134.4226	0.0000	2.0955	32.2599	22.7725	15.5828	9.0749	83.4520	0.1305	0.8242	70.8177	10.3114	
6/30/2018 11:59:59 PM	All Insured Savings Banks in South Carolina	SCSVG	0.0000	0.0000	0.0000	0.9449	0.0800	0.1327	269.3933	26.0051	0.0000	0.0000	251.1054	50.6046	0.0000	346.0344	4.4421	9.9791	0.9137	13.6682	26.0434	0.0000	76.6098	35.9843	0.0000	7.3111	16.8443	23.6585	9.9452	13.0812	11.5863	0.0000	12.9622	1.4435	16.0316	
6/30/2018 11:59:59 PM	All Insured Savings Banks in South Dakota	SDSVG	0.0000	0.0000	0.0000	41.9246	2.3641	30.4845	196.6152	34.9677	23.1274	0.0000	185.7999	166.8867	0.0000	440.3739	1.9504	102.6115	0.0204	44.3002	19.9544	0.1853	201.8545	137.5793	0.3707	4.4820	7.8498	38.2391	34.1757	16.9242	41.5009	0.4642	3.0302	2.9654	31.6318	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Tennessee	TNSVG	0.0000	0.0000	0.0000	7.7868	1.3672	0.8350	232.5713	28.2013	0.0000	0.0000	214.2186	70.7796	0.0000	338.4188	5.5428	25.4526	0.9204	11.6936	32.7129	0.0000	98.9810	53.6539	0.0000	9.2558	15.0948	26.0995	13.0037	18.0645	11.8594	2.5706	14.6483	3.2578	19.0076	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Texas	TXSVG	0.0000	0.0000	1.2619	25.6658	6.7868	9.4950	214.6823	53.1345	1.6667	0.0000	201.8264	107.3573	0.0000	420.1105	6.9896	50.5754	0.0758	8.2290	42.8908	1.6266	164.8412	108.1470	0.4906	6.8301	2.3644	25.5553	76.6374	28.4433	33.2721	0.7787	13.6465	4.8897	17.2415	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Vermont	VTSVG	0.0000	0.0000	0.0000	1.7153	0.4061	0.5801	451.5632	86.1311	0.0000	0.0000	399.4703	105.3874	0.0000	635.9728	27.3159	63.3345	8.8244	17.6177	15.6107	0.0000	191.5186	149.4657	0.0000	2.3435	46.0241	25.5841	38.7700	10.0164	33.1850	7.0265	5.5943	6.0687	14.4569	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Virginia	VASVG	3.9134	0.0000	0.0000	0.0000	0.0000	0.0000	122.5828	1.7386	0.0000	0.0000	113.6158	4.9653	0.0000	129.2868	0.0000	0.0000	0.0000	3.2120	1.7533	0.0000	6.7039	1.7386	0.0000	0.5339	7.3774	2.0415	0.0000	0.0000	3.8944	0.0000	1.7533	1.5894	1.5120	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Washington	WASVG	0.0000	0.0000	0.0000	0.2405	9.9754	3.1128	281.0513	38.2600	0.3392	0.0000	215.4986	226.2311	0.0000	540.0863	4.6019	100.0834	5.6967	54.3538	66.0972	0.0000	264.4911	138.3434	0.0000	10.4853	61.2743	41.5348	31.8523	34.9879	25.3760	0.0000	31.1092	4.2782	35.4189	
6/30/2018 11:59:59 PM	All Insured Savings Banks in West Virginia	WVSVG	0.0000	0.0000	0.0000	0.0000	0.0178	0.0000	509.5502	25.6806	0.0000	0.0000	502.1711	28.7670	0.0000	563.9979	0.8200	1.7662	0.0000	9.5326	17.4680	0.0000	54.4476	27.4469	0.0000	2.4107	2.4958	9.1744	0.2707	15.9460	4.5192	0.0152	1.5219	4.8832	5.8496	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Wisconsin	WISVG	0.0000	0.0000	0.4028	3.7139	0.0227	3.2185	290.8076	34.3205	0.1387	0.0000	265.0432	107.1170	0.0000	453.7490	2.5166	31.8439	1.0743	51.3238	19.8636	0.1475	152.2073	74.0828	0.7281	3.9122	19.0270	27.9213	22.9100	9.6198	18.6032	0.8945	9.5998	4.8980	19.9783	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Wyoming	WYSVG	0.0000	0.0000	0.0000	21.5988	0.0000	15.5874	145.4765	61.1852	0.0000	0.0000	119.7416	87.1397	0.0000	315.4004	9.7230	56.5109	0.0000	1.7190	28.9097	6.3696	148.3250	117.6962	0.0000	6.8537	17.8944	35.2267	68.1416	20.8785	14.8676	0.0000	8.0312	7.8404	20.6297	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	401	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	NDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in California	CANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Delaware	DENDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Florida	FLNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Georgia	GANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Illinois	ILNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Indiana	INNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Iowa	IANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Kentucky	KYNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Massachusetts	MANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
