Reporting Period	Peer Group Description	Peer Group	UBPSE105	UBPSE094	UBPSE089	UBPSE090	UBPSF897	UBPSE113	UBPSE114	UBPSE085	UBPSE111	UBPSE104	UBPSF899	UBPSE088	UBPSE097	UBPSE092	UBPS7400	UBPSE100	UBPSE098	UBPSHR55	UBPSE106	UBPSE107	UBPSE095	UBPSE005	UBPSE091	UBPSE101	UBPSE112	UBPSHR56	UBPSE087	UBPSE103	UBPSE096	UBPSE108	UBPSE102	UBPSE115	UBPSE084	UBPSE093	UBPSE109	UBPSE099	UBPSHN99	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Minnesota	MNCOM	1.6126	5.5842	77.4337	5.0006	5.2492	1.7607	0.0000	0.8160	0.0000	1.6977	5.1177	66.7297	5.3727	5.2453	1.6183	2.0956	0.0000	1.0500	0.5753	0.1954	6.5801	2.7878	5.2567	1.8545	1.2762	1.3260	2.2535	2.3714	9.9080	0.3594	2.2054	0.6252	0.3236	5.1124	0.0000	2.2533	1.8276	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Mississippi	MSCOM	2.6637	5.7108	69.2289	4.0526	5.3439	1.7410	0.0000	0.9256	0.0000	1.6875	5.2190	68.7127	5.8384	5.4564	1.7839	2.3774	0.0000	1.0131	0.6199	0.3831	7.8312	3.1030	5.4589	1.8615	1.5769	1.2110	2.2004	2.7568	9.3218	0.3004	2.2840	0.6635	0.3732	5.2465	0.0000	2.5652	2.1247	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Missouri	MOCOM	1.5290	5.4374	66.2804	4.3715	5.0737	1.9556	0.0000	0.8794	0.0000	1.6455	4.9928	65.0672	5.3573	5.1432	1.5639	2.1234	0.0000	1.0444	0.6533	0.3943	6.7793	2.7758	5.1443	1.8021	0.8074	1.1760	2.0623	2.4218	9.0627	0.3765	2.0275	0.6957	0.3194	5.0219	0.0000	2.2935	1.8226	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Montana	MTCOM	1.2152	6.2305	71.5426	4.5972	6.0649	6.9502	0.0000	0.9129	0.0000	1.7044	5.5025	63.6018	5.8275	5.7470	1.6998	2.1585	0.0000	0.9372	0.4984	0.1686	7.0664	2.9350	5.7527	1.8489	0.7814	0.9915	2.2844	2.4620	10.2743	0.3181	1.9543	0.5453	0.3059	5.6742	0.0000	2.3109	3.9416	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Nebraska	NECOM	1.3608	5.4901	77.1948	5.2325	5.3710	2.0400	6.6000	0.7214	0.0000	1.5267	4.9674	62.0948	5.3155	5.2164	1.5285	2.2774	0.0000	1.2234	0.7708	0.3119	6.5130	2.5159	5.2253	1.8550	1.0023	1.4166	2.0211	2.4942	7.5964	0.4929	1.9624	0.8423	0.2492	5.0352	0.0000	2.5133	1.8548	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Nevada	NVCOM	1.4026	6.0657	108.7583	24.3632	5.6711	0.9142	0.0000	13.5986	0.0000	1.5122	5.8921	59.1495	8.6021	9.0410	4.7869	3.2880	0.0000	1.0607	0.9102	0.5221	7.8081	18.9921	9.0413	2.0615	0.7134	1.1464	-4.1755	3.6077	29.0366	0.5568	3.9147	1.1587	0.6065	5.6900	0.0000	3.3923	0.5491	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Hampshire	NHCOM	1.7137	5.1090	94.4502	6.1842	4.2422	2.0346	0.0000	0.6466	0.0000	1.6731	4.6496	73.0691	0.0000	4.6221	1.6321	2.0806	0.0000	1.4242	0.8648	0.3453	5.1385	2.6066	4.6340	2.5224	0.3770	1.8005	2.3011	2.3431	0.0000	0.5963	2.2050	0.9130	0.3278	4.5629	0.0000	2.1255	1.0050	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Jersey	NJCOM	2.1027	5.6564	94.5920	7.1003	4.5371	1.9788	6.1881	0.8819	1.1764	1.4274	4.7947	66.5738	4.9856	4.7524	1.4517	2.3636	0.0000	1.3488	0.8731	0.4557	6.7512	2.7347	4.7550	1.9766	0.7592	1.3339	2.0369	2.8694	9.4658	0.5861	2.2228	0.9329	0.3809	4.7250	0.0000	2.4705	2.5542	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Mexico	NMCOM	2.5627	6.6774	68.8020	4.7665	6.4152	2.1336	0.0000	0.9798	0.0000	1.6223	5.7758	63.0561	6.1596	6.0788	1.5571	2.3367	0.0000	0.8087	0.3942	0.1987	8.9111	2.8905	6.0812	2.0744	1.2852	0.7836	2.0760	2.5453	7.3598	0.2459	2.3056	0.4444	0.3545	5.9008	0.0000	2.5387	7.9275	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New York	NYCOM	1.3518	5.2123	104.8278	8.5877	4.4127	1.8581	4.2534	0.7750	1.1348	1.4990	4.7916	62.7833	4.8454	4.7209	1.3022	2.2783	3.4127	1.1801	0.6724	0.3537	6.0921	2.4352	4.7233	1.8944	1.4827	1.1631	1.7345	2.6531	9.2174	0.4237	2.4532	0.7492	0.3304	4.6676	0.0000	2.3966	2.0105	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in North Carolina	NCCOM	151.2773	5.3779	89.5309	5.3505	4.9890	1.8382	3.2706	1.0817	1.1245	1.5483	4.8604	71.8693	5.5626	4.9717	1.8014	2.2757	3.4225	0.9681	0.5771	0.3402	5.9895	3.2288	4.9697	1.8261	0.9608	1.0550	2.2259	2.9238	8.7926	0.3657	2.3356	0.6462	0.3485	4.8882	0.0000	2.3564	1.9593	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in North Dakota	NDCOM	1.6215	5.5124	82.9516	5.3919	5.1428	1.8604	0.0000	0.7090	0.0000	1.4371	4.9936	62.8496	5.5121	5.2544	1.5792	2.2509	0.0000	1.1555	0.5696	0.1597	5.9106	2.5664	5.2680	1.8272	1.0167	1.3575	2.1092	2.5469	8.8792	0.3218	2.2567	0.6068	0.2668	5.0008	0.0000	2.4886	1.9212	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Ohio	OHCOM	1.6451	5.5549	68.3368	4.7115	4.8615	1.9748	3.7503	0.9771	0.8282	1.5351	4.8682	68.8888	5.1363	4.9337	1.5273	2.2239	3.1439	1.1676	0.5849	0.2305	6.0065	2.8228	4.9452	1.8190	0.7585	1.3338	2.2071	2.5727	8.9688	0.2801	2.2137	0.6485	0.3087	4.8459	0.0000	2.4049	1.7454	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Oklahoma	OKCOM	1.4807	6.2480	69.8413	4.3314	5.8249	1.9358	5.0436	0.9642	0.0000	1.5194	5.6250	65.6790	6.1211	5.8682	1.7075	2.2018	0.0000	1.0742	0.6834	0.2925	7.3130	3.0268	5.8569	1.8432	1.6444	1.1823	2.2959	2.3528	7.2822	0.4093	2.0860	0.7282	0.3478	5.6675	0.0000	2.3949	2.1269	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Oregon	ORCOM	0.6408	6.6304	90.7176	4.6334	5.4233	2.9445	0.0000	1.0230	0.0000	1.7982	5.3416	67.4283	5.8256	5.5979	2.4866	2.0514	0.0000	0.9658	0.4844	0.2680	5.9455	3.9283	5.6113	1.6196	0.6319	1.1954	2.2451	2.9921	3.8353	0.3230	2.3087	0.5025	0.4185	5.3771	0.0000	2.1702	1.1606	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Pennsylvania	PACOM	1.5870	5.0364	76.4238	5.6094	4.4900	1.9074	4.3355	0.9437	0.0000	1.5532	4.7288	67.1128	4.8637	4.5883	1.4318	2.4294	0.0000	1.2997	0.7350	0.4188	5.9886	2.6958	4.6162	1.9503	0.8040	1.3898	1.9900	2.8064	9.5137	0.4116	2.2275	0.8254	0.3164	4.6003	0.0000	2.5955	1.9252	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Puerto Rico	PRCOM	0.0000	5.5841	55.0781	4.9215	5.4182	1.3968	0.0000	1.5468	0.2789	1.6560	5.5366	60.2102	6.9774	6.4325	1.1547	2.1842	6.1251	1.1645	0.7224	0.4218	9.6997	3.0860	6.4730	1.6474	2.6947	1.1620	2.1694	4.3108	15.4639	0.5462	2.4027	0.7820	0.3844	5.5081	0.0000	2.1960	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Rhode Island	RICOM	1.9196	5.7106	106.3663	6.1619	4.0780	4.1002	3.8622	1.7122	0.1998	1.6565	4.9359	60.9006	0.0000	5.1952	2.1710	2.2096	0.0000	1.4486	0.8209	0.5510	6.9343	4.2665	5.2067	1.9024	0.6677	1.4241	-1.3417	2.3215	12.7250	0.4829	0.1387	0.9932	0.3831	4.5366	0.0000	2.2718	1.5644	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in South Carolina	SCCOM	1.5957	6.0274	76.3987	4.4035	5.1478	1.8139	0.0000	0.9933	0.0000	1.5944	5.0567	71.2818	8.0962	5.2498	1.7690	2.1922	0.0000	0.8929	0.4998	0.1595	7.7886	3.1921	5.2543	1.9246	1.0787	1.0362	2.3493	2.6183	11.4095	0.3101	2.3349	0.5288	0.4159	5.0600	0.0000	2.2927	1.5857	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in South Dakota	SDCOM	1.8339	5.4155	82.1206	5.3057	5.3804	2.3016	4.2633	0.8033	0.9758	1.5952	5.1032	60.0214	5.5204	5.6507	1.5764	2.2239	4.9833	1.2635	0.7216	0.3015	6.7972	2.6906	5.6339	1.7219	0.9172	1.3041	1.9890	2.5100	14.9077	0.3992	2.2681	0.7721	0.2672	5.1536	0.0000	2.3985	1.4281	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Tennessee	TNCOM	1.8726	5.5818	73.0365	4.4170	5.7429	1.9863	7.5244	0.9594	0.0000	1.5084	5.1272	66.5833	5.6759	5.5197	1.7147	2.3387	0.0000	1.0930	0.7220	0.3261	7.5539	3.0446	5.5232	1.9395	1.2966	1.2722	2.2741	2.6765	8.9856	0.4459	2.3777	0.7566	0.3538	5.3845	0.0000	2.5250	1.8573	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Texas	TXCOM	1.4021	5.8637	75.0341	5.1422	5.5144	1.8954	4.7990	0.8860	0.7027	1.5637	5.4359	64.7882	5.9453	5.6293	1.5604	2.1556	4.6416	0.9458	0.6040	0.3296	7.0518	2.8075	5.6383	1.8074	0.9929	1.0764	2.0893	2.4057	9.7314	0.3711	2.2841	0.6348	0.3326	5.4484	0.0000	2.3183	1.8553	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Utah	UTCOM	1.4567	8.6848	111.8557	27.7009	6.0553	2.0281	0.0000	1.6094	0.0000	1.5559	5.6956	50.1499	12.4723	8.0763	2.0760	2.1891	7.0856	1.4726	1.0038	0.2418	7.3869	4.1003	8.1040	1.3979	1.0225	1.4036	1.8654	2.5238	11.7355	0.5615	2.2962	1.0325	0.2151	5.7881	0.0000	2.2458	1.7422	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Vermont	VTCOM	0.7005	6.5486	79.0737	4.0718	4.3643	1.2621	0.0000	0.9109	0.0000	1.4199	4.9340	71.0758	5.6498	4.6523	1.9859	2.3347	0.0000	0.8698	0.3973	0.0763	6.0308	3.3973	4.6712	1.8962	1.4885	1.2193	2.2748	2.4233	228.5714	0.1939	2.3678	0.4379	0.5003	4.5600	0.0000	2.5726	1.4108	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Virgin Islands	VICOM	1.6032	14.5983	71.3846	8.0470	6.4207	0.0000	0.0000	1.1210	0.0000	1.6531	6.9381	67.3825	0.0000	7.5554	0.9038	2.5889	0.0000	0.8967	0.5904	0.4604	8.1841	2.4319	7.5554	2.7016	0.0000	0.9977	2.8293	2.5336	0.0000	0.6765	2.5620	0.5904	0.4071	6.7039	0.0000	2.7213	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Virginia	VACOM	1.5899	5.3229	78.1443	4.9614	4.9464	2.0970	5.3314	1.0265	0.5050	1.5238	4.9625	70.2324	5.5269	5.0999	1.6765	2.4001	2.0499	1.1840	0.7055	0.3390	6.6955	3.0499	5.1089	1.8499	1.3574	1.3617	2.3159	3.0478	9.0736	0.3923	2.3347	0.7658	0.3405	4.9254	0.0000	2.5439	1.5055	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Washington	WACOM	2.6701	5.7468	91.1189	5.4415	5.2347	2.3432	0.0000	0.9144	0.0000	1.6114	5.2315	68.6470	5.6582	5.3075	1.8271	2.3172	0.0000	0.9654	0.5080	0.2579	6.1705	3.0862	5.3135	1.9643	0.8285	1.1715	2.3763	2.6363	7.6415	0.3319	2.0479	0.5551	0.3301	5.2482	0.0000	2.4353	1.5900	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in West Virginia	WVCOM	1.3481	5.6829	59.0849	4.0512	4.9565	2.0100	5.0127	1.0844	0.0000	1.6234	5.0862	68.4062	4.9016	5.1421	1.5265	2.2332	0.0000	0.9725	0.5614	0.2967	7.0094	2.9681	5.1547	1.8566	0.8276	1.1798	2.2712	2.7628	7.3748	0.2568	2.2995	0.6168	0.3465	4.9953	0.0000	2.4024	2.0506	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Wisconsin	WICOM	1.7947	5.4587	74.5186	5.0438	4.8783	1.7884	8.0000	0.7924	0.0000	1.6852	4.9742	64.1288	5.1821	4.9360	1.5574	2.2649	0.0000	1.2152	0.7001	0.2947	6.2549	2.6445	4.9511	1.8920	1.3578	1.3832	2.0423	2.4632	10.6039	0.4065	2.0601	0.7519	0.2824	4.9193	0.0000	2.5090	1.7258	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Wyoming	WYCOM	1.6223	5.8896	78.7593	5.2160	5.3862	2.9024	0.0000	0.9833	0.0000	1.6602	5.3258	68.4666	5.6216	5.4592	1.6285	2.1976	0.0000	1.0045	0.4931	0.2165	6.6119	2.9098	5.4458	1.7744	1.4717	1.2023	2.2499	2.7452	9.0934	0.2881	2.6089	0.5228	0.2981	5.3049	0.0000	2.3360	2.4881	
6/30/2018 11:59:59 PM	All insured savings banks	SVG	1.1793	5.3758	86.7008	5.7415	4.4663	1.8773	6.5462	0.9640	0.2138	1.5199	4.8981	76.8021	5.1895	4.6426	1.6288	2.3481	8.5594	1.2551	0.7392	0.2345	5.5256	2.9263	4.6447	1.9099	0.8443	1.3993	2.2694	2.6684	8.0594	0.3369	2.3143	0.8362	0.3201	4.5688	0.0000	2.4329	1.9702	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Alabama	ALSVG	1.0638	3.4474	69.4234	3.3834	5.2875	0.0000	0.0000	1.5922	0.0000	1.7088	4.4393	83.3250	0.0000	5.3581	2.9423	2.9183	0.0000	1.0296	0.7184	0.2502	9.4160	5.1206	5.3603	2.1121	0.0000	1.6583	2.4187	3.0570	0.0000	0.2108	2.9563	0.8780	0.5860	5.0659	0.0000	2.9446	1.9391	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Alaska	AKSVG	0.0000	5.5959	95.5324	5.3452	6.3494	0.0000	0.0000	0.6554	0.0000	1.9215	5.4294	69.0933	0.0000	5.6103	1.8346	3.0956	0.0000	0.6468	0.1911	0.0503	6.1855	2.9943	5.6103	2.1267	0.0000	0.7738	2.4372	4.5690	0.0000	0.1123	1.5281	0.1911	0.5043	5.6098	0.0000	3.3045	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Arkansas	ARSVG	0.0000	8.3150	86.5555	2.3415	6.6342	3.1116	0.0000	2.1637	0.0000	1.5975	4.7186	84.8434	0.0000	6.4911	4.0323	0.0000	0.0000	1.4010	1.1557	0.4149	5.3672	6.5920	6.4911	0.0000	0.0000	1.3702	2.9996	0.0000	0.0000	0.3072	0.0000	1.9548	0.3959	6.4430	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in California	CASVG	1.8002	8.0890	113.1156	9.4630	4.3993	2.0562	0.0000	5.9314	0.0000	1.3811	4.5778	66.8286	0.0000	4.5270	5.0486	2.9116	0.0000	1.1310	0.6319	0.2846	6.7075	11.8523	4.5297	1.4427	0.0000	1.4001	-1.0902	6.0272	0.0000	0.3901	2.4763	0.7072	0.8723	4.3662	0.0000	2.9344	1.3199	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Colorado	COSVG	1.1160	4.2794	78.8050	7.4849	4.6329	1.8424	0.0000	0.9036	0.0000	1.3375	4.5729	76.2021	6.1080	4.8423	1.5856	2.1579	0.0000	0.8890	0.5737	0.2413	6.7332	2.7595	4.8466	2.2477	0.0000	0.9430	2.3519	2.0057	0.0000	0.3903	1.9042	0.6295	0.2702	4.8064	0.0000	2.1859	1.8191	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Connecticut	CTSVG	2.2145	5.2215	102.8097	5.8325	3.8327	1.7316	0.0000	1.0059	0.0000	1.6515	4.7072	75.7017	5.5555	4.1883	1.9461	2.4582	0.0000	1.2334	0.5824	0.2221	5.5909	3.2941	4.1920	2.0304	0.8753	1.3665	1.9445	3.0740	12.5586	0.2380	2.3686	0.7078	0.3345	4.1438	0.0000	2.5064	1.6032	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Delaware	DESVG	0.0000	5.0901	113.2704	4.6275	4.9021	1.6875	0.0000	1.3749	0.0000	0.6956	4.6729	62.0631	5.0919	4.8171	2.7967	2.2764	0.0000	1.4768	1.0522	0.2726	6.3201	4.5822	4.8180	1.9882	1.6712	1.5133	-1.6493	1.5840	4.9561	0.2991	2.3334	1.1183	0.4106	4.7209	0.0000	2.2837	2.0312	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Florida	FLSVG	1.4876	6.6211	96.8674	4.1678	4.5346	1.6291	0.0000	7.2131	0.0000	1.5281	5.1212	87.3784	5.5275	4.7086	3.7273	3.0029	0.0000	1.4073	1.1217	0.3571	5.2693	11.3095	4.7333	1.8289	0.0000	1.3890	1.1037	4.2405	12.2763	0.9562	1.7215	1.1766	0.3690	4.6134	0.0000	3.0825	1.7175	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Georgia	GASVG	0.0000	6.4936	85.3537	4.3000	5.2347	2.1456	0.0000	1.2230	0.0000	1.4375	5.7470	80.0844	5.5045	5.3512	2.2763	2.2178	0.0000	1.0144	0.6791	0.3168	7.3741	3.9769	5.3534	1.9739	0.0000	1.1326	2.7633	2.5092	0.0000	0.4693	1.9431	0.7558	0.4775	5.4100	0.0000	2.3131	1.5269	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Guam	GUSVG	0.0000	6.4609	48.2526	1.4897	5.0011	0.0000	0.0000	1.6850	0.0934	1.4902	9.8842	91.5798	0.0000	5.9602	3.2239	3.4203	8.5594	0.1685	0.1934	0.1242	5.0540	5.7754	6.0041	0.0000	0.0000	0.1716	4.3688	3.3780	0.0000	0.2868	3.8277	0.1934	0.8664	6.1738	0.0000	4.2338	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Hawaii	HISVG	0.0000	4.5266	86.0351	6.1367	3.9198	1.9324	0.0000	0.7853	0.0000	1.6555	4.4316	60.5285	4.6310	4.5572	1.4259	2.3069	0.0000	1.2945	0.2161	0.1436	13.0516	2.5630	4.5572	2.0181	0.6769	2.0133	1.7905	3.2615	0.0000	0.0452	2.3319	0.2400	0.3517	4.0370	0.0000	2.3154	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Idaho	IDSVG	0.0000	7.7829	68.6127	2.7104	5.3279	2.0554	0.0000	0.9957	0.0000	1.5310	6.4518	74.7461	0.0000	5.2245	2.5722	2.0523	0.0000	0.7935	0.2561	0.9579	6.2007	4.1577	5.2245	0.0000	0.9861	0.8326	2.7040	2.6464	7.6008	0.0802	1.3313	0.2884	0.5896	5.6945	0.0000	2.3581	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Illinois	ILSVG	1.5725	5.1600	78.7379	5.0014	4.4388	1.4441	0.0000	1.1861	0.0000	1.6793	5.0781	87.0945	3.4724	4.6367	1.9985	2.3996	0.0000	1.1896	0.7120	0.1781	5.0211	3.5324	4.6381	1.7677	0.9003	1.3381	2.4800	2.6801	10.4196	0.2618	2.4149	0.7532	0.3554	4.5759	0.0000	2.4700	1.8655	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Indiana	INSVG	1.5628	4.4825	76.7543	4.2326	4.5210	1.8687	5.0000	1.0959	0.0000	1.5603	4.8090	80.6678	5.5356	4.7027	1.8535	2.1478	0.0000	1.2111	0.6618	0.2124	6.4912	3.2572	4.7099	1.5796	1.3195	1.3364	2.2542	2.4797	7.5999	0.2715	1.9314	0.7394	0.3115	4.6512	0.0000	2.3182	1.9186	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Iowa	IASVG	1.4379	2.7427	68.1732	8.1770	4.1407	3.5675	0.0000	0.9549	0.0000	1.3454	7.2199	65.2705	5.0470	4.5385	1.6920	1.6910	0.0000	1.1024	0.6832	0.0954	10.4293	2.9578	4.5391	2.1676	0.0000	1.4615	1.4941	2.9896	0.0000	0.4236	1.4928	0.7629	0.3109	4.2448	0.0000	1.7746	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Kansas	KSSVG	1.7497	5.0030	79.3817	6.1443	4.5411	1.8083	0.0000	0.8276	0.0000	1.5213	6.7532	74.8901	5.2598	4.6911	1.4125	2.2861	0.0000	1.0716	0.6777	0.2483	5.1560	2.5508	4.6879	1.9366	1.8108	1.0275	2.0250	3.0597	0.0000	0.2769	2.3563	0.8289	0.3106	4.6585	0.0000	2.3089	3.2448	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Kentucky	KYSVG	1.2088	4.5026	78.5218	5.1137	4.8898	0.0000	0.0000	1.1933	0.0000	1.6464	4.1250	85.2651	4.2595	4.7927	1.6234	2.3565	0.0000	1.1984	0.8445	0.2367	4.7635	3.1029	4.7936	2.0001	1.2543	1.2779	2.5946	2.4527	5.4458	0.3450	2.2874	0.9234	0.2860	4.7693	0.0000	2.4293	1.8433	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Louisiana	LASVG	1.3341	7.3148	88.8527	5.0409	5.4093	1.5714	0.0000	1.0637	0.0000	1.4190	5.2952	82.3192	5.6774	5.4199	1.9572	2.0571	0.0000	1.2688	0.9163	0.3337	5.4389	3.3770	5.4200	1.7559	4.1958	1.2604	2.7022	3.2309	8.7002	0.4112	1.8167	1.0124	0.3560	5.2974	0.0000	2.1139	2.0872	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Maine	MESVG	0.6010	5.0459	78.5548	5.4295	4.4492	1.6968	0.0000	0.9693	0.0000	1.8697	4.9556	74.1738	6.4962	4.5617	1.5678	2.8746	0.0000	1.2989	0.6899	0.4242	5.9984	2.9168	4.5663	1.9248	0.8349	1.6873	2.4000	3.9725	2.3569	0.3667	2.1378	0.8080	0.3674	4.5612	0.0000	2.9384	1.6510	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Maryland	MDSVG	0.8465	5.1056	89.5832	7.1002	4.8614	1.7956	0.0000	0.8430	0.0000	1.4772	5.2634	74.7303	0.0000	4.9583	1.7528	2.0266	0.0000	1.2618	0.9234	0.1784	6.9429	2.8789	4.9583	1.7705	0.0000	1.4546	2.3672	2.2721	0.0000	0.5011	2.0686	0.9829	0.2830	4.9054	0.0000	2.0562	2.2008	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Massachusetts	MASVG	1.6565	5.3119	105.3815	6.9856	3.9503	1.8459	0.0000	0.8181	0.0000	1.4227	4.6826	74.3956	4.8018	4.2476	1.5989	2.4281	0.0000	1.3828	0.7486	0.2183	6.1261	2.7303	4.2502	1.9606	0.4219	1.5023	2.1607	3.0665	12.5670	0.3909	2.3220	0.8606	0.3007	4.1996	0.0000	2.5390	1.8511	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Michigan	MISVG	0.7975	5.1335	79.8485	5.0364	4.3992	1.7629	0.0000	1.0913	0.0000	1.7846	5.0341	78.8040	2.9801	4.4853	1.7458	2.3451	0.0000	1.3685	0.7649	0.1842	7.1512	3.2124	4.4859	1.8909	0.9209	1.6559	2.1094	2.9556	0.0000	0.5912	2.8981	0.8716	0.3751	4.5053	0.0000	2.4587	1.5326	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Minnesota	MNSVG	7.0048	5.0304	75.1016	4.6676	4.8952	1.8277	0.0000	0.9819	0.0000	1.3857	4.9196	74.8069	4.8043	4.8883	1.7664	2.2042	0.0000	1.1726	0.6202	0.1643	9.6843	3.1376	4.8876	3.4467	2.0520	1.7740	2.3816	3.2089	10.7337	0.3136	2.2314	0.7098	0.3891	4.7461	0.0000	2.3472	1.9400	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Mississippi	MSSVG	1.7411	0.0000	87.1180	6.5472	5.2976	0.0000	0.0000	0.9934	0.0000	1.5349	4.3690	77.3294	0.0000	5.2720	1.8500	2.9658	0.0000	1.5301	1.2331	0.2070	2.8259	3.1932	5.2745	3.6828	0.0000	1.5319	2.6861	2.8594	0.0000	0.5277	3.0654	1.2982	0.3497	5.2742	0.0000	3.1080	2.0800	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Missouri	MOSVG	1.6531	7.0561	77.3844	4.0227	4.8919	1.7318	0.0000	3.9187	0.0000	1.4819	3.9285	85.2010	7.7738	4.6392	3.2307	2.7484	0.0000	1.2206	0.9027	0.3580	3.8207	7.5149	4.6403	1.9029	0.0000	1.2719	0.8136	5.9636	0.0000	0.3984	3.2144	2.8666	0.3655	4.6201	0.0000	2.7802	2.2030	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Montana	MTSVG	1.8489	5.1587	103.5217	2.6634	4.9988	0.0000	0.0000	19.4418	0.0000	1.4781	3.8931	82.8359	0.0000	4.8818	21.7475	1.9352	0.0000	0.6313	0.1664	0.0561	2.8853	43.9305	4.8818	0.8675	0.0000	0.7191	-2.8037	2.6737	0.0000	0.0571	1.8692	0.1664	2.7410	4.9067	0.0000	2.0056	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Nebraska	NESVG	0.0000	3.4292	91.1870	4.8553	4.8591	1.7110	0.0000	1.1752	0.0000	1.3112	6.0117	93.2109	4.9586	4.6510	2.0357	2.2971	0.0000	1.2009	0.7606	0.2888	6.0554	3.4956	4.6512	1.5228	1.3405	1.5103	2.8209	3.2062	10.8108	0.3944	2.1450	0.8142	0.2846	4.7967	0.0000	2.3214	2.0524	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Nevada	NVSVG	1.2420	4.8523	125.0484	162.2563	3.7171	1.5605	0.0000	0.6543	0.0000	1.7683	4.7677	30.4519	4.1378	4.5027	0.6327	2.2996	0.0000	30.0598	0.5573	0.4683	3.8569	1.3257	4.5027	1.7525	1.0434	1.6723	1.1018	2.3858	11.6229	0.2622	3.2987	0.5740	0.0386	3.8987	0.0000	2.3013	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Hampshire	NHSVG	1.1842	4.8118	84.4970	5.1959	3.9146	1.6897	0.0000	0.9036	0.0000	1.6307	4.7598	78.6984	5.0280	4.2284	1.6911	2.4727	0.0000	1.1797	0.5435	0.1680	6.3673	2.9551	4.2393	2.1348	0.3153	1.4934	2.3460	2.6422	0.0000	0.2749	2.3939	0.6872	0.3603	4.1523	0.0000	2.5974	1.8808	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Jersey	NJSVG	1.5510	5.5858	98.6311	8.7363	3.8154	2.1519	0.0000	0.6687	0.0000	1.3891	4.6807	75.0913	4.4402	4.1010	1.2434	2.3453	0.0000	1.2920	0.7421	0.3343	5.9114	2.1850	4.1045	2.0834	2.5520	1.3830	1.9314	3.0893	0.0000	0.3530	2.4633	0.8912	0.2728	4.0449	0.0000	2.3918	2.2427	
