Reporting Period	Peer Group Description	Peer Group	UBPSE375	UBPSE365	UBPSE383	UBPSE358	UBPSK440	UBPSE369	UBPSE359	UBPSE372	UBPSE350	UBPSJA32	UBPSE345	UBPSJ250	UBPSJ249	UBPSE355	UBPSE373	UBPSJ243	UBPSE346	UBPSE349	UBPSE352	UBPSE364	UBPSE370	UBPSE381	UBPSE357	UBPSE361	UBPSE371	UBPSE351	UBPSK444	UBPSE360	UBPSE354	UBPSK443	UBPSK441	UBPSE377	UBPSE363	UBPSE353	UBPSE376	UBPSE379	UBPSE356	UBPSE374	UBPSE380	UBPSE362	UBPSE348	UBPSE347	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alabama	ALCOM	0.5516	10.3748	0.0456	2.9797	21.2703	0.0112	8.4266	1.2930	1.1843	0.0032	0.0278	0.0005	0.0002	2.7827	0.0015	11.9648	57.5553	4.2141	0.5747	13.3149	85.3829	0.6357	0.2793	0.2281	0.0959	0.0000	5.7119	100.0013	91.5748	78.2782	0.6357	0.0174	12.1720	26.2002	88.0160	100.0000	1.8924	5.3311	0.7626	17.3414	56.8566	0.7392	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alaska	AKCOM	0.6853	44.8338	2.0267	2.6856	6.3670	0.0000	6.8826	0.1376	0.0000	0.0000	1.2091	0.3553	0.0543	1.2051	0.0019	11.0124	54.0735	3.7337	1.1187	20.9306	82.8369	0.8059	0.3681	0.1801	5.3256	0.0000	3.2220	100.0000	93.1173	78.8088	0.8059	0.0000	1.2294	33.8329	88.9875	100.0000	2.2141	8.7092	0.8059	6.2539	54.4318	0.8508	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arizona	AZCOM	0.6847	7.2240	2.8939	2.8550	12.4392	0.0000	7.1168	1.2579	1.0783	0.3437	2.2870	0.0000	0.0915	2.4106	0.0066	10.8763	63.8767	10.6793	0.9722	29.8248	85.9423	2.6800	0.2268	0.1710	1.1845	0.0028	3.6129	100.0229	92.9060	79.6494	2.6800	0.0473	7.0358	14.7723	89.0762	99.9999	1.5327	7.5428	2.9835	25.8054	65.3321	0.8316	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arkansas	ARCOM	0.4801	11.6496	0.2128	3.4941	24.2036	0.0000	8.2786	3.0268	1.3069	0.0001	0.1530	0.0069	0.0003	2.0334	0.0167	11.5773	64.4958	3.4861	2.3287	10.9517	83.6479	1.6511	0.2539	0.1372	0.2341	0.0000	6.1606	100.0007	91.7222	74.9741	1.6511	0.0166	10.7048	17.6087	88.4044	99.9999	2.1297	8.4317	2.2036	14.4325	64.5027	0.8880	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in California	CACOM	0.7805	12.4321	0.3382	3.5797	12.0718	2.1692	6.2070	2.7757	0.3061	0.0309	0.2392	0.0032	0.0195	1.5135	0.0222	12.6128	70.7545	8.6188	0.5349	23.9241	82.3105	2.2099	0.0193	0.3001	0.0384	0.0004	6.0775	100.0020	93.8379	72.2726	2.2099	0.0035	2.5603	9.7435	87.3191	100.0000	0.5685	10.2052	2.6271	15.5898	70.5672	0.9517	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Colorado	COCOM	0.4352	11.2980	0.1017	2.6992	14.4248	0.0000	7.0788	1.6728	0.5995	0.0050	0.0709	0.0014	0.0016	1.9314	0.0104	10.6895	65.3712	6.8952	1.4822	20.4834	86.1229	1.3762	0.1567	0.2059	0.2586	0.0002	3.3362	100.0000	92.9214	80.6649	1.3762	0.0255	9.5802	15.4859	89.2826	99.9999	1.9954	5.3903	1.4506	21.8286	64.6014	0.8785	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Connecticut	CTCOM	0.6614	20.6475	3.4324	3.8425	19.8562	0.2961	6.0928	7.8667	0.1541	0.1166	2.5048	0.0017	0.0086	1.0406	0.5382	10.0314	76.1875	4.2773	3.3318	15.7319	80.3794	2.9759	0.0877	0.1970	0.4663	0.0132	6.9823	100.0121	93.9192	70.4025	2.9759	0.0562	5.7511	8.1463	89.9123	99.9999	1.1115	13.1013	4.3916	11.3915	77.9599	0.7324	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Delaware	DECOM	1.1864	4.7623	2.3952	6.8069	8.9349	0.9498	15.0907	2.5979	0.5593	0.0207	1.0965	0.0941	0.0130	7.3996	0.8287	32.9022	53.9163	18.4446	1.4347	22.4681	62.2604	9.1241	0.1278	0.7970	0.1293	0.0730	1.4573	100.0036	84.9129	51.4890	9.1241	0.0948	4.2169	10.0109	67.0029	100.0000	0.6491	10.9242	13.3574	20.2307	54.3791	0.6337	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in District of Columbia	DCCOM	0.3751	8.1821	0.0882	3.2035	17.3408	0.0000	6.3204	3.0233	2.3911	0.0000	0.0647	0.0000	0.0000	1.2341	1.5131	9.3391	59.5167	8.9955	0.0000	17.3537	83.5325	11.8773	0.3578	0.3135	2.2166	0.0000	2.6984	100.0000	93.6795	68.9566	11.8773	0.0000	15.8289	23.4780	90.6608	99.9999	1.5249	18.9004	11.8773	22.1283	58.8147	0.7667	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Florida	FLCOM	0.4705	9.5866	0.1235	2.3756	14.0514	1.1927	6.5195	2.6234	0.2630	0.0099	0.0769	0.0000	0.0043	1.9508	0.0115	10.2988	67.1565	7.2132	1.5166	23.4963	85.3200	1.2965	0.1119	0.1824	0.3733	0.0000	5.0585	100.0011	93.4817	77.8659	1.2965	0.0104	8.4608	14.6841	89.6897	99.9999	1.6117	7.6369	1.8589	18.1782	66.6133	0.8368	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Georgia	GACOM	0.4722	9.3211	0.0972	2.6593	21.8617	0.0000	7.8599	1.1505	0.6194	0.0022	0.0686	0.0000	0.0012	2.3538	0.0069	10.8082	63.7718	8.1984	0.4035	14.4692	86.8526	0.5351	0.5495	0.1867	0.0778	0.0097	4.0744	100.0003	92.1404	81.5207	0.5351	0.0139	11.1153	16.6588	89.1763	99.9999	1.7678	4.4824	0.7814	20.4829	63.4046	0.8973	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Guam	GUCOM	0.6821	16.5612	0.0000	2.3150	2.2525	24.0599	5.5837	0.0398	0.0000	0.0000	0.0000	0.0000	0.0000	2.4912	0.0000	10.4816	48.0771	33.5363	2.2099	0.0214	88.7963	0.0000	0.0833	1.4482	0.0000	0.0000	9.0924	100.0000	94.4162	67.6738	0.0000	0.0000	4.7718	11.5499	89.5182	99.9999	0.6941	8.8444	0.0000	44.0667	47.1201	0.9570	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Hawaii	HICOM	0.8378	26.5718	0.1107	4.1773	13.9764	4.1532	7.2437	1.7939	0.0000	0.0000	0.0742	0.0132	0.1116	1.2914	0.0348	10.2079	68.4801	4.6489	6.4220	23.7976	86.4922	0.0264	0.0037	0.2491	0.6331	0.0348	9.8393	100.0000	92.7562	74.8465	0.0264	0.0000	3.4305	13.9120	89.7920	100.0000	1.6461	9.8261	0.0264	7.0966	67.7383	0.8160	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Idaho	IDCOM	0.4635	17.1397	0.6425	2.2918	9.4128	0.0000	5.9685	0.5496	0.6928	0.0000	0.4351	0.0095	0.0000	1.6627	0.0537	10.9795	64.1357	13.6889	2.1895	27.5379	86.9847	2.0569	0.1456	0.2173	0.9687	0.0508	3.3569	100.0000	94.0314	81.5710	2.0569	0.0000	8.5024	13.7368	89.0204	100.0000	1.8588	4.4818	2.0569	21.0349	63.6725	0.8983	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Illinois	ILCOM	0.4762	15.9562	0.0685	2.6373	21.4832	11.1961	6.5875	1.5146	0.5052	0.0141	0.0445	0.0000	0.0040	1.9497	0.0115	11.0684	63.6327	5.8971	1.0093	12.1274	85.4370	1.5198	0.1514	0.1948	0.5628	0.0002	3.3823	100.0000	93.4156	79.5262	1.5198	0.0139	12.5149	18.9325	88.9189	99.9999	1.3937	5.5666	1.7084	15.1499	63.2101	0.7192	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Indiana	INCOM	0.5933	21.1183	0.1307	3.3139	16.0933	0.8410	6.7440	3.4491	0.5321	0.0597	0.0921	0.0017	0.0011	1.6928	0.0095	10.6630	67.7806	4.2219	1.0991	11.5489	83.8050	1.2742	0.0725	0.1591	0.5960	0.0018	3.5410	100.0006	93.2588	78.1329	1.2742	0.0008	12.6804	17.5317	89.3360	100.0000	1.4169	5.6554	1.5788	13.8522	67.4163	0.8947	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Iowa	IACOM	0.3688	13.7284	0.0288	2.7170	19.7216	0.0000	6.2355	2.9657	0.6272	0.0026	0.0205	0.0000	0.0046	2.0035	0.0394	11.4337	66.2518	4.4302	0.6345	13.4754	83.0157	1.2588	0.0632	0.1790	0.9112	0.0015	3.8518	100.0003	93.7648	76.7755	1.2588	0.0000	14.6808	19.6635	88.5662	99.9999	1.1384	6.7956	1.7405	14.2401	65.4840	0.8418	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kansas	KSCOM	0.3324	12.7516	0.0183	2.5740	19.5070	0.0000	6.4249	2.6792	1.2093	0.0108	0.0120	0.0117	0.0063	2.1962	0.0010	11.2153	61.5775	5.2384	1.1566	12.6587	84.1290	1.0921	0.1151	0.1423	0.6807	0.0056	3.9547	100.0114	93.5877	77.9087	1.0921	0.0000	12.9076	20.5895	88.7846	99.9998	1.2203	6.5344	1.3048	17.8118	60.7849	0.9092	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kentucky	KYCOM	0.5152	14.0314	0.0310	2.7241	23.6219	0.0000	7.1594	2.9163	1.0097	0.0000	0.0223	0.0004	0.0007	2.1980	0.0000	11.4823	66.1618	3.0950	0.7965	7.8221	82.9141	0.9422	0.1350	0.2281	1.1459	0.0001	3.9177	100.0001	92.8406	77.1797	0.9422	0.0010	11.7765	20.2850	88.5165	99.9999	1.9016	6.4222	1.1820	17.0119	65.4891	0.8251	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Louisiana	LACOM	0.5583	16.0512	0.0927	2.4315	18.5777	0.0000	7.0765	1.7505	1.3347	0.0309	0.0640	0.0015	-0.0008	2.3151	0.0037	10.9305	66.8683	4.4066	0.9496	8.7068	85.7185	0.6477	0.1538	0.2477	0.1275	0.0039	6.0411	100.0000	92.9258	78.3935	0.6477	0.0000	11.8023	17.6003	89.0694	100.0000	1.8203	6.5055	0.8470	18.9958	66.1940	0.7810	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Maine	MECOM	0.9100	18.8488	0.2023	4.1750	20.2218	0.0000	6.6078	8.1074	0.0085	0.0000	0.1453	0.0130	0.0261	1.0763	0.0449	12.3920	73.7418	3.5701	5.2655	20.9955	76.8269	9.5200	0.0504	0.1567	1.6983	0.0030	2.2071	100.0000	93.3921	65.0998	9.5200	0.0201	6.7935	11.2451	87.5877	100.0000	1.2668	17.1536	10.1974	7.7600	73.2998	0.5874	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Maryland	MDCOM	0.6317	15.9824	0.3111	3.8989	20.4295	0.0000	7.1616	5.3557	0.2382	0.0380	0.2521	0.0000	0.0091	1.4364	0.0253	10.8438	76.6348	4.7703	1.4446	18.6802	81.2718	3.2897	0.1890	0.5821	0.6898	0.0000	4.3162	100.0018	92.8466	72.9854	3.2897	0.0000	4.7255	9.1787	89.1093	100.0000	1.3051	10.0884	3.5878	15.0554	76.3152	0.7744	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Massachusetts	MACOM	0.9981	20.8904	0.2801	3.9179	16.7809	33.9842	6.2698	5.8596	0.2841	0.0574	0.2268	0.0000	0.0000	1.0312	0.0325	10.4519	74.7637	3.1084	1.3403	16.4966	81.1858	1.8992	0.0029	0.1028	0.1989	0.0400	5.6477	100.0013	93.7375	71.9271	1.8992	0.0035	5.7756	11.8766	89.5209	100.0000	1.2083	9.5885	1.9217	9.1706	74.6310	0.6338	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Michigan	MICOM	0.5813	20.8776	0.2747	3.4633	15.2426	0.0000	7.4915	2.2109	0.5895	0.0240	0.1971	0.0062	0.0000	1.9761	0.0188	10.5294	66.7270	5.7163	0.6811	11.4695	85.2346	2.0119	0.1395	0.1914	0.2873	0.0000	2.7287	100.0005	92.5106	79.1882	2.0119	0.0000	11.1445	15.6531	89.4705	99.9999	1.6079	4.9678	2.0615	16.4935	66.9279	0.7522	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Micronesia	FMCOM	0.6953	47.4999	0.0000	0.5398	4.9067	0.0000	4.5014	0.0000	1.5898	0.0000	0.0000	0.0000	0.0000	2.6379	0.0000	14.2128	29.5747	42.3476	0.0000	0.0000	85.0917	0.0000	0.0000	0.0000	0.0000	0.0000	5.9957	100.0000	95.4985	79.0960	0.0000	0.0000	2.0767	22.9747	85.7871	100.0000	1.3236	5.8609	0.0000	24.6125	28.5862	0.9884	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Minnesota	MNCOM	0.3771	15.0032	0.0564	2.3850	18.5241	0.0000	6.4872	1.6736	0.5476	0.0017	0.0379	0.0049	0.0025	2.3011	0.0202	10.6922	67.4451	8.0482	0.3092	14.2717	85.7985	1.2670	0.1987	0.1733	0.3860	0.0008	2.5894	100.0118	93.5128	80.8209	1.2670	0.0000	11.8888	14.8149	89.3077	99.9999	1.2147	4.5207	1.4843	18.5443	66.6805	0.8656	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Mississippi	MSCOM	0.7904	13.2665	0.0838	3.8506	21.7245	0.0000	9.1676	1.9668	0.5760	0.0003	0.0606	0.0056	0.0004	2.6011	0.0460	10.8611	62.2219	3.3962	2.6356	12.1157	85.3276	0.3846	0.2399	0.2126	0.2545	0.0000	5.7530	100.0000	90.8323	78.6166	0.3846	0.0000	13.0946	20.4244	89.1388	100.0000	2.1297	6.5449	0.4451	16.0089	61.5931	0.7218	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Missouri	MOCOM	0.3481	11.8778	0.0822	2.6698	20.8158	0.0000	7.0468	1.7146	0.5539	0.0000	0.0574	0.0138	0.0002	2.1268	0.0041	10.7615	68.6460	5.3601	0.4181	16.1173	85.5983	1.3266	0.1665	0.2099	0.6034	0.0095	3.3915	100.0020	92.9553	79.6447	1.3266	0.0072	11.5444	16.3531	89.2305	100.0000	1.7851	6.1123	1.5165	16.4883	67.9338	0.8761	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Montana	MTCOM	0.5476	19.0967	0.1754	2.7104	14.9967	0.0000	7.4699	0.8069	0.4248	0.0731	0.1130	0.0010	0.0000	2.2446	0.0271	11.0881	65.1596	8.1457	1.0222	16.1558	85.8797	0.9512	0.1551	0.3384	0.7542	0.0000	3.4638	100.0000	92.5317	80.7221	0.9512	0.0000	8.8913	15.3671	88.9117	99.9999	1.9409	5.1618	1.2433	19.1814	64.3697	0.9489	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Nebraska	NECOM	0.4077	11.4179	0.0469	2.8721	22.4305	0.0000	6.7669	3.6528	0.6080	0.0027	0.0357	0.0012	0.0002	2.4023	0.0894	11.6079	69.6529	5.3983	2.0055	11.7841	82.0680	2.4419	0.0258	0.1370	0.4904	0.0004	3.0533	100.0002	93.2333	75.1443	2.4419	0.0014	12.4982	12.5380	88.3903	99.9998	1.1362	7.2754	3.1325	15.7429	68.7266	0.9831	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Nevada	NVCOM	11.5302	3.6506	14.1263	6.1258	11.4735	0.0000	10.2749	3.5527	4.5232	0.0000	6.2848	0.0041	0.0000	2.9220	0.2790	18.1215	46.2694	16.0114	1.9679	23.3611	66.5164	5.5911	0.2922	0.3110	0.0000	0.0000	5.1719	100.0000	89.7250	55.7531	5.5911	0.0000	4.0696	15.5235	81.8784	100.0000	0.9306	8.4899	6.2387	18.7894	51.6988	0.8554	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Hampshire	NHCOM	0.4233	21.1147	0.0274	2.2062	21.6901	0.0000	4.3665	2.0554	0.0132	0.4578	0.0206	0.0000	0.0000	0.9039	0.0122	11.1027	77.2284	8.5259	1.2036	19.3559	85.1590	10.1518	0.0063	0.2261	1.2471	0.0793	4.5357	100.1271	95.7606	70.4714	10.1518	0.0000	6.5144	9.0706	88.8972	100.0000	1.2500	12.5661	10.1889	11.9479	76.4862	0.7629	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Jersey	NJCOM	0.5429	19.2690	0.3043	3.2534	18.7298	58.6753	5.7046	3.3117	0.2319	0.1261	0.1913	0.0000	0.0058	0.9787	0.0132	10.6195	73.8918	6.1263	1.9687	16.9561	84.4127	2.3409	0.1978	0.2556	0.3318	0.0024	4.6381	100.0108	94.3136	75.6989	2.3409	0.0303	5.7267	9.1578	89.2826	99.9999	0.9590	9.0679	2.4661	11.8011	73.5923	0.9037	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Mexico	NMCOM	0.5367	20.1694	0.1702	2.5380	9.6458	0.0000	7.2036	1.6498	1.5138	0.0481	0.0922	0.0028	0.0000	2.0965	0.0000	10.6499	50.4256	8.1449	10.7148	16.8953	85.7193	0.2168	0.3371	0.2106	0.7769	0.0002	4.5153	100.0006	92.8003	80.9306	0.2168	0.0000	11.2362	18.1992	89.3500	99.9999	2.0263	5.5227	0.3014	18.4755	49.7218	0.8147	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New York	NYCOM	0.8197	15.8508	0.0568	2.9765	13.9421	9.2006	5.2001	3.4382	0.0822	0.0075	0.0325	0.0000	0.0000	1.1416	0.0528	10.7285	60.9482	7.2533	2.6152	20.4398	83.0430	2.9661	0.0199	0.3456	0.2287	0.0131	4.1682	100.0004	94.7246	73.4313	2.9661	0.0018	3.9973	15.2852	89.0679	99.9999	0.7214	8.6836	3.4283	14.3959	60.3415	0.6743	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in North Carolina	NCCOM	0.8955	13.7182	0.3669	4.1285	17.5581	2.3726	8.1540	3.0252	0.1108	0.1508	0.2601	0.0372	0.0026	1.5024	0.1468	11.2168	68.8811	7.0021	1.4715	22.2027	83.4175	3.0572	0.1565	0.2026	0.3295	0.0077	3.7358	100.0078	91.8638	75.3855	3.0572	0.0230	7.8939	12.0888	88.7384	100.0000	1.8021	7.7993	3.2817	14.8763	69.1509	0.7184	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in North Dakota	NDCOM	0.4364	15.6900	0.0892	2.4933	18.8092	0.0000	6.7655	1.1514	2.6004	0.0257	0.0637	0.0009	0.0000	2.7699	0.1396	10.5511	66.0691	3.0733	1.3343	12.6612	86.5027	1.3017	0.0352	0.2281	0.6174	0.0012	3.0157	100.0007	93.2352	81.7078	1.3017	0.0000	14.4422	17.4727	89.4488	100.0000	1.1709	4.5302	1.4018	18.8625	65.2571	0.8874	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Ohio	OHCOM	0.5818	19.2427	0.1242	3.5173	18.4279	3.8393	7.1937	2.6177	0.7212	0.0032	0.0836	0.0003	0.0000	1.9129	0.0140	11.2602	66.6159	4.7678	1.8282	11.5207	83.8376	1.5362	0.0323	0.1116	0.3725	0.0026	3.2263	100.0000	92.8065	77.6453	1.5362	0.0030	9.6082	15.4316	88.6973	99.9999	1.4503	5.8532	1.7341	15.9258	66.1312	0.7041	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Oklahoma	OKCOM	0.4840	12.3105	0.0526	2.7267	20.3259	0.0000	7.1268	1.4070	2.5292	0.0012	0.0374	0.0000	0.0025	2.2324	0.0001	10.9289	63.4757	4.8325	1.1252	9.9154	85.7635	1.8492	0.1086	0.2937	0.2366	0.0282	5.7018	100.0019	92.8732	76.7896	1.8492	0.0002	12.6270	16.8824	89.0707	99.9999	1.7067	7.8838	2.1924	19.7784	62.9619	0.8346	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Oregon	ORCOM	0.6885	14.7222	1.3161	3.4876	11.7267	0.0000	7.7752	0.8879	0.2347	0.0975	1.0452	0.0562	0.0000	1.9718	0.0127	11.5026	69.5237	7.6070	0.9814	27.9706	85.9332	2.8887	0.2439	0.2358	0.9749	0.0029	2.9847	100.0040	92.2287	80.0597	2.8887	0.0000	6.0986	13.6921	88.4974	100.0000	2.0155	5.7213	2.9151	22.4301	69.6982	0.8707	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Pennsylvania	PACOM	0.6372	20.9996	0.1063	3.8129	19.5716	0.0000	6.6544	4.9275	0.2801	0.0258	0.0692	0.0030	0.0159	1.1942	0.0253	10.2737	72.1507	2.3672	0.6959	16.9816	81.9011	1.6954	0.0522	0.5745	0.5619	0.0019	3.6493	100.0018	93.2655	75.3075	1.6954	0.0478	4.6479	15.1692	89.4809	99.9999	1.3132	8.0101	1.8876	10.3042	72.0254	0.7326	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Puerto Rico	PRCOM	1.7185	18.3303	0.4799	5.0773	13.5725	1.4327	7.8967	1.5701	0.0000	0.0044	0.3077	0.0086	0.0000	1.0275	0.8977	16.0717	63.6466	13.1080	1.9971	1.4601	78.3855	3.7701	0.9777	0.1352	1.3563	0.0174	5.6610	100.0005	92.1038	68.3812	3.7701	0.0000	14.5197	15.9133	83.9282	100.0000	0.8054	8.6852	3.7701	24.2686	61.0660	2.8883	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Rhode Island	RICOM	1.3355	22.4029	2.8185	5.5302	19.7694	0.2865	7.6162	8.5878	0.1179	0.0468	2.3170	0.0000	0.1450	0.8959	1.0573	12.6169	76.2933	5.3204	0.4946	16.8616	75.7030	5.5215	0.1825	0.3073	0.5464	0.1255	2.9596	100.0052	92.3889	67.1740	5.5215	0.1527	4.5117	10.2104	87.2303	100.0000	0.8624	10.9464	5.5263	9.1498	76.1043	2.5060	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in South Carolina	SCCOM	0.5273	11.6475	0.2400	2.8338	19.0697	0.0000	7.7091	1.5314	0.7003	0.0059	0.1657	0.0003	0.0000	1.9189	0.0000	10.6113	61.7164	8.7652	0.6315	16.8410	85.7264	0.6717	0.3302	0.2266	0.6377	0.0000	4.1209	100.0000	92.2913	79.8560	0.6717	0.0000	13.2703	17.7196	89.3886	99.9999	2.1231	5.9091	0.8611	15.8235	61.3267	0.7455	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in South Dakota	SDCOM	0.8467	15.8881	0.1185	3.4064	20.1740	13.7109	7.3553	1.4202	0.7612	0.0019	0.0762	0.0011	0.0016	2.3887	0.0147	11.7470	67.5920	5.5228	0.4931	11.2404	84.7799	2.4345	0.0296	0.1915	0.3091	0.0000	3.7774	100.0000	92.6447	77.2209	2.4345	0.0000	12.0708	16.0864	88.2066	99.9999	1.1821	6.2957	2.6615	14.9387	66.5735	0.9251	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Tennessee	TNCOM	0.6409	10.3027	0.2942	3.3053	24.6039	0.0000	7.9571	1.8416	0.8071	0.0101	0.1884	0.0161	0.0000	1.9065	0.0047	10.6635	67.4069	4.0461	0.2162	14.2510	85.8199	2.1411	0.2674	0.3163	0.3866	0.0350	5.3730	100.0008	92.0434	77.2314	2.1411	0.0048	10.8945	17.2533	89.3355	99.9999	2.0418	7.8982	2.4077	15.8233	67.6015	0.8055	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Texas	TXCOM	0.4018	10.5968	0.0545	2.5348	14.9409	0.3779	6.9185	1.0635	0.6110	0.0162	0.0357	0.0006	0.0003	2.3269	0.0000	10.8888	57.0682	8.4358	1.3895	17.1965	86.8983	0.4435	0.0588	0.1851	0.1084	0.0134	5.8003	100.0023	93.0840	79.6263	0.4435	0.0070	9.7893	20.1431	89.1032	99.9999	1.5801	6.7778	0.5778	22.8390	56.6095	0.7172	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Utah	UTCOM	1.6566	13.7973	2.5120	3.6460	27.7983	0.0221	6.5193	1.1011	1.2098	0.2279	1.4978	0.0016	0.0145	1.3988	0.9172	12.7649	68.1018	8.4282	1.8580	16.0022	81.7121	18.7357	0.1196	0.2368	0.7386	0.0080	3.2239	100.0086	93.4995	57.4133	18.7357	0.0000	2.1112	9.3134	87.2350	99.9999	0.9427	12.3674	19.5001	10.0315	69.4594	1.0632	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Vermont	VTCOM	0.5645	35.9926	0.1976	3.0993	16.4089	0.0000	7.3530	3.2969	0.0098	0.0324	0.1554	0.1974	0.0805	1.8375	0.3969	9.4391	74.5109	3.1920	1.1957	15.4118	84.9856	2.7209	0.0085	0.3513	1.3167	0.0000	1.8988	100.0036	92.6505	80.3657	2.7209	0.0000	3.2360	14.4650	90.5608	100.0000	2.1295	7.7915	2.8318	12.0372	73.7769	0.8894	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Virgin Islands	VICOM	0.3586	15.3682	0.0000	2.3081	0.6850	0.0000	7.6514	0.0000	0.5337	0.0000	0.0000	0.0000	0.0000	2.7325	0.0000	6.8114	45.7437	10.8838	0.0000	16.5052	92.8299	0.0000	2.3484	0.0000	0.0000	0.0000	2.1759	100.0000	92.3485	90.6544	0.0000	0.0000	28.0317	35.9148	93.1885	100.0000	0.2623	1.9995	0.0000	30.0640	45.0160	0.7277	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Virginia	VACOM	0.6417	17.0477	0.2796	3.7071	21.4394	1.8500	7.6495	2.3925	0.4839	0.0108	0.2024	0.0412	0.0049	1.5013	0.0143	11.4747	71.4073	4.8133	1.2657	15.8387	84.2018	1.7870	0.2364	0.4282	0.3460	0.0000	4.9483	100.0001	92.3514	77.0771	1.7870	0.0124	6.8697	12.0030	88.4105	100.0000	1.7967	6.2674	2.0922	14.1513	70.9362	0.7826	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Washington	WACOM	0.5502	20.2929	0.1970	3.0602	11.3734	0.0000	7.0548	2.7252	0.6546	0.0059	0.1466	0.0024	0.0585	1.9952	0.0139	10.9308	69.6802	8.7970	1.3705	22.8525	85.1015	1.2620	0.1431	0.1343	0.2798	0.0014	3.1683	100.0003	92.9459	80.3730	1.2620	0.0000	5.7024	10.9090	89.0691	99.9999	1.4346	5.6067	1.2892	17.0244	69.1506	0.8959	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in West Virginia	WVCOM	0.7798	19.8108	0.0242	3.0757	20.9222	0.0000	7.2001	2.5307	0.7502	0.0310	0.0176	0.0000	0.0000	1.8312	0.0051	11.0048	66.2798	4.2012	0.8472	7.6050	84.5973	0.9322	0.3397	0.1280	0.6275	0.0016	3.1606	100.0000	92.8024	79.6202	0.9322	0.0050	10.8191	18.9074	88.9895	100.0000	1.7763	5.2564	1.1026	19.3715	65.6313	0.7703	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Wisconsin	WICOM	0.5117	15.1649	0.0844	2.8298	20.0908	0.0000	6.4606	2.5063	0.8538	0.0225	0.0622	0.0002	0.0027	1.9723	0.0032	11.5478	71.2468	4.0845	1.6887	16.9566	83.9392	2.5358	0.0790	0.3425	0.4718	0.0046	3.5921	100.0019	93.5407	76.7146	2.5358	0.0086	9.3874	13.1260	88.4424	99.9999	1.3519	5.9596	3.2310	15.5241	70.3908	0.9462	
