Reporting Period	Peer Group Description	Peer Group	UBPSE573	UBPSE575	UBPSE561	UBPSE558	UBPSE555	UBPSE566	UBPSE576	UBPSE578	UBPSE581	UBPSE563	UBPSE577	UBPSE568	UBPSE570	UBPSE580	UBPSE560	UBPSE553	UBPSE556	UBPSE565	UBPSE579	UBPSE572	UBPSE559	UBPSE569	UBPSE571	UBPSE567	UBPSE554	UBPSE557	UBPSE564	UBPSE574	UBPSE562	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Maryland	MDSVG	71.8212	49.9809	1.0122	9.9148	12.6211	2.1620	45.6311	19.8679	2.3326	0.0043	76.4926	-0.0535	65.4990	0.0329	1.1069	54.1032	28.0847	6.0018	2.2996	58.4374	34.5241	-0.3767	7.0616	6.1326	31.5924	2.9316	0.3336	21.8402	0.3293	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Massachusetts	MASVG	72.2648	58.4767	0.8784	9.7665	12.2137	1.7074	53.1402	7.7405	1.6528	0.0903	88.7648	-0.0343	60.9564	0.9654	1.0655	42.4216	45.3604	9.3372	0.4130	58.0056	22.2559	-0.3265	2.7172	15.0846	17.0045	4.9702	0.1653	13.5443	0.0439	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Michigan	MISVG	65.6525	52.7355	2.0850	5.9064	12.0755	2.3763	52.9163	3.9614	5.5045	0.4879	110.4782	-0.0423	56.8777	5.5045	2.5389	50.9519	32.0533	9.5618	0.0000	51.0716	25.3550	-0.4933	5.8061	11.5371	21.3899	3.9651	0.4879	12.9170	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Minnesota	MNSVG	68.7611	54.6304	2.1083	10.4608	15.3616	0.2433	56.4569	-2.8950	6.6627	0.1294	115.0705	-0.0003	53.5619	1.1755	2.7992	33.0103	51.5093	16.2929	5.4872	48.8204	8.1747	-0.0023	4.7414	18.5355	6.5793	1.5954	0.7856	14.1306	0.6562	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Mississippi	MSSVG	79.5687	43.4795	3.2994	1.8678	12.0906	3.0743	19.5659	56.7147	0.6690	0.0000	26.0284	-0.0246	76.2806	0.0000	3.5609	72.8522	7.7710	4.1764	0.6690	65.0094	55.9331	-0.2547	11.2711	0.5288	55.2164	0.7166	0.0605	36.0892	0.0605	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Missouri	MOSVG	56.6645	35.7294	1.0192	4.1770	9.6272	1.9106	28.6178	17.5506	1.7665	0.2501	69.2988	0.0241	46.1684	1.7665	1.0192	47.9674	23.4844	12.1138	0.0000	40.1073	23.6432	0.0777	6.0610	15.7263	20.1284	3.5147	0.2501	20.9351	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Montana	MTSVG	73.2253	71.7727	0.2093	3.3923	35.7407	38.8431	28.0711	37.3275	3.0138	0.0000	38.1671	-1.5321	65.3987	0.0000	0.2093	60.2045	16.2163	13.2770	3.0138	65.0684	19.3269	-2.5740	0.3302	0.8330	18.1372	1.1896	0.5259	1.4526	0.5259	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Nebraska	NESVG	65.6518	50.3679	2.4345	8.2095	15.5398	0.2440	51.7141	4.9155	1.1648	0.1232	100.1798	0.0038	56.6297	1.1648	2.9880	42.7900	42.2849	17.2372	0.0000	53.5796	19.7688	0.0325	3.0500	11.9446	16.7554	3.0134	0.1232	15.2839	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Nevada	NVSVG	70.5195	61.0400	16.0905	12.5315	13.1946	42.5198	70.9253	-7.9261	0.0000	0.0000	112.3490	-0.7101	62.9991	0.0000	17.2505	20.9184	56.1419	17.3118	0.0000	60.3355	6.9794	-10.3086	2.6636	23.1212	6.9207	0.0586	0.0000	9.4794	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Hampshire	NHSVG	76.2297	63.0885	0.2573	10.0556	15.7785	0.0383	56.0091	10.6105	0.5320	0.0547	86.3970	0.0000	66.6197	0.5320	0.5292	47.8851	40.3678	14.2226	0.0000	63.0731	27.1655	0.0000	3.5465	15.7956	21.2717	5.8937	0.0547	13.1412	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Jersey	NJSVG	78.5019	60.7516	1.6492	12.7103	16.8968	10.6403	47.9501	21.3465	7.3728	0.0131	71.5611	-0.2823	69.3511	0.1380	2.3168	47.1318	38.0708	9.8746	7.0829	63.9818	23.1397	-2.3797	5.3049	7.8234	18.8986	3.5915	0.8495	17.3277	0.8223	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Mexico	NMSVG	68.1685	54.8147	2.2308	13.7074	8.8142	6.1183	39.7887	20.9257	9.3564	0.0323	63.2124	-0.2636	60.7145	0.3178	2.6058	40.0516	44.1082	21.6541	9.0386	59.0820	17.0066	-2.8290	1.6324	6.1743	15.0044	2.0021	0.8745	13.3538	0.8422	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New York	NYSVG	71.0937	55.1283	0.8657	11.1977	8.6027	1.3701	51.8491	7.8562	2.1442	0.0564	96.5861	-0.0155	60.3395	0.6052	1.1771	37.7467	45.4816	9.2497	1.1294	55.7534	21.8676	-0.1289	3.9803	9.3467	18.0824	2.9440	0.2336	14.9912	0.1308	
6/30/2018 11:59:59 PM	All Insured Savings Banks in North Carolina	NCSVG	59.1524	41.4788	0.6122	7.1336	9.4573	4.6085	34.9503	17.2897	2.2611	0.0077	92.0227	-0.0799	52.2400	0.0380	0.8735	48.8338	29.6178	6.9979	2.2231	47.9181	28.6773	-0.3639	4.3219	8.9395	24.2935	4.3837	0.5449	17.6735	0.5371	
6/30/2018 11:59:59 PM	All Insured Savings Banks in North Dakota	NDSVG	69.6710	58.7884	0.2076	17.3134	8.3516	0.1296	61.8309	-2.5801	6.5696	0.6893	114.8558	-0.0075	59.2507	6.5696	0.2079	32.8485	61.6672	6.7195	0.0000	53.9535	17.0428	-0.0681	5.2972	18.0994	16.0685	0.9743	0.6893	10.8826	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Ohio	OHSVG	71.1789	51.5291	0.7885	8.0807	14.8357	0.7568	45.7929	15.6274	3.7639	0.1217	76.9868	-0.0066	62.6876	1.1114	0.9934	51.2221	31.0318	10.3973	1.5622	56.4520	26.6756	-0.0444	5.5243	13.5370	21.4358	4.4557	0.3986	18.9675	0.1714	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Oklahoma	OKSVG	59.4285	53.8967	0.0000	18.7423	13.2759	1.2128	45.7424	7.8644	7.2173	0.6879	85.3609	0.0019	53.6068	7.2173	0.0201	32.9921	45.5819	4.5195	0.0000	53.0301	11.9459	-0.0805	0.5767	23.3812	11.5936	0.3523	0.6879	5.5318	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Oregon	ORSVG	80.0126	74.8216	2.8680	18.8971	10.3022	0.1276	74.9106	-7.0560	1.3866	0.1618	110.3255	0.0014	67.8545	1.3866	5.8856	35.8217	47.9293	18.3465	0.0000	65.1140	24.6613	0.0097	2.7405	9.0903	22.3443	2.3169	0.1618	5.1910	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Pennsylvania	PASVG	71.9768	51.3267	1.5384	10.9165	14.4226	5.2897	45.3747	19.5586	4.0527	0.0315	72.8060	-0.1152	64.7024	0.2911	1.7404	45.8847	35.6248	11.8374	3.5832	56.0925	25.9628	-0.8336	8.3548	10.5902	21.8300	3.4553	0.5127	20.5089	0.4598	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Rhode Island	RISVG	72.8828	51.7876	2.1461	10.5993	8.7841	0.0000	38.0266	29.2598	1.8145	0.1705	56.3991	0.0000	67.2865	1.8145	2.1461	42.9380	39.9443	12.9682	0.0000	59.7784	32.6193	0.0000	7.5081	24.7709	28.7169	3.9024	0.1705	21.0952	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in South Carolina	SCSVG	64.4680	48.7618	1.8850	8.3590	11.9347	6.1716	35.7477	22.2067	1.1243	0.0898	68.7577	-0.0264	57.9544	0.6837	2.3100	46.4025	31.3443	13.0598	0.4406	55.5124	27.9697	-0.1866	2.4419	8.2502	22.7794	5.1902	0.1960	15.7061	0.1062	
6/30/2018 11:59:59 PM	All Insured Savings Banks in South Dakota	SDSVG	72.8152	65.3361	0.7054	14.2023	5.9721	2.4998	51.3120	5.7277	1.2312	0.0000	86.1198	-0.0932	57.0398	0.0000	0.8395	32.2575	59.0592	19.2892	1.2312	56.6089	21.2353	-0.8134	0.4308	8.4050	7.2587	13.9766	0.1033	7.4790	0.1033	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Tennessee	TNSVG	64.8939	53.0932	0.8201	11.2496	13.2689	12.6013	43.6827	11.6794	2.6355	0.0299	84.2050	-0.3154	55.3622	0.2064	0.8646	39.1973	42.6667	10.3800	2.4290	52.7115	18.8289	-1.6244	2.6506	8.5194	13.6422	5.1866	0.3455	11.8007	0.3155	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Texas	TXSVG	59.4481	48.7781	1.8557	9.2347	8.8068	4.9762	51.5917	-1.4719	6.4137	0.0623	113.0019	-0.1008	49.5499	0.7239	2.0514	28.9221	48.5084	8.1428	0.2774	45.9276	13.6934	-0.9165	3.4099	10.6917	9.4491	4.1968	0.5025	10.5510	0.0230	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Vermont	VTSVG	74.5037	59.7882	0.6787	11.0074	12.3560	0.0000	58.6863	8.2390	1.4683	0.1307	90.7552	0.0000	66.9254	1.4683	1.2297	46.1507	40.8314	12.1245	0.0000	62.1391	31.4617	0.0000	4.7863	11.6906	25.9603	5.5013	0.1307	14.7155	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Virginia	VASVG	76.7980	66.3629	12.2159	9.9907	8.7543	14.5237	62.1545	4.1673	0.0000	0.0000	90.0994	-0.3716	66.3218	0.0000	13.6117	44.7604	24.5460	49.9547	0.0000	63.4004	24.5735	-5.2414	2.9213	0.0605	22.5960	1.9774	0.0000	10.4350	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Washington	WASVG	65.8596	49.3006	1.3520	13.2278	10.4483	5.3190	51.2589	7.2166	1.8396	0.1742	101.9789	-0.0687	58.4756	1.5054	1.4962	35.5166	50.2241	7.0737	0.3342	51.8823	21.9511	-0.5755	6.5932	12.8000	17.9261	4.0249	0.2093	16.5590	0.0351	
6/30/2018 11:59:59 PM	All Insured Savings Banks in West Virginia	WVSVG	85.9849	63.8099	0.0000	3.3427	21.2221	21.8251	44.6376	38.7009	0.0000	0.0000	54.2784	-0.6183	83.3385	0.0000	0.0000	75.4888	15.3285	0.4144	0.0000	73.4273	55.9876	-3.7513	9.9111	2.5254	53.0026	2.9849	0.0000	22.1749	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Wisconsin	WISVG	67.7452	52.1005	3.3524	6.9692	12.1017	0.4727	38.9670	7.8885	1.6306	0.1332	84.1349	-0.0780	50.6038	1.0233	4.5333	37.1682	40.5190	13.9807	0.2483	46.3506	5.9585	-0.6207	3.0622	15.8371	4.2339	1.1250	0.1992	14.1975	0.0291	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Wyoming	WYSVG	63.4308	55.1055	0.9091	13.3739	10.9068	12.9254	62.6906	-9.3860	17.0113	0.4034	118.4132	-0.3612	53.3046	2.8056	1.9105	21.7814	54.1761	11.2025	14.2056	51.6942	15.8451	-3.6183	1.6104	8.0215	8.0310	7.8141	1.8215	8.3253	1.4181	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	401	12.5880	13.1237	0.1260	1.5067	0.0000	0.1261	0.0000	6.0355	0.0000	0.0000	0.0000	-0.0158	6.0355	0.0000	0.1260	0.0030	21.9488	26.5209	0.0000	6.1612	0.7087	-0.0177	0.0293	0.0665	0.0000	0.5047	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	NDT	12.5880	13.1237	0.1260	1.5067	0.0000	0.1261	0.0000	6.0355	0.0000	0.0000	0.0000	-0.0158	6.0355	0.0000	0.1260	0.0030	21.9488	26.5209	0.0000	6.1612	0.7087	-0.0177	0.0293	0.0665	0.0000	0.5047	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in California	CANDT	10.1417	10.1417	0.0000	0.0000	0.0000	0.0008	0.0000	2.0309	0.0000	0.0000	0.0000	0.0000	2.0309	0.0000	0.0000	0.0000	25.6929	25.6920	0.0000	2.0309	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Delaware	DENDT	11.3334	11.3334	0.0000	2.9320	0.0000	0.0000	0.0000	8.2861	0.0000	0.0000	0.0000	0.0000	8.2861	0.0000	0.0000	0.0000	20.3802	20.3802	0.0000	8.2861	1.5546	0.0000	0.0000	0.0000	0.0000	1.5546	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Florida	FLNDT	16.5053	16.5053	4.2200	1.1579	0.3308	0.0000	0.0000	11.7060	0.0000	0.0000	0.0000	0.0000	11.7060	0.0000	4.8316	4.0315	21.9742	30.8375	0.0000	11.7060	3.3314	0.0000	0.0000	0.0000	3.3314	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Georgia	GANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	21.2782	21.2782	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Illinois	ILNDT	0.0453	0.0453	0.0000	0.0000	0.0000	42.4021	0.0000	0.0453	0.0000	0.0000	0.0000	0.0000	0.0453	0.0000	0.0000	0.0000	42.4475	3.1587	0.0000	0.0453	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Indiana	INNDT	3.0454	3.0454	0.0000	3.0454	0.0000	3.0454	0.0000	3.0454	0.0000	0.0000	0.0000	0.5454	3.0454	0.0000	0.0000	0.0000	3.0454	17.3030	0.0000	3.0454	0.0000	0.6007	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Iowa	IANDT	49.6696	49.6696	0.0000	22.6596	0.0000	0.0000	0.0000	33.8931	0.0000	0.0000	0.0000	0.0000	33.8931	0.0000	0.0000	0.1514	55.3414	65.0881	0.0000	33.8931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Kentucky	KYNDT	0.0000	-1.4956	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.6570	0.0000	-1.4956	0.0000	0.0000	1.4956	0.0000	0.0000	0.0000	0.0000	1.4956	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Massachusetts	MANDT	7.8089	-4.3554	0.0000	0.0000	0.0000	0.0000	0.0000	0.9035	0.0000	0.0000	0.0000	0.0000	0.9035	0.0000	0.0000	0.0000	11.6510	11.6510	0.0000	0.9035	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.1644	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Minnesota	MNNDT	42.4412	42.4412	0.0000	20.3734	0.0000	0.0000	0.0000	28.9295	0.0000	0.0000	0.0000	0.0000	28.9295	0.0000	0.0000	0.0000	44.2653	44.7644	0.0000	28.9295	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Missouri	MONDT	17.3688	17.3688	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	33.7667	44.5839	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in New York	NYNDT	15.0472	15.0472	0.0000	2.4698	0.0000	0.1142	0.0000	6.9096	0.0000	0.0000	0.0000	-0.0022	6.9096	0.0000	0.0000	0.0000	23.7853	36.3489	0.0000	6.9096	2.6038	-0.0025	0.0000	0.4850	0.0000	2.6038	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Ohio	OHNDT	31.9187	31.9187	0.0000	0.0000	0.0000	32.2729	0.0000	6.0309	0.0000	0.0000	0.0000	-0.2679	6.0309	0.0000	0.0000	0.0000	51.4701	39.1977	0.0000	6.0309	2.4913	-0.3125	0.0000	0.0000	0.0000	2.4913	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Oregon	ORNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Pennsylvania	PANDT	1.5121	1.5121	0.0000	0.7486	0.0000	0.0000	0.0000	1.0199	0.0000	0.0000	0.0000	0.0000	1.0199	0.0000	0.0000	0.0000	1.6651	29.9627	0.0000	1.0199	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in South Dakota	SDNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Texas	TXNDT	55.4660	55.4660	7.6867	9.4942	5.1525	0.0000	0.0000	40.5137	0.0000	0.0000	0.0000	0.0000	40.5137	0.0000	9.7905	7.4087	49.4145	74.8219	0.0000	40.5137	11.1623	0.0000	0.0000	0.0000	2.2561	8.9061	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Utah	UTNDT	2.3300	2.3300	0.0000	0.0000	0.0000	2.3300	0.0000	2.3300	0.0000	0.0000	0.0000	-0.0498	2.3300	0.0000	0.0000	0.0000	2.3300	0.0000	0.0000	2.3300	2.3300	-0.0533	0.0000	0.0000	0.0000	2.3300	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Virginia	VANDT	7.2422	7.2422	0.0000	0.0000	0.0000	0.0000	0.0000	2.3567	0.0000	0.0000	0.0000	0.0000	2.3567	0.0000	0.0000	0.0000	31.6857	42.5286	0.0000	2.3567	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in West Virginia	WVNDT	62.8461	62.8461	0.0000	2.3997	0.0000	0.0000	0.0000	34.7877	0.0000	0.0000	0.0000	0.0000	34.7877	0.0000	0.0000	0.0000	72.8645	74.8783	0.0000	34.7877	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Wisconsin	WINDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.4447	1.4447	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	Bankers banks	301	39.8357	28.0603	0.7596	8.1147	4.6639	0.2326	51.5916	-23.5679	1.4677	0.0588	219.6423	-0.0023	28.0237	0.5824	0.9961	7.8374	56.2200	11.0658	0.8853	26.1999	2.9002	-0.0162	1.8238	26.2522	1.1621	1.7381	0.1758	11.7753	0.1170	
6/30/2018 11:59:59 PM	Bankers banks	BKR	39.8357	28.0603	0.7596	8.1147	4.6639	0.2326	51.5916	-23.5679	1.4677	0.0588	219.6423	-0.0023	28.0237	0.5824	0.9961	7.8374	56.2200	11.0658	0.8853	26.1999	2.9002	-0.0162	1.8238	26.2522	1.1621	1.7381	0.1758	11.7753	0.1170	
6/30/2018 11:59:59 PM	Credit card specialty banks having assets between $1 billion and $3 billion	202	15.3098	-8.0561	0.0000	1.0413	0.0004	1.5992	21.6368	-13.5175	0.0000	0.0000	266.4886	-0.0366	8.1192	0.0000	0.0000	1.4911	95.2039	0.0000	0.0000	3.5276	1.5836	-0.1781	4.5915	48.9884	1.4907	0.0929	0.0000	23.3660	0.0000	
6/30/2018 11:59:59 PM	Credit card specialty banks having assets greater than $ 3 billion	201	14.1937	-14.1117	0.6787	0.6877	0.3078	0.4423	24.8794	-21.2462	0.0000	0.0000	13468.5671	-0.0038	3.6331	0.0000	0.7542	1.2058	81.5890	2.9056	0.0000	-4.6102	1.1981	-0.0300	8.2434	373.2723	0.8423	0.3558	0.0000	28.3054	0.0000	
6/30/2018 11:59:59 PM	Credit card specialty banks having assets less than $1 billion	203	2.9142	-31.9317	0.0000	0.1118	0.2045	2.4792	2.5290	-1.7592	0.0000	0.0000	221.2504	-0.0037	0.7697	0.0000	0.0000	0.2081	86.3096	0.5413	0.0000	-23.1527	0.0177	-0.0161	23.9225	390.8494	0.0000	0.0177	0.0000	34.8460	0.0000	
6/30/2018 11:59:59 PM	Denovo banks opened in 2015 having assets less than $750 million	2015	64.8617	45.8858	0.0000	24.9562	1.7903	1.4896	46.5682	11.2182	0.0000	0.0000	80.5867	-0.0693	57.7865	0.0000	0.0000	6.3363	78.3320	0.0000	0.0000	56.3053	0.0000	-0.4814	1.4812	19.6495	0.0000	0.0000	0.0000	18.9759	0.0000	
6/30/2018 11:59:59 PM	Denovo banks opened in 2017 having assets less than $750 million	2017	56.6494	55.8794	4.6075	15.3223	4.2494	0.0000	70.8121	-22.0357	0.0000	0.0000	146.0340	0.0000	48.7764	0.0000	5.1022	7.1759	62.3277	11.7472	0.0000	48.5023	1.2654	0.0000	0.2741	11.8315	0.6131	0.6522	0.0000	0.7699	0.0000	
6/30/2018 11:59:59 PM	Denovo banks opened in 2018 having assets less than $750 million	2018	16.4857	15.5679	0.0000	2.3627	6.8307	0.0000	25.4418	-9.5754	0.6374	0.0000	272.6988	0.0000	15.8663	0.0000	0.0000	10.6090	17.4340	14.4930	0.6374	15.1895	0.0000	0.0000	0.6768	6.7134	0.0000	0.0000	0.5281	0.9178	0.5281	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $1 billion and $3 billion	4	62.2108	52.6416	1.8643	13.4952	5.1962	1.3304	62.3095	-14.8142	1.2807	0.0448	138.6124	-0.0222	47.5124	0.4689	2.3882	16.7395	69.0420	14.6533	0.4291	45.0803	7.5147	-0.2287	2.1055	17.9365	4.1536	2.8787	0.1267	8.6533	0.0423	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $10 billion and $100 billion	2	52.9793	47.3402	3.6012	9.9493	6.3877	2.8848	65.5339	-23.1397	1.5758	0.0856	165.6865	-0.0523	42.1079	0.9339	4.4700	18.1535	63.8675	13.8481	0.2203	40.8283	8.2636	-0.5875	0.9612	24.6328	5.7061	2.0481	0.1456	4.9231	0.0198	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	8	60.5074	48.9387	0.9580	11.1837	4.0083	0.5984	57.1859	-13.7050	0.8803	0.0127	145.4557	-0.0048	43.0023	0.1052	1.3185	17.7658	64.3676	13.3372	0.3994	40.0966	5.2614	-0.0395	2.2512	12.5593	2.7642	2.0264	0.1016	10.3687	0.0475	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	9	63.4712	52.9522	1.0468	13.1701	6.0029	1.3125	57.7190	-10.9944	0.9366	0.0037	131.9108	-0.0080	46.5298	0.0349	1.5472	18.1890	66.5356	23.3297	0.7233	43.1177	7.3344	-0.0606	2.7445	10.8630	3.0304	3.4157	0.1119	9.8709	0.0875	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and located in a metropolitan statistical area	6	61.9203	51.9248	0.8418	11.0817	5.1550	0.4713	61.7019	-17.0759	1.0757	0.0225	148.1479	-0.0036	44.3502	0.2219	1.1224	20.8642	63.1437	15.5342	0.5486	41.5120	6.9461	-0.0338	2.4949	12.6153	3.2931	2.7291	0.1149	9.4450	0.0611	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	7	62.8203	52.0883	0.9924	11.5582	5.2251	0.7834	59.7674	-15.0908	1.2768	0.0095	142.9141	-0.0044	44.4743	0.0893	1.3396	20.0351	65.1267	18.0086	0.9214	41.1457	6.7917	-0.0400	2.7319	11.0204	2.9296	3.0646	0.1381	10.2347	0.1017	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $3 billion and $10 billion	3	57.1097	50.5451	3.1153	11.8750	5.1893	1.6247	63.3194	-18.6471	1.2484	0.0897	154.1157	-0.0361	44.3563	0.8405	3.7755	16.3931	67.2822	13.7769	0.0930	42.6956	7.1725	-0.3633	1.2789	22.0824	4.3834	2.1122	0.1296	5.9129	0.0093	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $300 million and $1 billion	5	62.9032	53.1067	1.3653	12.5731	4.8038	0.6843	61.4270	-14.6518	1.2685	0.0355	140.8805	-0.0053	46.6100	0.3509	1.8330	18.2562	67.0468	16.1712	0.5244	43.9523	7.7424	-0.0506	2.2448	15.2181	3.6587	3.2285	0.1313	9.1556	0.0554	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	12	59.7986	48.9889	0.5703	10.0419	4.7750	0.7991	58.4202	-16.8912	0.6031	0.0006	158.2497	-0.0080	40.9948	0.0038	0.7981	20.0859	58.8872	15.5240	0.3912	38.0253	4.5458	-0.0768	2.2399	8.7427	2.4898	1.6905	0.0665	9.6656	0.0428	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	13	59.9513	49.7175	0.8208	11.7507	4.8591	1.3935	57.0413	-15.2532	1.4986	0.0291	152.7604	-0.0112	41.6332	0.2091	1.1266	17.3563	64.8124	21.0076	1.2784	38.5896	4.4172	-0.0976	2.3857	7.8449	1.8808	2.2489	0.2004	9.6515	0.1697	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and located in a metropolitan statistical area	10	61.1171	51.4377	0.6018	10.5396	5.3387	2.0323	63.3976	-19.8893	3.0267	0.0046	158.9422	-0.0137	42.3709	0.0498	1.0140	22.3604	59.5256	15.3379	2.7274	39.8103	5.9661	-0.1240	2.0398	8.9350	3.4102	1.8908	0.3216	8.9572	0.3010	
