Reporting Period	Peer Group Description	Peer Group	UBPSE622	UBPSE589	UBPSM042	UBPSM032	UBPSM030	UBPSM036	UBPSM031	UBPSM037	UBPSM028	UBPSM038	UBPSE602	UBPSM033	UBPSM026	UBPSM039	UBPSE590	UBPSE623	UBPSM034	UBPSM027	UBPSM029	UBPSE624	UBPSM035	UBPSE621	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and located in a metropolitan statistical area	6	-0.4495	7.5133	100.0000	0.4810	5.7901	0.0075	1.3064	-2.0191	28.7816	24.8858	68.9765	0.0412	26.3239	0.0798	0.0006	-0.0345	0.5239	25.9047	20.6309	38.0658	0.2229	-0.0850	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	7	-0.3594	6.8871	100.0000	0.2388	6.0236	0.0082	0.8906	-1.8272	36.7593	22.8582	67.2501	0.0642	26.0293	0.0369	0.0012	-0.0404	0.7245	25.4058	16.0946	43.5996	0.0722	-0.1336	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $3 billion and $10 billion	3	-1.6643	3.8702	100.0000	0.5555	15.6809	0.2044	6.7552	-2.0293	14.4875	36.7985	71.8068	0.0663	36.8464	0.6875	0.0287	-0.3131	3.2771	13.3236	26.8538	42.3303	0.1203	-0.0110	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $300 million and $1 billion	5	-0.6030	6.1478	100.0000	0.0425	8.7037	0.0677	3.0330	-1.9012	29.2004	30.0354	70.0493	0.1084	30.7721	0.1761	0.0096	-0.0504	1.4317	20.8714	19.4750	37.9727	0.0027	-0.0909	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	12	-1.0750	12.7214	100.0000	0.5805	4.3733	0.0000	0.3875	-1.9620	28.0920	16.8984	61.4090	0.1246	18.1217	0.0167	0.0000	-0.0786	0.5778	28.3284	18.0539	37.2076	0.1541	-0.1123	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	13	-0.5202	10.3625	100.0000	0.1426	3.6746	0.0036	0.4676	-1.7232	38.7308	11.2471	58.6033	0.0428	18.9467	0.1557	0.0005	-0.0989	0.7074	28.6966	13.2558	40.4597	0.0721	-0.2433	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and located in a metropolitan statistical area	10	-1.3952	10.2792	100.0000	0.0104	4.2191	0.0010	1.1979	-1.8378	32.5117	16.1833	63.0701	0.0240	19.6042	0.1379	0.0003	-0.1215	0.7287	28.5922	17.8617	43.2175	0.0000	-0.4551	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	11	-0.5950	10.6731	100.0000	0.0000	2.8228	0.0053	0.2761	-1.8973	33.7280	14.2258	62.6552	0.1771	19.4483	0.0080	0.0008	-0.0873	0.7600	35.3156	13.7263	44.0601	0.1750	-0.1495	
6/30/2018 11:59:59 PM	Insured commercial banks having assets greater than $100 billion	1	-2.6072	12.4970	100.0000	1.7878	16.9042	0.1700	7.9117	-2.1022	3.2196	38.4922	57.1560	1.1636	29.2688	1.1430	0.0322	-1.6020	0.6427	15.9534	38.6161	23.3264	4.4462	0.0000	
6/30/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and located in a metropolitan statistical area	16	-0.8480	18.2847	100.0000	0.2155	1.9974	0.3111	0.2402	-1.6516	28.6215	12.2250	47.0290	0.0000	13.4288	0.1237	0.0180	-0.2226	2.9427	29.1867	10.6178	29.2668	0.0106	-0.0462	
6/30/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and not located in a metropolitan statistical area	17	-0.8122	17.9698	100.0000	0.0290	1.9507	0.0065	0.1121	-1.5892	33.3252	7.6690	55.2056	0.0000	13.2730	0.2603	0.0004	-0.2525	0.8304	34.8038	10.2350	37.9036	0.0147	-0.1498	
6/30/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and located in a metropolitan statistical area	14	-1.2207	17.7758	100.0000	0.0000	5.7645	0.0000	0.0000	-1.0891	28.7485	16.8387	56.8648	0.0000	15.8899	0.0000	0.0000	-0.3978	2.5581	32.0726	9.9314	39.5841	0.0709	-0.1760	
6/30/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and not located in a metropolitan statistical area	15	-1.0703	15.7166	100.0000	0.0000	3.6083	0.0134	0.2798	-1.8103	32.3579	10.8470	57.8730	0.0000	13.0537	0.0284	0.0023	-0.1837	1.2406	27.8696	12.3230	30.7411	0.0000	-0.1989	
6/30/2018 11:59:59 PM	Insured savings banks having assets between $100 million and $300 million	103	-1.0582	8.2672	100.0000	0.0003	5.8354	0.2279	1.8364	-1.8854	18.7767	39.2171	70.4589	0.0105	30.3259	0.2094	0.0179	-0.2835	1.5767	23.0524	28.0254	16.6152	0.0988	-0.2244	
6/30/2018 11:59:59 PM	Insured savings banks having assets between $300 million and $1 billion	102	-1.4296	4.9123	100.0000	0.0021	7.7114	2.3415	2.8163	-1.4694	14.3494	39.2695	72.9017	0.6198	34.1552	0.2022	0.2509	-0.3503	2.4989	21.2972	28.9826	17.9420	0.0419	-0.1497	
6/30/2018 11:59:59 PM	Insured savings banks having assets greater than $1 billion	101	-1.5990	3.9950	100.0000	0.9304	11.9049	3.0539	7.2103	-1.1717	7.7395	47.6644	72.5598	0.1754	38.1254	0.6256	0.2956	-0.6004	3.5616	14.5416	32.8877	23.5807	0.1087	-0.0590	
6/30/2018 11:59:59 PM	Insured savings banks having assets less than $100 million	104	-0.6528	12.1738	100.0000	0.4407	5.2555	0.6061	0.6806	-1.9039	14.2795	33.7706	59.8374	0.0220	22.7387	0.0904	0.1170	-0.2648	1.2742	20.0646	30.1411	6.3623	0.0343	-0.1553	
6/30/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $100 million and $300 million	103M	-1.1757	8.2737	100.0000	0.0051	6.6965	0.4154	1.4419	-1.8216	17.8492	42.1674	69.0490	0.0000	32.6228	0.0779	0.0232	-0.4827	1.6563	28.0383	25.6695	13.3509	0.0000	-0.3260	
6/30/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $300 million and $1 billion	102M	-1.3658	5.1878	100.0000	0.0000	7.3497	3.5050	2.5515	-1.0710	14.4860	39.9854	71.9230	0.0084	33.5417	0.0604	0.4415	-0.3241	2.5892	23.7915	29.2767	15.1566	0.0301	-0.1144	
6/30/2018 11:59:59 PM	Mutually-owned insured savings banks having assets greater than $1 billion	101M	-1.4955	3.9381	100.0000	0.1687	10.7138	7.1874	3.5379	0.2947	9.0749	42.3089	73.3142	0.0521	34.5263	0.1977	1.0388	-0.6632	4.4554	25.5898	28.4966	21.5417	0.1706	-0.0231	
6/30/2018 11:59:59 PM	Mutually-owned insured savings banks having assets less than $100 million	104M	-0.8931	13.5378	100.0000	0.1065	5.3690	0.4851	0.6772	-1.5738	15.7747	33.1804	66.1167	0.0293	22.7804	0.0397	0.0250	-0.3883	1.4399	23.8090	27.9534	3.3053	0.0226	-0.2048	
6/30/2018 11:59:59 PM	Stock-owned insured savigns banks having assets greater than $1 billion	101S	-1.6736	4.1799	100.0000	1.5252	12.4183	1.2327	8.8192	-1.6230	7.2011	49.9749	72.2162	0.3531	39.5816	0.9170	0.0805	-0.5586	3.3642	11.2616	34.4427	24.4864	0.0791	-0.0293	
6/30/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $100 million and $300 million	103S	-0.9112	8.4409	100.0000	0.0006	5.3605	0.1505	2.6392	-1.9551	20.5145	36.8156	71.5285	0.0213	28.6925	0.5192	0.0260	-0.1912	2.1015	18.7563	28.0389	20.8837	0.0607	-0.1323	
6/30/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $300 million and $1 billion	102S	-1.5353	4.6900	100.0000	0.0185	8.6739	1.2746	3.6303	-1.8451	14.8315	39.0676	73.7028	0.0172	34.9142	0.6025	0.1057	-0.4383	2.6356	19.1869	29.2325	22.2765	0.1599	-0.2800	
6/30/2018 11:59:59 PM	Stock-owned insured savings banks having assets less than $100 million	104S	-0.1093	8.7236	100.0000	0.0000	6.5082	1.3598	1.1864	-2.1777	13.0263	37.0401	50.1380	0.0052	22.7003	1.0760	0.9128	-0.0760	1.5396	13.6123	35.1497	16.0998	0.0000	-0.1582	
6/30/2018 11:59:59 PM	Trust Assets between $1 billion and $10 billion 	TRST303	-1.5877	6.3689	100.0000	0.1980	13.0515	0.5543	4.5517	-1.7759	16.7995	35.9945	53.5670	0.0646	27.8371	0.3244	0.2693	-0.3051	1.2703	20.0605	20.9863	38.7201	0.0373	-0.0304	
6/30/2018 11:59:59 PM	Trust Assets between $10 billion and $100 billion 	TRST302	-1.2319	11.2973	100.0000	0.4674	15.4210	5.3944	6.5938	-1.9079	9.3188	39.9619	37.1511	0.1348	22.0148	0.6107	1.3018	-0.3375	0.3797	19.8665	20.6990	27.8162	0.0249	0.0012	
6/30/2018 11:59:59 PM	Trust Assets between $250 million and $1 billion	TRST304	-1.0507	5.1531	100.0000	0.2203	11.2224	0.4676	5.1479	-1.8745	25.3831	33.7098	61.2180	0.0305	29.2670	0.2337	0.1050	-0.2001	2.6885	20.5527	18.0612	36.0286	0.0579	-0.0828	
6/30/2018 11:59:59 PM	Trust Assets in excess of $100 billion	TRST301	-2.0728	23.5271	100.0000	2.4224	9.7845	6.9668	4.0546	-1.2269	4.1177	37.9183	35.3640	1.7273	21.0489	0.5136	0.6828	-2.5868	1.0110	27.1014	35.8686	26.4868	6.9453	-0.0025	
6/30/2018 11:59:59 PM	Trust Assets less than $250 million 	TRST305	-0.1437	20.1051	100.0000	0.0000	3.7785	2.4003	0.9763	-1.6313	20.5858	23.3796	48.6017	0.0000	20.5877	0.3415	0.0024	-0.0485	5.0813	32.2026	18.2286	41.3045	0.1362	-0.1494	
