Reporting Period	Peer Group Description	Peer Group	UBPSE015	UBPSE008	UBPSE029	UBPS7414	UBPSE023	UBPSD486	UBPSE012	UBPSE018	UBPSE024	UBPSE013	UBPSE019	UBPSE541	UBPSE027	UBPS7408	UBPSE010	UBPSK447	UBPSE007	UBPSE016	UBPSE021	UBPSE542	UBPSE003	UBPSE006	UBPSE022	UBPSE028	UBPSE011	UBPS7316	UBPSE002	UBPSE014	UBPSJ248	UBPSE005	UBPSE020	UBPSE017	UBPS7402	UBPSE004	UBPSE025	UBPSJA35	UBPSE009	UBPSE001	UBPSE026	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Idaho	IDCOM	68.1956	-0.0008	-13.5259	0.6238	1.4306	10.7997	1.0598	4.2305	64.4221	1.0984	0.0531	0.0009	10.3412	8.3570	1.0984	-16.2640	1.3976	4.5062	13.8915	0.6229	4.0454	0.1078	1.4395	5.7129	1.1716	8.9578	0.2642	95.6027	0.0000	3.4588	33.4825	0.2756	15.7721	0.9190	8.0524	0.0000	1.3967	4.3096	6.6506	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Illinois	ILCOM	72.9298	0.0002	17.6969	0.9143	1.1518	11.0044	0.9575	3.5865	63.4384	1.0346	0.0598	0.1302	4.6400	4.9318	1.0349	-0.6186	1.2517	4.0955	29.9096	0.7097	3.3662	0.0774	1.1561	23.5018	1.0730	2.9080	0.4692	94.3765	0.0002	2.6121	57.3323	0.4976	35.8242	0.5418	5.1615	-0.0005	1.2533	3.8471	8.2340	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Indiana	INCOM	73.7213	0.0024	2.0117	0.7200	1.3300	10.6903	1.0843	3.7677	67.7818	1.1261	0.0437	0.0520	7.7174	6.1585	1.1292	4.1961	1.3820	4.3041	40.1911	0.6350	3.5553	0.0907	1.3327	12.3147	1.1833	4.9053	0.5109	94.5998	0.0028	2.8031	60.0860	0.5408	31.0511	0.6733	6.7255	-0.0004	1.3890	4.0615	6.9597	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Iowa	IACOM	74.0515	-0.0011	25.0161	0.6236	1.2922	11.2778	1.1140	3.5422	66.0018	1.2163	0.0404	0.1500	4.2344	4.9435	1.2162	3.2596	1.4307	4.1934	72.7379	0.3981	3.3614	0.0831	1.2938	25.9833	1.2756	2.0885	0.6040	95.1386	0.0000	2.3120	125.7160	0.6353	39.7252	0.4606	5.4814	0.0000	1.4309	3.9820	4.3175	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kansas	KSCOM	71.4634	-0.0004	8.4496	0.7828	1.5152	11.3220	0.9893	3.6930	61.4203	1.0747	0.0404	0.1148	5.0254	5.1305	1.0747	-0.2013	1.2631	4.2249	35.6858	0.5888	3.5082	0.0808	1.5250	16.8587	1.1220	2.4681	0.4960	95.1929	0.0000	2.7126	56.2306	0.5213	41.1301	0.5036	4.7738	0.0208	1.2643	4.0128	6.0687	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kentucky	KYCOM	70.6435	-0.0005	25.6569	1.0125	1.2540	11.5766	1.0170	3.8924	66.0849	1.0936	0.0621	0.1074	5.2695	3.8405	1.0936	5.1543	1.2853	4.4359	31.8373	0.7905	3.6666	0.0681	1.2566	14.1138	1.1260	1.4065	0.5153	94.4553	0.0000	3.0863	52.8399	0.5483	39.0092	0.7118	4.7284	0.0000	1.2843	4.1818	8.7964	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Louisiana	LACOM	68.4043	0.0013	9.9703	1.3984	1.2010	11.1485	1.0278	4.1346	67.3634	1.1419	0.1187	0.2260	6.7692	6.0896	1.1419	2.6914	1.2902	4.6513	24.9652	0.9632	3.8966	0.1300	1.2027	28.4103	1.2011	3.9768	0.4752	94.5470	0.0000	3.0768	45.3514	0.5035	29.6352	0.6293	6.4702	-0.0020	1.2935	4.3807	9.5749	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Maine	MECOM	79.5802	0.0002	-1.0257	1.2584	0.7855	12.0716	1.1569	3.7385	73.8609	1.1569	0.0505	0.0767	5.8443	6.6638	1.1569	19.5708	1.5153	4.4854	13.8659	1.1816	3.5275	0.0660	0.7869	96.8321	1.1871	3.9519	0.6997	94.0297	0.0000	2.6082	41.2510	0.7468	39.7257	0.6620	6.1044	0.0000	1.5155	4.2273	9.6913	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Maryland	MDCOM	74.5630	0.0015	41.6000	0.9600	0.9872	10.2635	0.8356	3.7721	76.4478	0.8425	0.0823	0.0274	12.4913	13.7586	0.8425	9.7424	1.1710	4.3621	15.7464	0.9210	3.5568	0.0993	0.9933	28.8414	0.8514	10.3590	0.5804	94.2299	0.0000	2.9737	34.5012	0.6129	12.8957	0.6511	6.0961	-0.0015	1.1768	4.1109	12.8132	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Massachusetts	MACOM	77.9148	0.0038	11.7084	0.4205	0.8678	10.4283	0.7370	3.3587	74.8810	0.7370	0.0116	0.0240	6.4734	6.8575	0.7389	12.9812	0.9669	3.9840	222.5258	0.3777	3.1529	0.0601	0.8746	24.1975	0.7953	4.5625	0.5768	95.1257	0.0017	2.7560	439.9828	0.6085	9.6712	0.5551	5.8164	-0.0015	0.9749	3.7542	4.8102	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Michigan	MICOM	71.8214	-0.0003	16.9338	0.7525	1.1352	10.5177	0.9590	3.8552	67.7342	0.9821	0.0218	0.0524	7.3797	6.3957	0.9896	0.5583	1.1905	4.2709	29.1207	0.6723	3.6213	0.0670	1.1421	8.8636	1.0460	5.3942	0.3750	94.0209	0.0108	3.2999	41.9776	0.3985	30.9773	0.7868	5.7500	-0.0058	1.1865	4.0085	11.9404	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Micronesia	FMCOM	59.9950	0.0000	14.6766	1.4950	3.3590	14.6076	1.3177	4.2190	25.8366	1.3177	0.3401	0.0000	-4.2055	4.9706	1.3177	-104.2660	1.3373	4.3824	9.9113	1.4950	4.0081	0.1565	3.3590	10.8952	1.3712	8.2847	0.1552	95.0006	0.0000	2.9238	14.4936	0.1634	104.5544	0.4096	-0.4135	0.0000	1.3373	4.1633	10.7917	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Minnesota	MNCOM	70.5710	-0.0002	18.7713	0.7918	1.3137	10.7064	1.0167	3.8858	67.7010	1.1853	0.0396	0.0998	5.2540	5.2374	1.1853	-3.6228	1.2982	4.3660	40.1937	0.6120	3.6762	0.0836	1.3157	5.5350	1.2591	2.6387	0.4423	94.9039	0.0000	2.7878	69.5004	0.4669	54.7257	0.4740	3.8944	0.0002	1.2992	4.1306	8.8755	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Mississippi	MSCOM	72.8438	-0.0001	15.0671	1.0127	1.1758	10.8993	1.0258	3.9448	62.2771	1.1027	0.1009	0.1460	6.6925	5.0974	1.1027	4.4302	1.3085	4.4701	26.5232	0.7496	3.6020	0.0840	1.1776	4.4258	1.1301	2.9437	0.4838	91.8844	0.0000	3.1030	55.8419	0.5258	31.2827	0.8816	6.0567	0.0000	1.3044	4.0836	8.5894	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Missouri	MOCOM	73.5974	-0.0005	20.4665	0.6110	1.2991	10.7954	1.0968	3.7806	68.7038	1.2105	0.0528	0.0420	5.6785	5.7222	1.2105	0.5603	1.4087	4.3323	35.0609	0.5221	3.5654	0.0874	1.3024	18.7566	1.2684	3.2149	0.5038	94.4980	0.0000	2.7758	57.0888	0.5342	42.2600	0.6556	5.2723	0.0000	1.4038	4.0848	7.1106	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Montana	MTCOM	68.6180	0.0000	27.4745	1.1678	1.5225	11.1067	1.1595	4.2461	65.8567	1.2482	-0.0158	0.2383	7.4943	7.6724	1.2482	-3.0165	1.5207	4.6534	65.9924	0.8421	3.9640	0.1057	1.5269	10.2386	1.4149	5.0730	0.3789	93.6060	0.0000	2.9350	127.9482	0.4028	51.4724	0.5843	4.9519	0.0002	1.5193	4.3422	8.2452	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Nebraska	NECOM	73.6780	0.0012	12.7902	0.5320	1.4506	11.5461	1.1335	3.7679	69.1297	1.2218	0.0354	0.0966	4.6047	6.0637	1.2218	2.5751	1.4333	4.4292	56.5434	0.3566	3.5719	0.0899	1.4531	22.9201	1.2975	3.3395	0.6237	94.8200	0.0000	2.5159	84.9772	0.6581	30.3445	0.4775	6.4000	0.0001	1.4321	4.2010	3.6054	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Nevada	NVCOM	48.2634	-0.0101	96.6360	1.9145	1.9657	18.5433	6.1950	4.3676	53.3389	7.0900	0.0706	0.0682	107176.2179	8.1553	7.0900	-24.9909	8.0789	4.8587	26.3787	1.8462	4.0784	0.1750	2.1198	5.7262	7.2869	9.8739	0.4635	93.5182	0.0000	18.9921	129.0126	0.4911	24.3382	23.1677	10.5981	0.0000	8.0687	4.5419	10.2411	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Hampshire	NHCOM	78.7014	0.0054	485.8224	0.2267	0.9591	11.2153	0.7438	3.4346	77.5073	0.7438	0.0118	0.0018	17.1952	6.2908	0.7438	8.7127	0.9596	4.1568	1459.9643	0.2249	3.3182	0.0617	0.9596	52.1414	0.7978	12.6614	0.7038	96.5329	0.0000	2.6066	3822.5551	0.7221	12.6627	0.3055	6.0361	0.0051	0.9651	4.0220	5.9436	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Jersey	NJCOM	75.4203	0.0001	37.9998	0.8564	1.2079	10.3695	0.9360	3.5545	74.1049	0.9620	0.0508	0.0234	12.1649	12.9697	0.9621	6.0579	1.2214	4.2495	31.8515	0.8148	3.3894	0.1214	1.2487	20.7603	1.0480	10.7502	0.6819	95.7394	0.0000	2.7347	42.4582	0.7124	19.1241	0.6449	6.8949	-0.0060	1.2202	4.0542	10.4478	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Mexico	NMCOM	65.4819	0.0020	66.7494	0.8614	1.6692	10.9763	1.2551	4.0299	49.9756	1.4328	0.0311	0.0584	5.6819	5.2484	1.4328	-5.1969	1.6384	4.3387	95.2900	0.7899	3.7821	0.0752	1.6753	43.0477	1.4860	3.9113	0.2841	93.8117	0.0000	2.8905	138.1786	0.3033	63.0323	0.7184	3.5189	-0.0091	1.6402	4.0714	8.6565	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New York	NYCOM	72.4444	0.0000	30.9592	0.6484	1.1289	10.5176	0.9869	3.2854	60.8912	0.9931	0.1002	0.0616	8.4521	9.6493	0.9932	3.7721	1.2889	3.8594	19.1245	0.5319	3.1461	0.0998	1.1308	16.5603	1.0284	6.0802	0.5339	96.0096	0.0000	2.4352	37.9014	0.5560	21.3708	0.5804	6.8952	-0.0012	1.2878	3.6958	4.3408	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in North Carolina	NCCOM	72.1984	-0.0081	11.3718	0.6973	1.0555	10.6771	0.9847	3.7537	69.1837	0.9938	0.0364	0.0577	13.0416	19.1530	0.9939	1.7221	1.2068	4.2861	87.9525	0.6255	3.5006	0.0818	1.0707	56.6660	1.0564	13.7225	0.4666	93.3887	0.0000	3.2288	157.5201	0.4989	17.7019	0.9148	6.1447	0.0031	1.1894	4.0000	8.9528	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in North Dakota	NDCOM	71.3022	0.0003	15.0016	0.9322	1.3701	10.5032	1.1022	3.8810	67.4852	1.2437	0.0298	0.1560	2.6490	5.4680	1.2437	1.1057	1.4207	4.3422	83.3028	0.7119	3.6575	0.0856	1.3728	19.4837	1.3253	2.2596	0.4337	94.5487	0.0000	2.5664	172.6804	0.4611	52.3865	0.4209	4.7563	0.0001	1.4183	4.0908	7.5766	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Ohio	OHCOM	72.2876	-0.0008	20.6038	0.7235	1.0754	11.1819	0.9526	3.6785	66.9785	0.9740	0.0578	0.0681	7.7225	5.0730	0.9742	2.6263	1.1918	4.1849	28.6782	0.5857	3.4581	0.0742	1.0813	17.7937	1.0177	3.9048	0.4678	94.3546	0.0001	2.8228	50.1429	0.4965	28.8060	0.5651	5.5835	0.0009	1.1904	3.9356	5.8871	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Oklahoma	OKCOM	68.6138	0.0006	5.5291	0.8651	1.3719	11.0189	1.1394	4.1455	62.9214	1.3077	0.1035	0.1318	4.9525	5.0587	1.3076	-0.8964	1.4756	4.6927	24.3612	0.6570	3.8851	0.1105	1.3751	14.9627	1.3516	2.9939	0.5020	93.9869	0.0000	3.0268	51.1662	0.5340	44.5030	0.6815	5.4958	-0.0019	1.4603	4.3991	6.0807	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Oregon	ORCOM	67.0512	-0.0231	43.0249	0.4767	1.2529	11.3049	1.2616	4.3990	70.3105	1.3046	0.0084	0.0989	7.9009	13.9234	1.3046	-2.3091	1.7099	4.7652	51.4386	0.3777	4.0620	0.1062	1.2679	37.3621	1.3999	7.5505	0.3364	92.4915	0.0000	3.9283	86.0689	0.3661	54.1158	1.6832	5.1486	-0.0055	1.6867	4.3984	5.2530	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Pennsylvania	PACOM	77.3798	0.0025	17.3559	0.7161	1.0223	9.9976	0.9286	3.4877	72.1289	0.9286	0.0737	0.0368	7.9126	8.0103	0.9290	9.5204	1.1440	4.1546	29.1650	0.6510	3.3012	0.1049	1.0281	44.0756	0.9859	6.3314	0.6322	94.7405	0.0003	2.6958	48.7524	0.6678	30.9953	0.6320	5.7454	0.0014	1.1558	3.9340	7.8678	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Puerto Rico	PRCOM	63.1239	0.0000	-0.7932	9.3567	4.4090	15.5692	1.1812	4.4642	59.9758	1.1812	1.0143	3.8343	-3.8664	2.3156	1.1812	-5.5347	1.5568	4.9860	5.6622	5.5223	4.2474	0.5211	4.4298	44.4833	1.0527	4.4701	0.4960	95.1989	0.0000	3.0860	3.2616	0.5218	37.0572	0.9166	3.4612	0.0000	1.5568	4.7434	37.7989	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Rhode Island	RICOM	75.6991	0.0013	175.7475	1.1239	3.2683	11.5279	2.5630	3.9148	77.3990	2.5630	0.4121	0.1626	13.6537	10.4532	2.5630	14.4154	3.4829	4.6891	8.3488	0.9613	3.7849	1.6437	3.7841	-19.3255	3.8727	10.0293	0.7437	95.7552	0.0000	4.2665	19.8603	0.7743	26.0653	5.6082	12.9830	0.0000	3.4842	4.5287	10.4430	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in South Carolina	SCCOM	72.2661	-0.0001	21.9058	1.0692	1.2622	10.5641	0.9464	3.7826	61.8066	0.9692	0.0336	0.0276	8.5922	8.7588	0.9692	-4.6988	1.1733	4.2017	27.4660	0.9481	3.5008	0.0633	1.2685	4.8463	1.0245	6.0803	0.3718	93.3809	0.0000	3.1921	52.7641	0.4032	22.8752	0.7704	6.4259	0.0000	1.1736	3.8869	12.3523	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in South Dakota	SDCOM	71.5343	0.0005	42.3817	0.7995	1.4043	11.5234	1.1946	4.0160	67.6294	1.2997	0.1948	0.1616	4.7166	5.0308	1.3007	2.2938	1.5392	4.6455	25.0152	0.5568	3.7465	0.1721	1.4082	13.1207	1.3704	3.2648	0.5553	93.7757	0.0000	2.6906	41.0106	0.5942	43.6326	0.6948	5.4005	0.0020	1.5478	4.3337	4.7034	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Tennessee	TNCOM	73.6337	0.0006	10.7581	0.9209	1.2008	10.6981	1.0924	4.0658	68.3959	1.1360	0.0542	0.1169	8.8100	6.7072	1.1369	5.5893	1.4182	4.6811	28.9258	0.6830	3.7835	0.0805	1.2180	17.3316	1.1871	4.9374	0.5594	93.3834	0.0000	3.0446	53.0363	0.6003	28.0085	0.7044	6.5963	-0.0004	1.4254	4.3580	9.6131	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Texas	TXCOM	65.0618	0.0001	13.1061	0.6115	1.2925	11.0033	1.1085	3.8390	57.2765	1.2255	0.0679	0.0553	6.1632	6.9806	1.2263	-4.1525	1.3976	4.2915	42.3555	0.5047	3.5973	0.0867	1.2959	16.8514	1.2752	4.6758	0.4150	94.0245	0.0013	2.8075	94.8643	0.4427	31.2903	0.6427	6.6473	-0.0015	1.3942	4.0240	4.3034	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Utah	UTCOM	73.4669	-0.0022	88.4817	0.8917	1.6288	12.9666	2.2412	5.5789	69.9622	2.3218	0.6805	0.1842	17.1488	12.4649	2.3218	18.2173	2.9896	6.4047	162.4971	0.7074	5.3401	0.5149	1.7373	30.6073	2.4811	12.5505	0.7686	95.3888	0.0000	4.1003	715.6330	0.7989	30.1068	2.1478	10.3468	-0.0126	2.9866	6.1367	6.9819	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Vermont	VTCOM	80.8164	-0.0005	9.1146	1.1397	1.1815	9.4816	1.0791	3.8830	74.7605	1.0791	0.0590	0.0486	6.6650	7.2895	1.0791	6.6168	1.3449	4.2472	146.8270	1.0910	3.6526	0.0344	1.1840	-16.2027	1.0721	3.2478	0.3431	94.0367	0.0000	3.3973	304.0813	0.3642	36.3745	1.1224	7.3045	0.0045	1.3444	3.9958	11.8228	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Virgin Islands	VICOM	61.5283	0.0000	-30.7349	9.3642	1.6143	7.5025	0.8833	4.4450	42.6449	0.8833	0.2103	0.0000	-4.0881	9.2454	0.8833	-5.2928	1.1402	4.8481	8.0439	9.3642	4.0065	0.0370	1.6143	-60.9512	0.8317	8.6613	0.3632	90.1335	0.0000	2.4319	12.7362	0.4030	2.4255	-0.3973	12.6857	0.0000	1.1402	4.3697	80.2053	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Virginia	VACOM	74.1226	0.0028	27.1396	0.8494	1.1201	11.0388	0.9562	3.8769	71.2239	0.9562	0.1010	0.1072	9.6167	9.2669	0.9575	2.9596	1.1876	4.4768	52.2731	0.6757	3.6218	0.1020	1.1249	1.9083	0.9897	7.8070	0.5599	93.5333	0.0000	3.0499	85.6667	0.5976	20.1119	0.6619	6.2530	-0.0010	1.1978	4.1853	9.2994	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Washington	WACOM	68.6555	0.0001	104.6911	0.4553	1.3361	10.6429	1.0992	4.0573	69.7006	1.1349	0.0008	0.0446	9.6493	7.9900	1.1349	-6.6004	1.3872	4.4887	99.3867	0.3893	3.7893	0.0484	1.3403	30.6551	1.1824	8.2064	0.3797	93.7857	0.0000	3.0862	214.2532	0.4060	25.9329	0.6775	6.8575	0.0008	1.3863	4.1880	6.1514	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in West Virginia	WVCOM	68.2486	-0.0004	6.5257	1.1190	1.1716	11.3326	0.9438	3.8540	66.1177	0.9659	0.0552	0.0861	4.6645	4.4128	0.9659	1.5217	1.2247	4.3360	48.4272	0.9757	3.6106	0.0882	1.1737	22.3728	1.0143	2.2182	0.4300	94.0185	0.0000	2.9681	100.7061	0.4577	28.7815	0.6788	5.6072	-0.0017	1.2246	4.0577	14.0316	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Wisconsin	WICOM	72.7372	0.0000	18.5822	0.8036	1.3388	11.5355	1.0614	3.7128	70.9617	1.1478	0.0108	0.0045	5.6342	5.4517	1.1492	4.3983	1.3990	4.3062	119.9124	0.7484	3.5219	0.0628	1.3410	17.3276	1.2062	4.0629	0.5511	94.9769	0.0012	2.6445	176.5436	0.5809	30.8345	0.5593	5.9907	0.0008	1.3983	4.0868	8.9720	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Wyoming	WYCOM	70.8864	-0.0132	-2.0226	1.1083	1.6073	10.7642	0.9397	3.8260	57.2537	1.0415	0.0818	0.0372	4.8335	3.6144	1.0415	-2.1148	1.2218	4.2297	71.5714	1.0434	3.5900	0.0888	1.6165	16.3086	1.0861	2.8466	0.3772	94.6379	0.0000	2.9098	68.2357	0.4003	41.0287	0.5550	5.1334	0.0003	1.2023	3.9701	9.1670	
6/30/2018 11:59:59 PM	All insured savings banks	SVG	77.7139	0.0046	43.3315	0.8348	0.9226	13.2357	0.6659	3.3330	70.0733	0.6780	0.0391	0.0503	5.6989	4.4985	0.6790	5.6040	0.8394	4.0119	38.2520	0.6846	3.1379	0.0467	0.9358	4.6587	0.6938	3.3689	0.6356	94.6467	-0.0001	2.9263	54.1116	0.6733	5.7665	0.5666	4.3595	-0.0002	0.8608	3.7795	6.9286	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Alabama	ALSVG	80.2161	0.0012	56.8844	0.8581	1.0976	12.2854	0.6742	3.6565	64.4821	0.7385	-0.0378	0.0000	7.2287	1.1706	0.7385	5.6456	0.8574	4.4338	0.0000	0.8581	3.3175	0.0414	1.1376	-1.5205	0.7983	3.4164	0.6994	90.7418	0.0000	5.1206	0.0000	0.7773	1666.2730	2.7019	2.9930	0.0000	0.8587	4.0170	15.4880	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Alaska	AKSVG	61.8545	0.0000	-10.0651	1.2664	1.8813	21.4413	0.9861	4.1200	40.3572	0.9861	0.0000	0.0000	13.3622	4.6713	0.9861	-9.9146	1.2900	4.2490	0.0000	1.2664	3.7766	0.0493	1.9152	160.4587	1.0355	4.9956	0.1182	91.6653	0.0000	2.9943	0.0000	0.1289	0.0000	0.5571	4.6896	0.0000	1.2900	3.8948	2.9351	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Arkansas	ARSVG	88.9716	0.0000	-8.1660	1.8065	1.5863	9.1299	0.9303	4.3644	88.5378	1.1776	0.2459	0.0000	5.9886	2.2481	1.1776	43.1347	1.1776	6.1816	7.0764	1.8065	4.1772	0.0000	1.8514	-2.6463	0.9576	6.0021	1.7392	95.7107	0.0000	6.5920	5.3529	1.8171	49.4505	3.5923	6.3494	0.0000	1.1776	5.9165	34.1529	
6/30/2018 11:59:59 PM	All Insured Savings Banks in California	CASVG	72.4827	-0.0275	34.7373	0.5326	1.0176	16.7958	2.8687	3.2598	59.5259	2.8687	0.0112	0.0000	1.9879	15.2796	2.8687	3.8918	4.2163	3.8208	28.7993	0.5326	3.0627	-0.0633	1.0269	-22.5096	2.7926	2.8365	0.5446	94.4958	0.0000	11.8523	156.0473	0.5610	166.0440	12.9426	9.1505	0.0000	4.1888	3.6073	8.1921	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Colorado	COSVG	74.2481	-0.0214	159.4395	0.9982	1.1860	12.4036	0.7949	3.3736	62.8961	0.7949	0.0229	0.0034	10.5206	7.7201	0.7949	-2.1264	0.7429	3.8476	178.4735	0.9948	3.1615	0.0665	1.1862	1241.7536	0.8424	3.2842	0.4494	94.3506	0.0000	2.7595	316.6057	0.4740	14.7832	0.4075	6.6004	0.0000	0.7214	3.6109	6.7396	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Connecticut	CTSVG	76.1403	0.0523	12.8832	0.7782	0.9070	13.4398	0.8757	3.2379	67.0095	0.8757	0.0296	0.0002	5.0318	5.0547	0.8757	11.2297	1.0273	3.7773	203.9342	0.7765	3.0565	0.0614	0.9092	28.7617	0.9217	3.7658	0.5063	94.2012	0.0000	3.2941	242.6462	0.5372	3.7248	2.3486	6.3320	-0.0029	1.0983	3.5622	7.8315	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Delaware	DESVG	51.7283	0.0002	-3.0725	1.4823	0.9196	38.6245	3.3792	3.1378	46.2333	3.3792	0.0573	0.3343	4.7554	7.4137	3.3792	7.2051	4.4623	3.5308	3.5934	1.1480	2.7596	-0.0133	0.9250	71.9814	3.3390	2.7117	0.3513	87.1163	0.0000	4.5822	13.8332	0.3930	3.6523	6.2316	9.0958	0.1198	4.4625	3.1110	7.1821	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Florida	FLSVG	60.3798	0.0345	127.5448	4.2214	1.0392	24.8946	1.4769	3.1981	60.5226	1.4769	-0.1413	3.0506	19.8688	1.0102	1.4769	2.3379	1.8034	3.9470	9.7639	1.1708	2.9018	-0.0056	1.0523	45.3061	1.5649	10.6675	0.6720	90.7121	0.0000	11.3095	33.7477	0.7488	128.7072	10.2057	-12.5897	-0.0005	1.8379	3.5738	14.2834	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Georgia	GASVG	71.0720	0.0142	220.0630	1.2697	1.1929	13.9512	0.7855	4.0190	70.8497	0.8187	0.0997	0.0295	5.2053	8.1009	0.8187	2.4957	0.9939	4.5830	62.4884	1.2401	3.7868	0.0295	1.2144	4.5260	0.7772	3.6932	0.5318	94.2496	0.0000	3.9769	108.7648	0.5639	2.2519	1.2135	6.4801	0.0000	1.0081	4.3186	11.8593	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Guam	GUSVG	66.9029	0.0000	6.9905	2.1090	0.3257	11.7307	0.4121	5.2085	78.2753	0.4121	0.2007	0.5326	4.2517	2.8147	0.4121	9.8263	0.4944	5.3461	1.5877	1.5763	4.8998	0.0365	0.3263	-10.2530	0.2883	0.6242	0.1294	94.0738	0.0000	5.7754	3.2719	0.1375	0.0000	1.4065	3.5615	0.0000	0.4944	5.0292	19.3263	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Hawaii	HISVG	86.5247	0.0000	14.8105	0.5693	1.1046	8.5934	1.1511	3.7366	67.6900	1.1511	0.3009	0.0000	0.7169	5.9075	1.1511	4.2158	1.4877	3.9608	3.6987	0.5693	3.4619	0.1836	1.1058	185.0431	1.1268	5.6377	0.2076	92.6483	0.0000	2.5630	8.0299	0.2241	55.6666	0.7724	5.7768	0.0000	1.4877	3.6696	7.7539	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Idaho	IDSVG	87.3724	0.0000	28.8151	0.2703	0.8777	11.4128	1.0417	4.3229	77.1410	1.0417	0.0349	0.0000	9.7930	8.7909	1.0417	-9.9278	1.3137	4.5881	25.5941	0.2703	4.1087	0.0909	0.8867	-27.6614	1.1055	4.8163	0.2520	95.0458	0.0000	4.1577	51.3176	0.2651	0.0000	1.4536	9.0919	0.0000	1.3137	4.3608	3.0241	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Illinois	ILSVG	77.8964	0.0001	105.3304	1.3163	0.8700	14.0192	0.3055	3.1548	60.5496	0.3055	0.0543	0.1282	2.5805	3.7437	0.3055	-4.4140	0.4295	3.7670	26.6946	1.1426	2.9428	0.0319	0.9020	7.3644	0.3130	-0.0992	0.5767	94.3849	0.0000	3.5324	50.3963	0.6176	3.6990	0.9281	1.2546	0.0000	0.4216	3.5296	10.5257	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Indiana	INSVG	75.2608	0.0010	151.1057	1.1899	0.9357	13.6503	0.6141	3.3347	59.2179	0.6141	0.0764	0.0368	4.3431	3.2372	0.6145	2.0542	0.7832	3.9442	57.7264	1.0043	3.1044	0.0378	0.9395	13.4779	0.6190	2.7624	0.5613	92.9451	0.0000	3.2572	52.0454	0.6032	4.8421	0.9127	4.5810	0.0000	0.7945	3.6717	8.8448	
