Reporting Period	Peer Group Description	Peer Group	UBPSE690	UBPSE669	UBPSE698	UBPSE673	UBPSE683	UBPSE681	UBPSE666	UBPSE695	UBPSE700	UBPSE708	UBPSE680	UBPSF901	UBPSE682	UBPSE667	UBPSE694	UBPSJA33	UBPSE685	UBPSE679	UBPSHR62	UBPSE702	UBPSE697	UBPSE684	UBPSHR60	UBPSE674	UBPSJ247	UBPSE665	UBPSE696	UBPSE701	UBPSE707	UBPSE671	UBPSE687	UBPSE677	UBPSHP01	UBPSF900	UBPSE668	UBPSE699	UBPSE672	UBPSE686	UBPSE704	UBPSE692	UBPSE678	UBPSE703	UBPSE675	UBPSE689	UBPSE710	UBPSE691	UBPSE709	UBPSE693	UBPSE706	UBPSE670	UBPSE688	UBPSE676	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $100 million and $300 million	103	5.4394	3.0324	2.8939	0.6981	-1.4551	0.0459	0.5968	2.3281	1.1575	1.9252	3.4053	4.9558	5.2492	3.2016	2.4326	0.0000	3.7318	0.6326	1.4213	0.1869	2.0939	2.7387	1.1860	0.5594	0.0000	3.8031	1.7243	0.6965	0.8518	0.6989	4.6772	0.5594	1.8062	4.5628	0.5096	1.4467	0.0006	4.6776	0.0000	4.8899	4.0425	0.3054	0.5697	5.0495	0.7837	7.5199	0.0000	8.6956	0.0932	0.0464	4.6158	0.5427	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $300 million and $1 billion	102	6.0506	2.7597	2.7726	0.9045	-11.9497	0.0314	0.6172	2.2748	1.1202	1.6131	3.3009	4.7863	-6.5807	3.1105	2.3642	0.0008	5.1975	0.6530	1.4017	0.2313	2.2756	3.6185	1.2428	0.7063	0.0000	3.7275	1.8794	0.7023	0.5910	0.8510	4.4555	0.7063	1.8039	4.2061	0.5463	1.4955	0.0215	4.4558	0.0000	3.6384	3.9510	0.3171	0.7377	5.2881	0.8030	8.9569	4.9000	0.0000	0.0000	0.0560	4.3880	0.6987	
3/31/2018 11:59:59 PM	Insured savings banks having assets greater than $1 billion	101	5.7801	2.5370	2.9220	1.2583	24.7574	0.0476	0.6275	2.4208	0.7677	1.7878	3.1853	4.5054	29.8066	3.0088	2.4783	0.0030	7.0130	0.6595	1.3530	0.3725	2.4299	9.7857	1.2582	0.9742	0.0010	3.6343	1.9795	0.6775	0.9956	1.2180	4.2932	0.9730	0.0000	4.0362	0.7487	1.4482	0.0170	4.2987	0.0000	4.7974	3.8431	0.4177	0.9892	5.5113	0.7969	10.2481	8.6400	0.0000	0.3667	0.0720	4.1923	0.9612	
3/31/2018 11:59:59 PM	Insured savings banks having assets less than $100 million	104	5.1076	4.1661	2.4366	0.5491	-1.9505	0.0263	0.5885	2.1049	1.1150	2.0199	3.3458	4.8309	-6.9864	3.1167	2.1649	-0.5950	1.8621	0.6328	1.2251	0.1751	2.0074	0.1630	1.0939	0.4372	-0.0064	3.7236	1.5276	0.7474	0.6369	0.5576	4.9774	0.4442	2.0425	4.9131	1.6219	1.2368	0.0001	4.9789	0.0000	3.6664	3.9972	0.2874	0.4309	4.8779	0.8182	4.0855	7.5986	0.0000	0.0000	0.0297	4.9027	0.4341	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $100 million and $300 million	103M	5.4905	2.8228	2.8877	0.6260	0.9857	0.0460	0.5628	2.2906	0.9838	1.6280	3.2938	4.7291	6.8327	3.1087	2.3922	0.0000	3.4442	0.5938	1.4604	0.1548	1.9939	0.9727	1.1704	0.4767	0.0000	3.6832	1.7115	0.6564	0.3557	0.6257	4.5373	0.4767	1.7851	4.4547	0.3869	1.4340	0.0003	4.5385	0.0000	4.3842	3.8996	0.2763	0.4860	5.2629	0.7282	8.0478	0.0000	0.0000	0.0000	0.0496	4.4835	0.4767	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $300 million and $1 billion	102M	5.5933	2.6545	2.9028	0.8149	-18.0495	0.0196	0.5744	2.2868	1.3670	1.5442	3.2173	4.7434	-3.8163	3.0399	2.3787	0.0000	4.9121	0.6068	1.3893	0.2019	2.3024	0.0686	1.2220	0.6349	0.0000	3.6192	1.8978	0.6518	0.3900	0.7528	4.3243	0.6349	1.7716	4.0948	0.4084	1.5142	0.0349	4.3209	0.0000	3.9287	3.8354	0.2704	0.6699	5.3089	0.7315	7.2531	0.0000	0.0000	0.0000	0.0474	4.2842	0.6349	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets greater than $1 billion	101M	5.3433	2.4575	2.7323	1.0765	18.2186	0.0168	0.5772	2.3823	1.0475	1.7492	3.0847	4.3670	-40.2706	2.9378	2.4323	0.0208	6.8823	0.6033	1.4123	0.2972	2.4853	0.7272	1.2284	0.8365	0.0000	3.5111	1.9107	0.6083	0.8840	0.9955	4.0847	0.8364	0.0000	3.8510	0.5704	1.3336	0.0662	4.0889	0.0000	3.9193	3.6838	0.3352	0.8780	5.1015	0.7185	10.6312	0.0000	0.0000	0.0000	0.0523	4.0338	0.8364	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets less than $100 million	104M	4.8763	2.9485	2.3613	0.4183	3.9200	0.0260	0.6291	1.9839	1.1113	2.0243	3.3157	4.8355	1.2138	3.1290	2.0404	-0.0332	1.9314	0.6684	1.2478	0.1854	1.9711	0.0000	1.1075	0.3145	-0.0092	3.7602	1.5438	0.7646	0.8492	0.4199	4.8925	0.3199	1.9209	4.8546	0.2437	1.3062	0.0001	4.8939	0.0000	2.7992	3.9891	0.2881	0.3072	5.0765	0.8129	4.0855	0.0000	0.0000	0.0000	0.0295	4.8512	0.3199	
3/31/2018 11:59:59 PM	Stock-owned insured savigns banks having assets greater than $1 billion	101S	6.0253	2.6200	3.0704	1.3704	16.3598	0.0797	0.6541	2.4308	0.6558	1.8542	3.2709	4.5733	18.5418	3.0735	2.4911	-0.0031	7.1211	0.6888	1.3303	0.4183	2.4045	15.1112	1.2773	1.0565	0.0014	3.7221	2.0016	0.7148	1.1147	1.3481	4.4357	1.0549	0.0000	4.1387	0.8517	1.4966	0.0048	4.4415	0.0000	5.1876	3.9544	0.4655	1.0706	5.7898	0.8365	11.5125	8.6400	0.0000	0.3667	0.0927	4.2854	1.0350	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $100 million and $300 million	103S	5.4226	3.3644	2.9104	0.8001	-4.4475	0.0443	0.6271	2.3664	1.2952	2.3025	3.5140	5.1742	2.5140	3.2948	2.4802	0.0005	4.0914	0.6677	1.3929	0.2177	2.3263	8.6972	1.1947	0.6628	0.0000	3.9210	1.8441	0.7335	1.0045	0.8026	4.8244	0.6628	1.9037	4.6604	0.8001	1.4554	0.0005	4.8248	0.0000	5.2060	4.1811	0.3411	0.6749	5.1592	0.8333	6.6754	0.0000	8.6956	0.0932	0.0423	4.7471	0.6291	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $300 million and $1 billion	102S	6.4161	2.9735	2.6277	1.0254	-2.2428	0.0541	0.6664	2.2628	0.9633	1.7187	3.4023	4.8432	-2.3512	3.2044	2.3493	-0.0150	5.7088	0.7056	1.4218	0.2700	2.2382	11.7069	1.2648	0.8162	0.0001	3.8765	1.8427	0.7607	0.7839	0.9885	4.6291	0.8161	1.8833	4.3870	0.8049	1.4814	0.0121	4.6341	0.0000	3.4546	4.1082	0.3841	0.8361	5.2788	0.8852	11.8355	4.9000	0.0000	0.0000	0.0720	4.5346	0.7902	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets less than $100 million	104S	6.0926	13.6128	2.5945	2.1264	-13.6915	0.0355	0.4668	2.6414	5.3290	2.0137	3.3935	5.1570	-26.5260	3.0789	2.7594	-1.1567	1.1443	0.5209	1.1787	0.1728	2.1568	10.6243	1.0590	1.6406	0.0000	3.5669	1.5312	0.6912	0.0000	2.1283	5.2559	1.6406	2.0020	5.1085	13.7883	1.0565	0.0000	5.2565	0.0000	6.2679	3.9337	0.2910	1.6016	4.8875	0.8589	0.0000	7.5986	0.0000	0.0000	0.0252	5.0889	1.6082	
3/31/2018 11:59:59 PM	Trust Assets between $1 billion and $10 billion 	TRST303	5.0338	9.9287	2.5993	3.2308	-9.7343	0.0863	0.3363	2.2270	1.2169	1.6903	3.1937	4.5288	-11.2675	2.8749	2.3430	-0.0006	8.0191	0.3654	1.1776	0.4680	2.3196	27.7387	1.0381	2.5211	0.0000	3.2458	1.7005	0.5033	0.6632	3.2369	4.4823	2.5288	1.5847	4.3610	11.3265	1.3715	0.0000	4.5019	0.0000	4.3992	3.6013	0.3132	2.5555	4.7877	0.6055	8.5665	5.3175	4.5155	0.5007	0.0772	4.4477	2.4727	
3/31/2018 11:59:59 PM	Trust Assets between $10 billion and $100 billion 	TRST302	5.6498	33.1537	2.4062	10.7320	8.6971	0.1957	0.2620	2.1642	1.6422	2.0828	2.6270	4.4369	25.4259	2.1741	2.2226	-0.0007	11.4386	0.2889	1.2818	0.7256	2.4373	25.3923	1.1593	8.4989	0.0001	2.4613	1.7673	0.5085	1.2000	10.7474	4.2685	8.4984	0.7445	4.0258	43.1957	1.3155	-0.0018	4.2822	0.0000	4.0252	3.0156	0.2757	8.4989	4.4050	0.6500	10.4026	4.9974	4.7844	0.8487	0.0548	4.2027	8.3301	
3/31/2018 11:59:59 PM	Trust Assets between $250 million and $1 billion	TRST304	5.7004	3.4577	2.6954	1.5458	3.5600	0.0185	0.3624	2.3063	1.3462	1.9408	3.5651	4.6880	-0.9469	3.3168	2.4704	-0.0016	6.6635	0.3867	1.1544	0.3548	2.3245	33.9443	0.9808	1.2975	0.0000	3.7145	1.7948	0.4654	0.6804	1.5207	4.7143	1.2975	1.8649	4.6335	1.7531	1.4632	0.0043	4.7279	0.0000	5.0206	3.9925	0.2824	1.3755	5.0645	0.5338	8.6877	5.3244	8.5150	0.2574	0.0696	4.6634	1.2231	
3/31/2018 11:59:59 PM	Trust Assets in excess of $100 billion	TRST301	4.1741	4.5278	2.0899	2.8111	499.9532	0.2337	0.3161	2.0593	2.3596	2.6553	2.2335	3.9545	8255.7419	1.9189	2.1042	0.0039	4.0092	0.3453	1.0438	0.8472	2.3462	46.1386	0.9570	2.1703	0.0014	2.2721	1.7915	0.5131	1.2813	2.8185	3.9808	2.1671	0.0000	3.7596	6.9564	1.1630	-0.0077	3.8823	0.0000	4.1635	2.6221	0.4759	2.1654	3.9046	0.6755	10.8796	3.5747	3.2293	0.6352	0.0731	3.8040	2.1671	
3/31/2018 11:59:59 PM	Trust Assets less than $250 million 	TRST305	6.4109	5.8885	2.7451	1.4335	-40.4124	0.0218	0.2958	2.1459	1.0828	1.6587	3.0334	4.9396	-62.0665	2.8210	2.2557	-0.0007	6.3569	0.3140	0.8410	0.2474	2.3141	22.6559	0.8880	1.1562	0.0002	3.1283	1.7352	0.4820	0.5297	1.3978	4.8708	1.1512	2.2336	4.8279	4.9584	1.2950	0.0204	4.8810	0.0000	5.4361	3.3595	0.2941	1.2178	5.2022	0.5264	14.6228	5.6969	0.0000	0.0000	0.0605	4.8417	1.0702	
6/30/2018 11:59:59 PM	All Bankers Banks in California	CABKR	0.0000	4.3189	0.0000	1.4183	-9.1306	-0.1603	0.7814	2.2502	2.3663	1.5444	2.5424	5.0163	-21.4090	2.1757	2.2502	0.0000	11.9796	0.9131	1.7421	1.7413	2.2502	0.0000	1.5519	1.0193	0.0000	2.9572	0.0000	1.9742	1.7539	1.4183	4.9460	1.0193	0.0000	3.1148	3.5615	1.6918	0.0000	4.9460	0.0000	0.0000	3.4555	2.1295	1.0856	5.1590	1.8802	0.0000	0.0000	0.0000	0.0000	0.0000	5.0056	1.0193	
6/30/2018 11:59:59 PM	All Bankers Banks in Colorado	COBKR	0.0000	4.8690	2.2719	1.0493	6.0949	0.3274	0.7867	2.3743	2.3133	0.0000	3.7430	4.9213	8.6898	3.4526	2.3743	0.0000	5.2214	0.8529	0.0000	0.0000	2.5580	21.1021	1.6964	0.8007	0.0000	4.2394	1.7732	1.6964	1.6043	1.0493	5.8732	0.8007	0.0000	4.6838	3.1653	1.7811	0.0000	5.8679	0.0000	5.0118	4.5959	0.0000	1.2990	4.9274	1.6773	0.0000	0.0000	0.0000	0.0000	0.6995	4.9149	0.8007	
6/30/2018 11:59:59 PM	All Bankers Banks in Kansas	KSBKR	40.0000	6.2425	0.0000	1.5151	9.4324	0.2282	0.7265	1.7769	2.4476	0.0000	3.7387	4.9680	10.4324	3.3688	1.7769	0.0000	7.6921	0.8063	0.0000	0.0000	0.0000	0.0000	1.8920	1.1271	0.0000	4.0954	1.7806	1.2782	1.8695	1.5151	5.2303	1.1271	2.2165	4.6645	4.6264	0.1097	0.0000	5.2483	0.0000	0.0000	4.5450	0.6418	1.1973	4.0693	1.3271	7.7384	0.0000	0.0000	0.0000	0.2376	4.9342	1.1271	
6/30/2018 11:59:59 PM	All Bankers Banks in Kentucky	KYBKR	0.0000	2.4306	0.0000	0.4631	0.0000	0.0000	1.2669	1.6177	0.0000	0.0000	1.3000	4.8404	0.0000	1.2825	1.6177	0.0000	2.8611	1.2842	0.0000	1.6721	0.0000	0.0000	0.0000	0.3408	0.0000	2.5494	1.6177	1.6721	2.3878	0.4631	4.8315	0.3408	0.0000	4.8661	1.6801	1.6942	0.0000	4.8884	0.0000	0.0000	2.5843	0.0000	0.4096	5.3553	1.9049	0.0000	0.0000	0.0000	0.0000	0.0688	4.8433	0.3408	
6/30/2018 11:59:59 PM	All Bankers Banks in Louisiana	LABKR	0.0000	3.8718	2.7985	0.6214	-9.4672	-0.2446	0.7335	2.1832	2.3596	3.2325	3.1492	4.7503	-3.9572	2.9404	2.2825	0.0000	1.5396	0.7856	1.4545	0.0000	2.0266	50.7950	1.2195	0.4715	0.0000	3.6739	2.3134	1.2195	1.7859	0.6214	5.0128	0.4715	0.0000	5.2894	1.5528	0.5945	0.0000	5.0128	0.0000	4.8879	3.9349	0.0000	0.6273	8.1853	1.8296	0.0000	0.0000	0.0000	0.0000	0.0000	4.7672	0.4715	
6/30/2018 11:59:59 PM	All Bankers Banks in Maryland	MDBKR	5.0402	3.7742	5.7142	-2.1156	0.0000	0.0000	1.7173	2.2112	0.0000	2.6000	1.5311	3.8892	0.0000	1.5279	2.2112	0.0000	-34.8809	1.7209	1.5981	0.0000	2.0574	0.0000	1.8604	-2.1156	0.0000	3.2453	0.0000	1.8604	1.7717	-2.1156	4.1604	-2.1156	0.0000	4.7757	0.1305	1.7051	0.0000	4.1604	0.0000	0.0000	3.2520	0.0000	-2.1156	10.0266	1.8808	0.0000	0.0000	0.0000	0.0000	0.0000	4.1109	-2.1156	
6/30/2018 11:59:59 PM	All Bankers Banks in Minnesota	MNBKR	6.7024	3.6101	0.0000	0.5919	4.0829	0.3122	0.7087	1.2948	2.2676	1.6329	3.0064	4.4348	4.3176	2.9433	1.2948	0.0000	3.8684	0.7238	0.0000	0.0000	0.8201	0.0000	1.6626	0.4236	0.0000	3.6520	1.3320	1.6626	1.7723	0.5919	4.5257	0.4236	0.0000	5.7747	1.6368	0.7788	0.0000	4.5579	0.0000	5.4492	3.7303	0.0000	0.5823	4.7819	1.6940	0.0000	0.0000	0.0000	0.0000	0.3781	4.4786	0.4236	
6/30/2018 11:59:59 PM	All Bankers Banks in Missouri	MOBKR	0.0000	3.4972	2.5747	1.0675	-32.4937	-0.1127	0.3021	2.3615	2.3491	0.0000	2.8955	4.7409	-19.0250	2.8105	2.3615	0.0000	5.7594	0.3112	1.6744	0.0000	2.2361	0.0000	1.9740	0.7707	0.0000	3.1126	2.2166	1.9700	1.7194	1.0675	4.5331	0.7707	1.5000	4.7239	1.7542	0.7518	0.0000	4.5391	0.0000	0.0000	3.2068	0.0000	0.8267	4.2105	1.8244	0.0000	0.0000	0.0000	0.0000	0.0000	4.7382	0.7707	
6/30/2018 11:59:59 PM	All Bankers Banks in Oklahoma	OKBKR	3.5087	5.3471	0.0000	0.9490	38.9531	0.0391	0.9448	1.9500	2.1477	0.0000	2.6311	4.7688	42.3750	2.4622	1.9500	0.0000	5.4009	1.0096	0.0000	0.0000	2.8571	0.0000	1.7167	0.6746	0.0000	3.4070	1.8654	1.7167	1.9585	0.9490	4.8194	0.6746	3170.0000	5.0087	3.8339	1.6720	0.0000	4.8194	0.0000	5.1674	3.6408	0.0000	0.6522	4.6306	3.3036	9.6246	0.0000	0.0000	0.0000	0.0000	4.7776	0.6746	
6/30/2018 11:59:59 PM	All Bankers Banks in Pennsylvania	PABKR	0.0000	3.8775	2.8413	0.9630	0.0000	0.0000	0.7514	2.2501	2.1458	2.1357	2.3231	4.7550	0.0000	2.0947	2.3062	0.0000	5.3710	0.8333	1.8473	2.7171	2.1946	0.0000	1.8228	0.7609	0.0562	2.8461	1.9087	1.8780	1.7957	0.9630	4.8281	0.7046	0.0000	5.7275	2.5600	1.0767	0.0000	4.8402	0.0000	0.0000	3.1564	1.8934	0.5751	4.6567	1.9258	0.0000	0.0000	0.0000	0.0000	-0.1858	4.8058	0.7046	
6/30/2018 11:59:59 PM	All Bankers Banks in Texas	TXBKR	5.6521	4.5543	0.0000	1.2267	5.6402	0.2326	1.3434	2.4990	2.3895	2.4379	1.8419	5.2195	13.1531	1.7458	2.4990	0.0000	4.6136	1.4173	1.2698	1.7833	2.4990	50.4032	2.5627	0.9777	0.0000	3.0893	0.0000	1.9512	1.6333	1.2267	4.5702	0.9777	0.0000	4.4693	4.1306	1.8901	0.0000	4.7331	0.0000	0.0000	3.2593	1.8666	0.9777	6.7096	1.9387	6.7173	0.0000	0.0000	0.0000	0.0954	5.1395	0.9777	
6/30/2018 11:59:59 PM	All Bankers Banks in Virginia	VABKR	5.8947	3.8609	0.0000	0.0914	-7.5517	-0.2955	0.8508	1.5682	1.8433	0.0000	2.4848	4.6215	0.4310	2.3448	1.5682	0.0000	0.9927	0.9017	0.0000	0.0000	2.3391	0.0000	1.7635	0.1191	0.0000	3.1957	1.2397	1.7553	1.7000	0.0914	4.6224	0.1191	1.7200	5.1467	1.4468	1.8021	0.0000	4.6224	0.0000	0.0000	3.3865	1.7462	0.1191	3.1899	1.7471	0.0000	0.0000	0.0000	0.0000	-0.1607	4.6682	0.1191	
6/30/2018 11:59:59 PM	All Bankers Banks in Wisconsin	WIBKR	0.0000	3.5344	1.4701	1.0679	105.6666	0.0176	0.9419	1.6189	2.3581	0.0000	2.0580	4.3808	128.0666	1.9657	1.7435	0.0000	7.7350	0.9862	0.7111	1.1951	1.6789	0.0000	2.3021	0.7696	0.0000	2.9077	1.7086	1.9315	1.6988	1.0679	4.3995	0.7696	3.9722	4.1076	2.6791	0.5805	0.0000	4.5426	0.0000	4.5563	3.0442	1.3405	0.8037	4.3575	1.8919	3.9660	0.0000	0.0000	0.0000	0.0425	4.3480	0.7696	
6/30/2018 11:59:59 PM	All banks in nation 	NATIONAL	6.6673	2.8446	2.6326	1.3494	-7.8001	0.0514	0.5364	2.2856	1.6438	2.0216	3.7907	5.1401	-9.1014	3.5673	2.4489	0.0000	6.1197	0.5683	1.3125	0.3062	2.2654	26.5686	1.1711	1.1296	0.0006	4.1162	1.9287	0.6946	1.0195	1.3498	5.2548	1.1294	1.8928	5.1284	0.6278	1.5778	0.0000	5.2613	0.0000	5.1088	4.3723	0.3938	1.1796	5.6846	0.7558	8.9296	5.1988	4.6135	0.8381	0.0800	5.1007	1.0513	
6/30/2018 11:59:59 PM	All credit card specialty banks	CRC	12.5799	8.2997	2.3616	4.1628	1.0356	5.2124	1.7840	2.2964	1.3203	3.2403	13.0245	14.6056	2.0784	12.8076	2.2964	-0.0004	2.6056	1.8289	1.8962	2.1054	2.7565	49.7853	2.2051	3.0479	0.0000	14.5917	1.7453	2.1445	1.7567	4.1638	17.2752	3.0479	0.0000	-21.5238	4.1394	1.7441	-0.0010	17.2710	0.0000	6.8636	14.8535	1.5494	3.1599	9.7810	2.2512	17.8767	5.2799	15.2090	4.2926	4.4833	0.2350	3.0479	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Delaware	DECRC	13.9256	5.7757	1.8762	3.4272	1.0417	4.2151	1.6885	2.2318	0.8644	2.4472	12.1643	4.8544	2.0442	11.7035	2.2318	0.0020	1.2683	1.7650	1.9854	1.7957	2.6039	59.2209	1.9709	2.4073	0.0000	13.3920	1.3583	1.9442	1.7314	3.4270	16.0759	2.4073	0.0000	6.3812	1.1260	1.7595	0.0001	16.0759	0.0000	8.7175	13.9293	1.3134	2.6141	7.6333	2.1591	16.3094	4.7557	0.0000	0.0000	3.6278	5.6178	2.4073	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Florida	FLCRC	0.0000	10.7536	2.2668	1.2961	0.8173	3.5998	1.1804	2.2878	0.0000	0.0000	7.4251	0.0000	1.3717	7.1691	2.2878	0.0000	5.4810	1.2226	1.0049	0.0000	2.3217	0.0000	1.6960	0.9532	0.0000	8.3495	0.0000	1.6960	0.0000	1.2961	8.9369	0.9532	0.0000	0.0000	8.1516	1.6256	0.0000	8.9369	0.0000	0.0000	8.6477	0.0000	0.8947	6.6392	1.5314	9.4366	0.0000	0.0000	0.0000	3.2709	0.0000	0.9532	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in South Dakota	SDCRC	3.2214	14.7601	1.7937	2.1831	1.0329	4.8337	2.1752	1.7480	1.6528	8.4694	18.0701	11.5116	1.2115	16.5208	1.7480	0.0000	6.6413	2.3792	1.7152	0.7514	0.0000	0.0000	2.7459	1.5409	0.0000	18.6960	1.7467	2.6519	0.0000	2.1831	23.9287	1.5409	0.0000	5.9701	2.7423	2.1488	0.0000	23.9253	0.0000	5.0097	20.4494	1.0467	0.1440	4.9549	2.9583	24.6570	0.0000	0.0000	0.0000	2.3199	11.4662	1.5409	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Utah	UTCRC	13.9103	9.1529	2.8410	6.1892	1.0618	6.7953	1.7882	2.4632	1.8995	2.7344	14.5471	27.4509	2.5472	14.9254	2.4632	-0.0022	1.7884	1.7598	1.6902	3.5330	3.0513	57.8865	2.1600	4.6363	0.0000	16.7136	2.0709	2.1324	0.0000	6.1923	19.3031	4.6363	0.0000	-76.9230	6.7989	1.9979	-0.0030	19.3031	0.0000	0.0000	16.3070	1.9616	5.1613	13.5025	2.1764	20.2662	6.0380	0.0000	4.2926	6.3773	-21.7616	4.6363	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Virginia	VACRC	0.0000	6.0681	2.0779	3.8454	1.1275	4.8608	2.3619	2.3796	0.0000	2.7015	10.9289	0.0000	1.9139	10.6787	2.3796	0.0000	4.3119	2.4172	3.5248	0.1061	2.4694	79.2093	3.2911	2.8583	0.0002	13.0407	1.8666	2.9361	1.8074	3.8454	15.6454	2.8581	0.0000	0.0000	2.9402	0.3816	0.0000	15.6033	0.0000	0.0000	13.3461	1.3479	2.6186	9.3060	2.9310	16.2476	6.0944	15.2090	0.0000	3.7053	0.0000	2.8581	
6/30/2018 11:59:59 PM	All insured commercial banks	COM	6.7594	2.8108	2.6122	1.3988	-8.2170	0.0531	0.5214	2.2757	1.6643	2.0286	3.8588	5.1650	-9.9632	3.6337	2.4498	0.0000	6.3434	0.5526	1.2955	0.3128	2.2540	29.7283	1.1495	1.1764	0.0006	4.1677	1.9247	0.6801	1.0251	1.4013	5.3244	1.1759	1.8899	5.2154	0.6165	1.5896	-0.0001	5.3311	0.0000	5.1395	4.4252	0.3973	1.2311	5.7015	0.7355	8.8796	5.1580	4.5045	0.8746	0.0847	5.1646	1.0901	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alabama	ALCOM	7.8942	2.9575	2.9263	1.3572	5.1499	0.0685	0.5083	2.4286	1.8108	1.9847	4.0312	5.3282	15.8472	3.7189	2.6217	-0.0011	5.9965	0.5500	1.3254	0.3380	2.2012	24.3658	1.0861	1.0985	0.0006	4.2348	2.0756	0.6973	1.3655	1.3543	5.7791	1.0977	2.7672	5.6842	0.6493	1.5151	-0.0018	5.7953	0.0000	5.6146	4.5885	0.3995	1.1785	6.2573	0.7323	8.7509	6.1567	0.0000	1.5225	0.1165	5.4529	1.0473	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alaska	AKCOM	6.5621	3.5433	2.6523	1.5597	36.0468	0.0745	0.2041	2.2824	0.0000	1.7201	4.2098	5.4838	65.5079	3.9678	2.4694	0.0000	5.8896	0.2149	0.9169	0.1012	2.4993	45.1839	0.6317	1.2520	0.0000	4.1720	1.6822	0.1726	0.5924	1.5743	5.7876	1.2520	0.0000	6.1124	1.2640	1.5212	-0.0146	5.7983	0.0000	5.5727	4.4248	0.1019	1.3104	6.2238	0.2451	14.3790	0.0000	0.0000	0.0000	0.1142	5.6251	1.2148	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arizona	AZCOM	7.4340	5.6764	4.2087	1.3249	-9.5665	0.0038	0.4361	2.6967	1.3504	301.2127	4.4877	5.7660	13.2257	4.2028	2.7639	-0.0034	8.2079	0.4649	1.4169	0.2761	2.3386	6.6698	1.1449	0.9896	0.0000	4.6389	1.5509	0.6509	0.7422	1.3568	5.9449	0.9896	1.4114	5.9734	2.7871	1.8928	-0.0318	5.9522	0.0000	5.1659	4.9527	0.4817	0.9429	6.4084	0.6669	4.7910	5.8572	0.0000	0.0000	-0.0437	6.0600	0.9896	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arkansas	ARCOM	7.0263	2.9490	2.6631	1.4625	16.3810	0.0768	0.6107	2.3403	1.8048	2.0172	4.0049	5.3053	43.2956	3.7291	2.5692	-0.0069	6.1365	0.6523	1.2345	0.3811	2.2134	28.8126	1.1312	1.2366	0.0000	4.3535	1.8964	0.7534	1.3165	1.4914	5.6167	1.2366	1.9352	5.5423	0.7968	1.4647	-0.0001	5.6215	0.0000	5.6491	4.6778	0.3984	1.2848	5.6674	0.8165	9.6099	5.5430	0.0000	0.0000	0.1031	5.4328	1.1438	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in California	CACOM	5.3112	2.7278	2.8923	1.6232	-52.1592	0.0442	0.5174	2.3869	1.6936	1.8071	4.0279	5.2882	-75.7383	3.8280	2.4550	-0.0009	7.6221	0.5403	1.2177	0.2766	2.3408	15.6335	1.1252	1.2269	-0.0002	4.3620	1.9204	0.7247	1.2055	1.6239	5.3207	1.2260	1.6448	5.1716	0.4741	1.6921	0.0003	5.3260	0.0000	4.8487	4.5889	0.5147	1.2580	5.6432	0.7928	9.8538	5.7074	7.0594	1.5679	0.0909	5.2103	1.2014	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Colorado	COCOM	7.5232	3.0817	2.4190	1.6498	-19.2538	-0.0027	0.4210	2.1649	1.6595	2.4969	4.1657	5.4891	-25.1045	3.9297	2.2817	0.0003	8.4349	0.4443	1.1568	0.2602	2.1977	28.0792	1.0160	1.4536	0.0000	4.3447	1.8106	0.5773	1.1952	1.6560	5.6836	1.4537	2.2350	5.4865	0.7307	1.5417	-0.0007	5.6917	0.0000	5.8577	4.6032	0.4038	1.5297	6.3282	0.6255	10.5945	5.6246	0.0000	0.0000	0.0778	5.4951	1.3169	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Connecticut	CTCOM	6.1751	3.1405	3.0690	0.7121	11.7894	0.0223	0.7150	2.3364	1.5695	2.1094	3.2487	4.5552	4.8756	3.0991	2.3885	-0.0004	3.2995	0.7512	1.2622	0.7002	2.5017	41.3533	1.3262	0.5621	0.0000	3.8141	1.8760	0.8093	0.9148	0.7116	4.3368	0.5621	2.0000	4.0222	0.8388	1.7682	0.0004	4.3456	0.0000	5.5155	4.0000	0.4689	0.6321	4.9177	0.9305	8.1355	3.7945	0.0000	1.0025	0.0856	4.2495	0.5631	
