Reporting Period	Peer Group Description	Peer Group	UBPSE543	UBPSE408	UBPSE411	UBPSE023	UBPSFB70	UBPSE388	UBPSE405	UBPSE398	UBPSE586	UBPSFB69	UBPSE019	UBPSE406	UBPSE397	UBPSE587	UBPSE021	UBPSE395	UBPSFB64	UBPSE006	UBPSE022	UBPSE404	UBPSE391	UBPSE399	UBPSFB66	UBPSE401	UBPSE409	UBPSE020	UBPSE594	UBPSE400	UBPSE402	UBPSE413	UBPSFB61	UBPSFB60	UBPSE390	UBPSE412	UBPSE407	UBPSE410	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Micronesia	FMCOM	0.0000	-0.0508	0.0000	3.3590	0.0000	46.0144	0.0000	0.0000	0.0000	0.0000	0.3401	0.0000	0.0000	0.0000	9.9113	2.2467	0.0000	0.1565	3.3590	0.0000	0.5468	0.0000	0.0000	0.0000	0.0000	14.4936	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8870	0.0000	0.0000	1.0067	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Minnesota	MNCOM	0.2521	0.0196	0.7393	1.3137	0.1215	45.7911	-0.0026	-0.0022	-0.2057	0.0000	0.0396	0.0000	0.0049	-0.0010	40.1937	4.5187	0.0374	0.0836	1.3157	-0.0478	0.0380	-0.0995	0.0000	0.0053	0.0167	69.5004	-0.0367	0.0133	-0.0444	0.0000	-0.2017	0.0038	0.0776	0.0146	-0.0010	0.1366	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Mississippi	MSCOM	-0.0512	0.0877	1.4472	1.1758	0.0031	36.9215	0.0153	0.2003	0.0067	0.0000	0.1009	0.0000	0.0340	0.0113	26.5232	3.8759	0.2750	0.0840	1.1776	0.0085	0.0649	0.0066	0.0000	0.0333	0.0019	55.8419	0.0071	0.0036	-0.0036	0.0000	0.0789	0.0248	0.1618	1.3486	0.0258	0.5801	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Missouri	MOCOM	-0.0200	0.1119	2.2156	1.2991	0.2673	34.6550	0.0029	0.0034	-0.0367	0.0000	0.0528	0.0000	0.0089	0.0011	35.0609	6.4926	0.1043	0.0874	1.3024	-0.0099	0.0392	-0.0336	0.0000	0.0178	0.0083	57.0888	-0.0181	-0.0048	0.0015	0.0000	-0.1299	0.0174	0.0899	1.0513	0.0102	0.2641	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Montana	MTCOM	-0.0160	-0.2470	1.6226	1.5225	0.0000	51.7225	-0.0628	-0.0685	-0.1777	0.0000	-0.0158	0.0000	-0.0049	-0.0271	65.9924	2.2621	0.0923	0.1057	1.5269	0.0137	0.0677	-0.1442	0.0000	0.0053	0.0000	127.9482	-0.0697	-0.0087	0.0057	0.0000	0.0123	-0.0007	0.0522	0.0450	0.0053	0.1820	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Nebraska	NECOM	-0.0015	0.0659	2.2975	1.4506	0.0000	84.8345	-0.0015	-0.0038	-0.0300	0.0000	0.0354	0.0000	-0.0037	-0.0555	56.5434	18.4229	0.0151	0.0899	1.4531	0.0000	0.0278	-0.0023	0.0000	-0.0055	0.0000	84.9772	0.0205	-0.0125	-0.0289	0.0000	-0.1152	-0.0332	0.0638	0.0565	0.0153	0.0862	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Nevada	NVCOM	-0.0076	-0.4089	1.7087	1.9657	0.0000	9369.3132	-0.2895	0.0000	-0.4146	0.0000	0.0706	0.0000	-0.0345	0.2391	26.3787	7.2140	-1.0028	0.1750	2.1198	-0.0145	0.1218	-0.2336	0.0000	-0.0493	0.0000	129.0126	-0.0861	0.0000	-0.3088	0.0000	-0.1871	0.0970	0.1925	0.0000	0.0000	-1.9321	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Hampshire	NHCOM	0.0000	0.0448	0.0000	0.9591	0.0000	33.1548	-0.0015	0.0000	0.0000	0.0000	0.0118	0.0000	0.0015	-0.0020	1459.9643	4.6532	-0.4068	0.0617	0.9596	0.0000	0.0148	0.0000	0.0000	0.0181	0.0000	3822.5551	-0.0015	0.0000	0.0309	0.0000	-0.1726	0.0128	0.0266	0.0337	0.0000	0.4196	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Jersey	NJCOM	-0.0044	0.0807	0.6270	1.2079	0.0628	39.0714	-0.0044	0.0000	0.0018	0.0000	0.0508	0.0000	0.0020	-0.0215	31.8515	4.2020	0.0011	0.1214	1.2487	0.0000	0.0406	0.0044	0.0000	-0.0120	0.0630	42.4582	0.0053	0.0000	-0.0154	0.0000	-0.1000	0.0119	0.0847	0.0691	0.0000	0.1627	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Mexico	NMCOM	0.0000	0.0731	0.8709	1.6692	0.0000	99.2921	0.0101	0.0000	-0.0158	0.0000	0.0311	0.0000	0.0150	0.0043	95.2900	10.8662	-0.1853	0.0752	1.6753	-0.5010	0.0872	0.0016	0.0000	0.0358	0.0000	138.1786	0.0000	0.0000	-0.0086	0.0000	0.0000	0.0366	0.1118	5.5689	0.0000	0.2377	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New York	NYCOM	0.0000	0.3870	0.9931	1.1289	-0.7299	29.6874	0.0076	0.0708	-0.0092	0.0000	0.1002	0.0000	0.0163	0.0005	19.1245	3.9367	0.2115	0.0998	1.1308	-0.0001	0.0284	-0.0002	0.0000	0.0186	-0.4859	37.9014	0.0090	0.0006	0.0116	0.0000	0.0087	0.0168	0.1279	0.1056	0.0064	0.5441	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in North Carolina	NCCOM	-0.0006	0.0208	1.5915	1.0555	0.0693	73.0368	0.0166	-0.7462	-0.0823	0.1096	0.0364	0.0000	0.0024	0.0230	87.9525	2.5196	-0.0133	0.0818	1.0707	0.0027	0.0394	-0.0534	0.0000	-0.0020	0.0567	157.5201	-0.0008	0.0021	-0.0047	0.0000	-0.0922	-0.0035	0.0770	8.1658	0.0056	0.4151	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in North Dakota	NDCOM	0.0076	0.0341	0.1040	1.3701	0.0020	35.0034	0.0029	0.0000	-0.2942	0.0000	0.0298	0.0000	-0.0071	-0.0090	83.3028	4.4433	0.0164	0.0856	1.3728	0.0003	0.0347	-0.2312	0.0000	-0.0012	-0.0276	172.6804	0.0036	-0.0023	-0.0743	0.0000	0.0048	0.0013	0.0704	0.0425	-0.0004	0.1185	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Ohio	OHCOM	-0.0007	0.0207	1.0921	1.0754	0.0958	38.5241	0.0018	-0.0296	-0.0674	0.0519	0.0578	0.0000	0.0124	0.0035	28.6782	3.2985	0.0944	0.0742	1.0813	-0.0092	0.0399	-0.0406	0.0000	0.0261	0.0562	50.1429	-0.0005	-0.0023	0.0009	0.0000	-0.0230	0.0255	0.0944	0.3152	-0.0029	0.2884	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Oklahoma	OKCOM	-0.0040	0.1488	0.9370	1.3719	10.5507	32.4810	0.0012	0.0000	-0.0045	0.0000	0.1035	0.0000	0.0208	0.0020	24.3612	4.6948	0.0971	0.1105	1.3751	0.0171	0.0590	-0.0031	0.0000	0.0234	0.0280	51.1662	0.0000	0.0002	0.0000	0.0000	-0.0060	0.0216	0.1571	0.9072	0.0105	0.2501	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Oregon	ORCOM	-0.0288	0.2764	0.8163	1.2529	1.8785	492.7922	0.0004	0.0000	-0.1571	0.0000	0.0084	0.0000	-0.0412	0.0001	51.4386	5.6901	0.1999	0.1062	1.2679	-0.0001	0.0515	-0.0834	0.0000	-0.1187	1.8754	86.0689	0.0006	0.0013	-0.0022	0.0000	-0.7696	-0.1433	0.0599	-0.0350	0.2352	0.1328	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Pennsylvania	PACOM	-0.0074	0.1963	-42.8725	1.0223	-0.2295	25.8259	0.0252	0.0507	-0.0362	0.0000	0.0737	0.0000	0.0277	0.0354	29.1650	2.5792	0.1021	0.1049	1.0281	-0.0027	0.0247	-0.0033	0.0000	0.0328	-0.1764	48.7524	0.0132	0.0000	0.0336	0.0000	0.0287	0.0249	0.0963	0.0153	0.0000	0.4469	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Puerto Rico	PRCOM	14.9441	0.6940	3.5552	4.4090	0.4343	15.6724	0.6790	11.5553	0.9214	1.9895	1.0143	2.6435	0.6112	1.0167	5.6622	0.8447	1.7590	0.5211	4.4298	0.0000	0.2832	1.2006	0.0000	0.6559	-1.9109	3.2616	0.3309	0.0302	9.4102	0.0000	1.1468	0.6412	1.2976	0.0854	0.0000	2.9979	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Rhode Island	RICOM	0.0037	0.5012	3.7654	3.2683	0.0135	33.5290	-1.1227	-0.0509	0.0000	0.0000	0.4121	0.0000	-0.5810	-1.4433	8.3488	2.5923	0.1764	1.6437	3.7841	0.0008	0.4259	0.0007	0.0000	0.1404	0.0138	19.8603	0.0147	0.0000	0.0196	0.0000	-0.3365	0.1998	0.8380	0.3641	0.0000	1.7381	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in South Carolina	SCCOM	-0.0460	0.0840	0.7106	1.2622	0.0736	151.9550	-0.0062	0.0000	-0.1018	0.0000	0.0336	0.0000	-0.0176	-0.0019	27.4660	1.9220	0.0593	0.0633	1.2685	0.0000	0.0966	-0.0776	0.0000	-0.0186	0.0733	52.7641	-0.0074	-0.0171	-0.0068	0.0000	-0.0171	-0.0177	0.1265	0.5468	0.0751	0.3956	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in South Dakota	SDCOM	-0.0012	0.0702	4.5263	1.4043	0.2103	72.2470	0.0073	-0.0033	-0.0254	0.0000	0.1948	-0.0022	0.0101	0.0009	25.0152	12.9266	0.0787	0.1721	1.4082	0.0000	0.0668	-0.0132	0.0000	0.0023	0.4153	41.0106	0.0145	0.0006	0.0166	0.0000	-0.0603	-0.0057	0.2796	1.0480	0.0436	0.6764	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Tennessee	TNCOM	-0.0001	0.0380	0.9115	1.2008	0.0000	51.5520	0.0026	0.0000	-0.0218	0.0000	0.0542	0.0000	0.0131	0.0010	28.9258	3.3839	0.2335	0.0805	1.2180	0.4459	0.0591	-0.0063	0.0000	0.0167	0.2171	53.0363	-0.0012	-0.1286	-0.0070	0.0000	-0.0005	0.0172	0.1095	1.1680	0.0385	0.4391	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Texas	TXCOM	0.0347	0.1118	1.8943	1.2925	-0.1079	29.1138	-0.0007	0.1795	-0.0093	0.2406	0.0679	0.0000	0.0007	-0.0085	42.3555	6.3554	0.1043	0.0867	1.2959	0.0052	0.0402	-0.0118	0.0000	0.0000	0.0416	94.8643	-0.0015	-0.0049	0.0277	0.0000	-0.0293	0.0007	0.1067	1.3320	0.0045	0.2750	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Utah	UTCOM	-0.1138	1.1444	1.1369	1.6288	-0.9871	106.3187	-0.0057	-0.0007	-0.4918	0.0000	0.6805	0.0000	-0.1199	-0.0035	162.4971	2.7243	0.0782	0.5149	1.7373	0.0000	0.1844	-3.4903	0.0000	-0.0084	-0.1773	715.6330	-0.0021	0.0523	-0.0121	0.0000	-0.0016	-0.0053	0.8669	0.0066	0.2201	0.8963	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Vermont	VTCOM	0.0000	0.2862	0.0000	1.1815	0.0000	39.2753	-0.0022	0.0000	0.0000	0.0000	0.0590	0.0000	0.0201	-0.0127	146.8270	3.7309	-0.1287	0.0344	1.1840	0.1951	0.0192	0.0000	0.0000	0.0181	0.0000	304.0813	0.0000	0.0000	0.0145	0.0000	0.0000	0.0177	0.0782	0.1601	0.0000	0.3146	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Virgin Islands	VICOM	4.4088	-0.0218	0.0000	1.6143	0.0000	1.2461	0.1589	0.0000	0.0000	0.0000	0.2103	0.0000	0.1507	0.0000	8.0439	0.1714	5.2434	0.0370	1.6143	0.0000	0.0138	0.8912	0.0000	0.0000	0.0000	12.7362	0.2615	0.0000	0.0000	0.0000	0.0000	0.0000	0.2242	0.0000	0.0000	17.3913	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Virginia	VACOM	-0.0006	0.0938	1.6640	1.1201	-0.0005	34.3434	0.0233	-0.0020	-0.0509	0.0000	0.1010	0.0000	0.0312	0.0039	52.2731	3.8007	0.1980	0.1020	1.1249	0.3036	0.0610	-0.0298	0.0000	0.0220	-0.0004	85.6667	0.0350	0.0186	0.0239	0.0000	0.0160	0.0105	0.1556	0.1507	-0.0502	0.4481	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Washington	WACOM	-0.0434	0.0319	0.3836	1.3361	-4.5815	221.6707	-0.0007	-0.1171	-0.2477	0.0000	0.0008	0.0000	-0.0209	-0.0020	99.3867	9.4596	-0.0046	0.0484	1.3403	-0.1262	0.0642	-0.1777	0.0000	-0.0262	-4.1695	214.2532	-0.0012	-0.0006	-0.0234	0.0000	-0.1524	-0.0157	0.0482	0.1318	0.0631	0.1364	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in West Virginia	WVCOM	0.0000	-0.0856	0.9645	1.1716	0.0000	38.7181	0.0118	0.0000	-0.0030	0.0000	0.0552	0.0000	0.0349	-0.0259	48.4272	2.1238	0.1737	0.0882	1.1737	-0.0058	0.0818	0.0077	0.0000	0.0436	0.0000	100.7061	0.0145	-0.0452	0.0097	0.0000	0.0000	0.0397	0.1343	0.3135	0.0000	0.3267	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Wisconsin	WICOM	-0.0729	0.0281	0.7537	1.3388	0.3458	103.3831	-0.0019	0.0000	-0.1518	0.0000	0.0108	0.0000	-0.0061	-0.0028	119.9124	4.0666	0.0117	0.0628	1.3410	-0.0028	0.0400	-0.1385	0.0000	0.0043	0.0000	176.5436	-0.0022	0.0070	-0.0033	0.0000	-0.0513	0.0071	0.0519	0.0218	0.0057	0.1449	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Wyoming	WYCOM	-0.0432	0.0845	1.3746	1.6073	0.0000	88.8879	-0.0021	0.0000	-0.0304	0.0000	0.0818	0.0000	0.0082	0.0000	71.5714	13.7763	-0.0488	0.0888	1.6165	0.0000	0.0505	-0.0756	0.0000	0.0287	0.0000	68.2357	-0.0016	0.0000	0.0000	0.0000	0.0516	0.0259	0.1294	7.1349	-0.0004	0.1852	
6/30/2018 11:59:59 PM	All insured savings banks	SVG	-0.0423	0.0455	2.2457	0.9226	0.0288	36.9679	0.0000	0.0984	-0.0259	0.0000	0.0391	0.0000	0.0164	-0.0002	38.2520	2.2523	0.0581	0.0467	0.9358	-0.0015	0.0228	-0.0259	0.0000	0.0191	0.0123	54.1116	-0.0005	0.0036	0.0028	0.0000	-0.0087	0.0182	0.0603	0.3852	0.0068	0.2932	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Alabama	ALSVG	0.0000	0.0000	0.0000	1.0976	0.0000	125.9259	-0.0194	0.0000	-0.0629	0.0000	-0.0378	0.0000	-0.0122	-0.0348	0.0000	1.3277	-2.6147	0.0414	1.1376	0.0000	0.0556	-0.0444	0.0000	-0.0061	0.0000	0.0000	0.0000	0.0000	-0.0635	0.0000	0.8115	-0.0045	0.0177	0.0000	0.0000	-0.0982	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Alaska	AKSVG	0.0000	0.0000	0.0000	1.8813	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.4855	0.0000	0.0493	1.9152	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Arkansas	ARSVG	0.0000	0.0000	0.0000	1.5863	0.0000	42.2535	0.0000	0.0000	0.0000	0.0000	0.2459	0.0000	0.2549	0.0000	7.0764	0.8781	0.0000	0.0000	1.8514	0.0000	0.0868	0.0000	0.0000	0.2683	0.0000	5.3529	0.0000	0.0000	0.0000	0.0000	0.0000	0.2694	0.3328	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in California	CASVG	0.0000	-0.6834	0.0000	1.0176	0.0000	56.5380	-0.1193	0.0000	0.0000	0.0000	0.0112	0.0000	-0.0193	-0.1070	28.7993	13.1098	0.4680	-0.0633	1.0269	0.0000	0.0418	0.0000	0.0000	-0.0061	0.0000	156.0473	-0.0494	0.0000	-0.0116	0.0000	-0.2651	-0.0059	0.0531	-51.2099	0.0000	1.8418	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Colorado	COSVG	0.0000	-0.1094	0.0000	1.1860	0.0000	6.3380	0.1488	0.0000	-0.0400	0.0000	0.0229	0.0000	0.0253	1.4278	178.4735	3.3157	0.0884	0.0665	1.1862	0.0000	0.0129	-0.0166	0.0000	0.0108	0.0000	316.6057	0.0000	0.0000	-0.3237	0.0000	-0.3804	0.0190	0.0358	0.0000	0.0000	0.0686	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Connecticut	CTSVG	0.0000	0.0409	2.4615	0.9070	0.0000	31.4660	0.0029	0.0000	-0.0666	0.0000	0.0296	0.0000	0.0158	0.0029	203.9342	1.4481	0.4338	0.0614	0.9092	0.0000	0.0241	-0.0021	0.0000	0.0314	0.0000	242.6462	-0.0034	0.0000	0.0293	0.0000	0.1018	0.0242	0.0704	7.0044	0.0000	0.9376	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Delaware	DESVG	0.0000	0.4211	0.0000	0.9196	0.0000	37.5142	-0.0778	0.0000	-0.0781	0.0000	0.0573	0.0000	-0.0374	-0.1766	3.5934	0.8885	-0.2608	-0.0133	0.9250	0.0000	0.0918	-0.0628	0.0000	0.0352	0.0000	13.8332	0.0004	0.0000	0.0327	0.0000	0.3570	-0.0377	0.1491	-37.4859	0.0000	0.3929	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Florida	FLSVG	-3.0187	-0.1329	2.2607	1.0392	0.6223	412.9616	0.0058	0.0000	-2.2982	0.0000	-0.1413	0.0000	-0.1597	0.0155	9.7639	1.3190	0.0879	-0.0056	1.0523	0.0000	0.1710	-2.9941	0.0000	-0.0654	0.6460	33.7477	-0.0028	0.0000	-0.1705	0.0000	-0.0024	-0.0593	0.0296	0.0000	0.0000	1.2089	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Georgia	GASVG	-0.0028	1.1481	0.0000	1.1929	0.0000	147.7344	-0.0414	0.0000	-0.1159	0.0000	0.0997	0.0000	-0.0486	-0.0661	62.4884	3.5458	-0.0981	0.0295	1.2144	0.0000	0.0889	-0.0526	0.0000	-0.0418	0.0000	108.7648	-0.0212	-0.7662	0.0130	0.0000	-0.0240	-0.0471	0.1887	0.0000	0.0000	0.3074	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Guam	GUSVG	0.0000	0.0000	0.0000	0.3257	0.0000	61.9718	0.0000	0.0000	0.0000	0.0000	0.2007	0.0000	0.2460	0.0000	1.5877	0.2066	0.1913	0.0365	0.3263	0.0000	0.0774	0.0000	0.0000	0.3243	0.0000	3.2719	0.0000	0.0000	0.0000	0.0000	0.0000	0.3243	0.2782	0.0000	0.0000	0.1491	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Hawaii	HISVG	0.0000	-0.1166	0.0000	1.1046	0.0000	27.5501	0.0000	0.0000	-0.0751	0.0000	0.3009	0.0000	0.0023	0.0000	3.6987	1.9398	0.0000	0.1836	1.1058	0.0000	0.0976	-0.0402	0.0000	0.0052	0.0000	8.0299	0.0000	0.0000	0.0318	0.0000	0.0000	-0.0034	0.3985	2.6769	0.0000	5.9086	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Idaho	IDSVG	0.0000	0.1924	0.8371	0.8777	0.0000	66.2420	0.0000	0.0000	0.0000	0.0000	0.0349	0.0000	0.0104	0.0000	25.5941	3.2373	0.0107	0.0909	0.8867	0.0000	0.0213	0.0000	0.0000	0.0146	0.0000	51.3176	0.0000	0.0000	0.0000	0.0000	0.0000	0.0174	0.0563	0.0000	0.0000	0.2644	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Illinois	ILSVG	-0.9009	-0.0069	0.6191	0.8700	0.0000	28.8238	0.0000	0.0000	-0.5644	0.0000	0.0543	0.0000	0.0259	0.0000	26.6946	1.7662	0.1315	0.0319	0.9020	-0.0061	0.0323	-0.5342	0.0000	0.0331	0.0000	50.3963	-0.0075	0.0000	-0.0003	0.0000	-0.0578	0.0401	0.0803	0.0000	0.0000	0.1805	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Indiana	INSVG	0.0000	0.0070	6.3586	0.9357	0.0000	40.8094	-0.0010	0.0000	-0.0457	0.0000	0.0764	0.0000	0.0302	-0.0216	57.7264	2.8774	0.0325	0.0378	0.9395	-0.0054	0.0337	-0.5784	0.0000	0.0445	0.0000	52.0454	0.0106	0.0000	-0.0035	0.0000	0.0934	0.0497	0.1151	4.1252	0.0000	0.4709	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Iowa	IASVG	0.0000	0.0000	0.0000	1.0162	0.0000	48.8954	0.0000	0.0000	0.0000	0.0000	0.0659	0.0000	0.0044	0.0000	6.2690	1.4814	0.3851	-0.0335	1.0198	0.0000	0.1350	0.0000	0.0000	0.0031	0.0000	15.3375	0.0000	0.0000	-4.9464	0.0000	-1.1429	0.0477	0.2010	0.4315	2.0385	-0.3327	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Kansas	KSSVG	0.0000	0.0359	0.0000	0.9530	0.0000	47.4244	-0.0026	0.0000	0.0000	0.0000	0.0179	0.0000	0.0136	-0.0119	114.1793	17.9672	0.0198	0.0184	0.9540	0.0000	0.0080	0.0000	0.0000	0.0236	0.0000	673.2324	0.0000	0.0000	0.0000	0.0000	0.2373	0.0159	0.0259	7.6105	0.0000	0.0659	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Kentucky	KYSVG	0.0000	0.4876	0.0000	1.2113	0.0000	51.9436	0.0051	0.0000	0.0000	0.0000	0.0999	0.0000	0.0725	0.0110	45.0594	2.5019	0.3067	0.0311	1.2139	-0.0099	0.0557	0.0000	0.0000	0.1088	0.0000	34.1647	0.0000	0.2853	-0.0053	0.0000	-0.4324	0.1271	0.1556	17.4174	0.0000	-0.1020	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Louisiana	LASVG	-0.0145	0.1062	4.8687	1.1362	0.0000	41.8023	0.0201	0.0000	0.0138	0.0000	0.0510	0.0000	0.0431	0.0366	70.3375	5.1363	0.5268	0.0645	1.1463	0.0000	0.0378	0.0076	0.0000	0.0591	0.0000	88.7514	-0.0050	0.0000	0.2084	0.0000	-0.0086	0.0451	0.0889	-0.0802	0.0000	0.2569	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Maine	MESVG	0.0000	0.2190	-0.1122	0.8967	0.0000	54.9029	0.0098	0.0000	0.0148	0.0000	0.0421	0.0000	0.0179	0.1492	77.9964	2.2143	-0.1256	0.0369	0.8974	-0.0482	0.0241	0.0017	0.0000	0.0135	0.0000	110.9160	0.0067	0.0612	-0.0086	0.0000	-0.1482	0.0154	0.0738	-0.0011	0.0277	0.1217	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Maryland	MDSVG	0.4386	-0.0911	0.0000	0.8960	0.0000	55.6286	-0.2726	0.0000	-0.0037	0.0000	-0.0167	0.0000	-0.0270	-0.0083	38.4800	0.9110	0.1077	0.0421	0.9103	0.0071	0.0765	0.1064	0.0000	0.0233	0.0000	51.8973	-0.4489	0.0000	-0.0913	0.0000	0.0993	0.0288	0.0598	0.0000	0.0000	0.1966	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Massachusetts	MASVG	-0.0327	0.1003	11.5132	0.8757	0.0000	69.8768	0.0033	1.0526	-0.1942	0.0000	0.0141	0.0000	0.0019	0.0001	75.9347	2.8994	0.0064	0.0587	0.8803	-0.0002	0.0115	-0.0126	0.0000	0.0002	0.0000	104.2284	0.0015	0.0000	-0.0014	0.0000	-0.0166	0.0024	0.0243	1.9802	0.0000	0.2909	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Michigan	MISVG	-0.0009	-0.0773	0.0000	0.9870	0.0000	177.2738	-0.0127	0.0000	-0.1505	0.0000	-0.0116	0.0000	-0.0120	-0.1577	27.6901	5.8947	-0.0645	0.0177	1.0478	-0.0102	0.0409	-0.0858	0.0000	-0.0106	0.0000	30.6491	-0.0131	0.0000	-0.0009	0.0000	0.1506	-0.0124	0.0293	0.3198	0.0000	-0.7087	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Minnesota	MNSVG	-1.3197	0.0336	1.1678	1.2282	0.0000	69.8367	-0.0062	-0.2400	1.4163	0.0000	0.0367	0.0000	-0.0073	0.0000	75.4764	8.4651	0.1512	0.0473	1.2338	0.0000	0.0683	1.3771	0.0000	-0.0122	-0.1929	89.7746	-0.0142	0.0000	0.0143	0.0000	-0.0536	-0.0131	0.1050	-9.0909	0.0221	0.7261	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Mississippi	MSSVG	0.0000	0.0000	0.0000	0.5736	0.0000	8.3306	0.0000	0.0000	0.7043	0.0000	0.2150	0.0000	0.2114	0.0000	2.2193	0.7274	0.0000	0.1083	0.5758	0.0000	0.0125	0.5205	0.0000	0.1882	0.0000	3.1958	0.0000	0.0000	0.0000	0.0000	0.0000	0.1906	0.2276	0.0000	0.0000	1.3539	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Missouri	MOSVG	0.0000	-0.0456	0.0000	1.0250	0.0000	45.3674	-0.0061	0.0000	-0.1913	0.0000	0.0781	0.0000	0.0525	0.0000	13.3590	2.6167	0.1671	0.0359	1.0393	0.0000	0.0213	-0.0477	0.0000	0.0745	0.0000	15.1677	-0.0062	0.0000	-0.0257	0.0000	1.6226	0.0738	0.0995	-0.7947	0.0000	-0.0373	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Montana	MTSVG	0.0000	0.0000	0.0000	1.8136	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0065	0.0000	0.0000	0.0000	278.7500	6.2290	0.0000	0.0000	1.8136	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	201.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0065	0.0000	0.0000	0.3037	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Nebraska	NESVG	0.0000	-0.0171	0.0000	1.4687	0.0000	47.1165	-0.0063	0.0000	-0.0006	0.0000	0.0003	0.0000	-0.0205	-0.0244	583.1773	1.3838	-0.0142	0.0319	1.4772	0.0000	0.0238	-0.0004	0.0000	-0.0415	0.0000	261.5512	-0.0001	0.0000	-0.0221	0.0000	-0.6049	-0.0120	0.0241	0.3227	0.0000	-0.1330	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Nevada	NVSVG	0.0000	0.4592	3.5375	0.7367	0.0000	57.4759	0.0000	0.0000	0.0000	0.0000	0.5693	0.0000	0.0000	0.0000	1.1433	3.1880	0.5512	0.4106	0.7367	0.0000	0.0940	0.0000	0.0000	0.0000	0.0000	1.5536	0.0000	0.0000	0.1492	0.0000	-0.5199	0.0000	0.6634	0.0000	0.4436	0.6230	
